Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.309407,1.231542,0.002487,0.000000
1.310605,1.231971,0.002584,0.000000
1.311868,1.233914,0.002629,0.000000
1.315334,1.236632,0.002635,0.000000
1.316489,1.239181,0.002740,0.000000
1.318564,1.241134,0.002765,0.000000
1.323031,1.243079,0.002762,0.000000
1.323713,1.244861,0.002906,0.000000
1.324718,1.247447,0.002887,0.000000
1.328192,1.249557,0.003021,0.000000
1.327724,1.249560,0.003105,0.000000
1.330977,1.253982,0.003087,0.000000
1.333275,1.256780,0.003171,0.000000
1.333588,1.258826,0.003179,0.000000
1.335026,1.261120,0.003188,0.000000
1.334977,1.261158,0.003309,0.000000
1.338398,1.266335,0.003291,0.000000
1.338776,1.268726,0.003325,0.000000
1.340032,1.271899,0.003421,0.000000
1.341023,1.273776,0.003431,0.000000
1.341043,1.273822,0.003529,0.000000
1.342903,1.279870,0.003625,0.000000
1.344114,1.283292,0.003662,0.000000
1.346528,1.286120,0.003785,0.000000
1.346226,1.289376,0.003857,0.000000
1.346230,1.289298,0.003903,0.000000
1.349041,1.295165,0.004028,0.000000
1.349119,1.298613,0.004073,0.000028
1.351459,1.303500,0.004255,0.000028
1.352558,1.308374,0.004383,0.000057
1.353967,1.310505,0.004475,0.000085
1.354736,1.315815,0.004603,0.000085
1.356708,1.320265,0.004705,0.000152
1.356985,1.325203,0.004771,0.000181
1.359941,1.331807,0.004837,0.000209
1.359715,1.331755,0.004932,0.000306
1.363657,1.342249,0.004998,0.000306
1.364814,1.346866,0.005178,0.000373
1.367471,1.352873,0.005450,0.000509
1.369652,1.358735,0.005697,0.000713
1.369520,1.358710,0.006083,0.000985
1.375301,1.369185,0.006415,0.001259
1.379459,1.375289,0.006917,0.001504
1.382029,1.379488,0.007406,0.001887
1.384695,1.384675,0.008066,0.002380
1.388137,1.389318,0.008908,0.002874
1.391893,1.395156,0.009990,0.003467
1.394955,1.400930,0.011160,0.004202
1.399811,1.404683,0.012813,0.005156
1.401793,1.407822,0.014942,0.006352
1.401746,1.407494,0.017589,0.007873
1.409600,1.416519,0.021111,0.010025
1.413321,1.421248,0.025382,0.012505
1.416321,1.425548,0.026604,0.013253
1.421731,1.430405,0.028012,0.014037
1.422206,1.431381,0.029512,0.014866
1.427060,1.438200,0.031321,0.015845
1.430910,1.443469,0.033277,0.017019
1.434732,1.448809,0.035506,0.018272
1.438121,1.453708,0.038021,0.019579
