Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.001483,0.001951
0.999889,0.999615,0.001475,0.001994
1.000029,0.999945,0.001469,0.001911
1.000381,1.001053,0.001463,0.001798
1.002137,1.002217,0.001459,0.001885
1.002225,1.000755,0.001456,0.001997
1.002728,1.000955,0.001453,0.001986
1.003058,1.001061,0.001451,0.001932
1.003220,1.001373,0.001494,0.001966
1.004250,1.001631,0.001495,0.002001
1.004919,1.002328,0.001496,0.002037
1.005780,1.004410,0.001498,0.001961
1.006160,1.004990,0.001499,0.001928
1.006479,1.005318,0.001458,0.002007
1.006677,1.005685,0.001460,0.002077
1.007271,1.006166,0.001461,0.002046
1.007200,1.006489,0.001462,0.002014
1.007415,1.008238,0.001463,0.001947
1.007625,1.008924,0.001464,0.002061
1.007654,1.009455,0.001465,0.002063
1.007841,1.009517,0.001467,0.001919
1.008042,1.009819,0.001468,0.001921
1.008169,1.010469,0.001512,0.001922
1.008438,1.010852,0.001471,0.002002
1.008525,1.012361,0.001472,0.001970
1.008773,1.013217,0.001473,0.001859
1.008817,1.013881,0.001474,0.001826
1.010086,1.014318,0.001518,0.001940
1.010511,1.014934,0.001519,0.001977
1.011472,1.015393,0.001521,0.001945
1.011635,1.016048,0.001565,0.001879
1.012117,1.017316,0.001566,0.001835
1.012336,1.017805,0.001567,0.001950
1.012468,1.018491,0.001568,0.001952
1.012619,1.018814,0.001569,0.001840
1.013125,1.019881,0.001614,0.001841
1.013305,1.020870,0.001690,0.001797
1.013436,1.021938,0.001692,0.001798
1.013310,1.022010,0.001693,0.001685
1.013621,1.022870,0.001737,0.001721
1.013994,1.024453,0.001857,0.001803
1.014224,1.024502,0.001977,0.001884
1.014291,1.025546,0.001936,0.001805
1.014559,1.026146,0.001937,0.001808
1.014679,1.026811,0.002014,0.001695
1.015068,1.027176,0.002124,0.001650
1.015493,1.028233,0.002245,0.001732
1.015829,1.029281,0.002290,0.001768
1.016099,1.030136,0.002291,0.001840
1.016333,1.030914,0.002368,0.001991
1.016725,1.031308,0.002479,0.002108
1.016898,1.031637,0.002481,0.002190
1.017056,1.031925,0.002439,0.002342
1.017221,1.032772,0.002484,0.002528
1.017870,1.033370,0.002519,0.002530
1.017921,1.034763,0.002554,0.002567
1.018052,1.034912,0.002557,0.002673
1.018265,1.035663,0.002558,0.002826
1.018850,1.036703,0.002603,0.002828
1.019074,1.037633,0.002649,0.002911
1.020144,1.038493,0.002652,0.003029
1.020366,1.039013,0.002688,0.003066
1.020845,1.039737,0.002646,0.003103
1.021954,1.040660,0.002724,0.003036
1.022154,1.041013,0.002804,0.002887
1.023159,1.041643,0.002807,0.002819
1.022930,1.042191,0.002776,0.002786
1.024224,1.043499,0.002854,0.002683
1.024746,1.044098,0.002889,0.002580
1.025135,1.045234,0.002936,0.002582
1.025567,1.045988,0.002939,0.002550
1.026239,1.047216,0.002942,0.002446
1.026766,1.047699,0.003020,0.002296
1.027177,1.048173,0.003100,0.002145
1.027185,1.049041,0.003214,0.002183
1.027912,1.049938,0.003295,0.002221
1.028093,1.050507,0.003376,0.002105
1.028769,1.051343,0.003577,0.002036
1.029849,1.052208,0.003736,0.002003
