Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.393634,1.604475,0.003872,0.001318
1.393936,1.605406,0.003885,0.001426
1.397631,1.605401,0.003997,0.001283
1.400599,1.603483,0.003938,0.001331
1.404437,1.602942,0.003988,0.001371
1.408623,1.604959,0.004070,0.001354
1.411643,1.604245,0.004105,0.001469
1.414846,1.603793,0.004103,0.001449
1.419552,1.603725,0.004226,0.001452
1.422256,1.602488,0.004777,0.001943
1.426073,1.602738,0.004828,0.002178
1.429841,1.603716,0.004946,0.002305
1.434208,1.604897,0.005068,0.002619
1.436701,1.605658,0.005373,0.002813
1.440227,1.606696,0.005459,0.003007
1.443270,1.610080,0.005583,0.003245
1.446297,1.611629,0.005741,0.003329
1.450800,1.615800,0.005897,0.003568
1.451810,1.616513,0.006092,0.003764
1.453113,1.619746,0.006183,0.003926
1.459479,1.625342,0.006236,0.004122
1.463261,1.630103,0.006292,0.004164
1.466615,1.634546,0.006381,0.004293
1.471351,1.641140,0.006473,0.004490
1.476569,1.645147,0.006564,0.004609
1.477288,1.644979,0.006728,0.004650
1.477703,1.645919,0.006784,0.004692
1.491042,1.658623,0.006808,0.004700
1.496466,1.664074,0.006835,0.004708
1.500582,1.668186,0.006966,0.004716
1.505799,1.671818,0.007151,0.004724
1.505743,1.671829,0.007411,0.004812
1.514126,1.679532,0.007708,0.004820
1.519411,1.684966,0.007972,0.004909
1.521168,1.685792,0.008273,0.004917
1.531615,1.694007,0.008685,0.004925
1.536286,1.698703,0.009251,0.005061
1.539315,1.701077,0.009907,0.005349
1.546413,1.706727,0.010607,0.005567
1.553024,1.712549,0.011423,0.005904
1.559835,1.716066,0.012528,0.006241
1.565646,1.720852,0.013826,0.006707
1.571346,1.727708,0.015374,0.007386
1.579381,1.729712,0.017295,0.008232
1.586698,1.735320,0.019949,0.009280
1.594215,1.739963,0.023258,0.010626
1.641571,1.768101,0.027566,0.012473
1.650392,1.774404,0.033069,0.014868
1.659776,1.778602,0.034612,0.015494
1.668871,1.783045,0.036389,0.016311
1.669161,1.783500,0.038411,0.017263
1.681979,1.791369,0.040539,0.018212
1.691073,1.795993,0.043011,0.019175
1.693617,1.797068,0.045835,0.020409
1.706913,1.806271,0.049213,0.021730
