Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.393634,1.604475,0.003842,0.000976
1.393572,1.605817,0.003739,0.001110
1.396380,1.606156,0.003805,0.001114
1.398507,1.606680,0.003861,0.001076
1.401328,1.609562,0.003820,0.001173
1.402594,1.610810,0.003912,0.001250
1.403306,1.611038,0.003965,0.001372
1.407087,1.616926,0.004084,0.001300
1.410824,1.620085,0.004061,0.001459
1.410891,1.620125,0.004106,0.001540
1.413010,1.627493,0.004193,0.001545
1.414937,1.633614,0.004238,0.001748
1.416806,1.637063,0.004394,0.001832
1.418613,1.642340,0.004641,0.002376
1.420185,1.648503,0.004686,0.002619
1.421888,1.654543,0.004767,0.002861
1.423161,1.661736,0.004890,0.003028
1.425130,1.669296,0.005305,0.003643
1.426974,1.674378,0.005421,0.003890
1.428072,1.679218,0.005641,0.004014
1.429004,1.687522,0.005724,0.004148
1.432220,1.695697,0.005806,0.004352
1.433874,1.701132,0.005960,0.004442
1.433804,1.701083,0.006010,0.004567
1.447700,1.734303,0.006058,0.004693
1.451274,1.741508,0.006178,0.004739
1.454530,1.747819,0.006297,0.004785
1.458519,1.755323,0.006418,0.004798
1.461014,1.759993,0.006504,0.004892
1.464963,1.767221,0.006660,0.004952
1.469055,1.773678,0.006745,0.005168
1.473720,1.779382,0.006870,0.005314
1.473751,1.779363,0.006888,0.005374
1.473748,1.779432,0.006904,0.005470
1.485159,1.795521,0.007101,0.005653
1.486648,1.799568,0.007315,0.005871
1.486710,1.799628,0.007600,0.006140
1.511380,1.829622,0.007958,0.006458
1.514298,1.834090,0.008246,0.006815
1.514207,1.833476,0.008682,0.007049
1.537779,1.864090,0.009243,0.007369
1.542771,1.872785,0.009805,0.007680
1.546960,1.878819,0.010481,0.008129
1.551258,1.884186,0.011507,0.008752
1.558802,1.892472,0.012810,0.009555
1.563790,1.900408,0.014413,0.010629
1.570389,1.909138,0.014861,0.010884
1.573350,1.914841,0.015417,0.011275
1.581813,1.928945,0.016156,0.011730
1.587616,1.936096,0.016829,0.012101
1.595322,1.947490,0.017452,0.012544
1.599163,1.956591,0.018210,0.012941
