Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.041751,1.132120,0.030803,0.040979
1.041974,1.133053,0.031747,0.042362
1.043259,1.134910,0.032906,0.043878
1.043595,1.137181,0.034066,0.045585
1.044399,1.138966,0.035441,0.047425
1.044355,1.140093,0.036782,0.049458
1.044739,1.141741,0.038160,0.051683
1.045140,1.144105,0.039504,0.054074
1.045844,1.145086,0.041148,0.056614
1.046932,1.145980,0.042829,0.059291
1.047118,1.148908,0.044513,0.062163
1.047679,1.150639,0.046449,0.065306
1.048905,1.152721,0.048519,0.068559
1.048453,1.153113,0.050807,0.071991
1.048832,1.154805,0.052917,0.075659
1.049524,1.157961,0.055172,0.079451
1.050206,1.159154,0.057465,0.083632
1.050447,1.160839,0.059846,0.088189
1.051639,1.161968,0.062409,0.092843
1.052086,1.164415,0.065094,0.097875
1.052939,1.165281,0.068036,0.103273
1.053188,1.167378,0.071112,0.108858
1.054001,1.169731,0.074359,0.114707
1.054000,1.170501,0.077659,0.121055
1.054902,1.172725,0.081095,0.127802
1.055563,1.173617,0.084788,0.134919
1.056165,1.174874,0.088534,0.142422
1.057334,1.176755,0.092415,0.150356
1.057926,1.178694,0.096423,0.158944
1.058306,1.181154,0.100869,0.168150
1.058509,1.183573,0.105441,0.177761
1.059467,1.185443,0.110235,0.187752
1.059678,1.186694,0.114915,0.197379
1.060028,1.188472,0.117220,0.202216
1.060655,1.190351,0.119585,0.207153
1.061090,1.191648,0.121918,0.212159
1.062533,1.193550,0.124309,0.217436
1.062335,1.195147,0.126920,0.222904
1.063194,1.196064,0.129521,0.228429
1.063681,1.198587,0.132131,0.234086
