Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.002905,-0.000253
1.000842,0.999294,0.003006,-0.000184
1.001383,0.999193,0.002954,-0.000129
1.003839,0.999380,0.002972,-0.000083
1.004220,0.999569,0.003043,-0.000046
1.004728,0.999589,0.003104,-0.000070
1.005145,0.999711,0.003192,-0.000092
1.005693,0.999689,0.003268,-0.000061
1.006280,0.999684,0.003316,-0.000098
1.006855,0.999812,0.003197,-0.000099
1.009419,0.999910,0.003167,-0.000136
1.009679,0.999973,0.003126,-0.000087
1.011819,1.000120,0.003206,-0.000087
1.012418,1.000101,0.003166,-0.000087
1.012918,1.000085,0.003214,-0.000086
1.013645,1.000134,0.003306,-0.000050
1.014436,1.000236,0.003266,-0.000050
1.014799,1.000208,0.003314,-0.000099
1.015412,1.000286,0.003396,-0.000061
1.015626,1.000557,0.003400,-0.000111
1.015773,1.001328,0.003404,-0.000111
1.017417,1.001282,0.003285,-0.000111
1.018177,1.001582,0.003256,-0.000161
1.018888,1.002001,0.003215,-0.000074
1.020601,1.002047,0.003387,-0.000025
1.021518,1.002014,0.003514,0.000012
1.021701,1.002015,0.003562,0.000012
1.022704,1.002506,0.003611,0.000062
1.024154,1.001674,0.003615,0.000100
1.024563,1.002072,0.003619,0.000100
1.025027,1.001587,0.003624,0.000150
1.025790,1.001534,0.003673,0.000188
1.027485,1.001742,0.003677,0.000187
1.028654,1.001843,0.003647,0.000188
1.029109,1.002267,0.003686,0.000188
1.029738,1.002616,0.003690,0.000238
1.030895,1.002985,0.003739,0.000325
1.031040,1.003391,0.003697,0.000413
1.032060,1.003444,0.003701,0.000413
1.032548,1.003580,0.003740,0.000413
1.033723,1.003909,0.003698,0.000464
1.034903,1.004142,0.003702,0.000501
1.035997,1.004160,0.003660,0.000539
1.036413,1.004264,0.003664,0.000502
1.037934,1.004073,0.003622,0.000502
1.038497,1.004156,0.003580,0.000452
1.039605,1.004591,0.003584,0.000453
1.040108,1.004777,0.003588,0.000541
1.041341,1.004986,0.003593,0.000617
1.042507,1.006041,0.003516,0.000617
1.044086,1.006405,0.003474,0.000731
1.043846,1.006610,0.003477,0.000770
1.044602,1.006561,0.003563,0.000770
1.045837,1.006954,0.003567,0.000808
1.047325,1.007256,0.003490,0.000885
1.047425,1.007384,0.003540,0.000999
1.048153,1.007913,0.003673,0.001038
1.048708,1.008128,0.003724,0.001114
1.049424,1.008150,0.003727,0.001305
1.049619,1.008235,0.003731,0.001458
1.050389,1.008362,0.003735,0.001585
1.050802,1.008445,0.003775,0.001700
1.051893,1.008661,0.003778,0.001777
1.052684,1.008977,0.003736,0.001778
1.054293,1.009424,0.003823,0.001944
1.055329,1.009705,0.003910,0.001945
1.056228,1.010213,0.004044,0.002022
1.056506,1.010393,0.004049,0.002099
1.057741,1.010123,0.004053,0.002215
1.058141,1.011286,0.004104,0.002254
1.058819,1.011677,0.004192,0.002294
1.059778,1.011950,0.004234,0.002333
1.061007,1.012087,0.004274,0.002334
1.061392,1.012588,0.004278,0.002298
1.061777,1.012777,0.004330,0.002261
1.062146,1.012953,0.004465,0.002338
1.063135,1.013176,0.004555,0.002340
1.063576,1.013849,0.004607,0.002380
1.064409,1.013990,0.004659,0.002419
1.065670,1.014565,0.004712,0.002459
1.065906,1.014763,0.004802,0.002499
1.068301,1.015907,0.004844,0.002539
1.069164,1.016014,0.004850,0.002540
1.069440,1.016588,0.004902,0.002580
1.070305,1.016763,0.004991,0.002620
1.071101,1.017457,0.005034,0.002622
1.071614,1.017652,0.005040,0.002700
1.072034,1.018489,0.005094,0.002740
1.073414,1.018851,0.005183,0.002781
1.073885,1.019027,0.005310,0.002898
1.076090,1.019319,0.005401,0.002938
1.076887,1.019605,0.005456,0.002940
1.077586,1.020414,0.005669,0.003058
1.078496,1.020696,0.005796,0.003098
1.078981,1.021115,0.005974,0.003178
1.080590,1.021474,0.006115,0.003257
1.081131,1.022221,0.006208,0.003259
1.081874,1.022866,0.006472,0.003377
1.083728,1.023488,0.006772,0.003379
1.084616,1.024112,0.006988,0.003498
1.085904,1.024787,0.007168,0.003655
1.087718,1.026100,0.007397,0.003618
1.088041,1.026549,0.007613,0.003737
1.089616,1.026900,0.007879,0.003778
1.090172,1.027617,0.008059,0.003780
1.091213,1.027894,0.008190,0.003860
1.093076,1.028233,0.008322,0.003979
1.094612,1.028664,0.008417,0.003903
1.095280,1.028996,0.008648,0.003984
1.096632,1.030359,0.008794,0.004117
1.097006,1.030375,0.008941,0.004197
1.098037,1.031136,0.009036,0.004317
1.099454,1.031434,0.009096,0.004358
1.100006,1.032114,0.009206,0.004531
1.101672,1.032378,0.009404,0.004533
1.104158,1.034107,0.009514,0.004628
1.105747,1.034587,0.009524,0.004958
1.106210,1.034965,0.009673,0.005131
1.107298,1.036254,0.009960,0.005344
1.109553,1.036995,0.010285,0.005556
1.110789,1.037664,0.010573,0.005691
1.112266,1.038165,0.010898,0.005825
1.114075,1.038724,0.011224,0.006116
1.115375,1.039912,0.011551,0.006330
1.115976,1.040518,0.011828,0.006452
1.116812,1.041698,0.012106,0.006626
1.118551,1.042093,0.012484,0.006880
1.119192,1.042348,0.012864,0.007213
1.120758,1.042513,0.013193,0.007533
1.123174,1.043335,0.013563,0.007985
1.123920,1.044328,0.014161,0.008307
1.124915,1.044930,0.014862,0.008602
1.126264,1.045306,0.015475,0.008937
1.127337,1.045831,0.016040,0.009352
1.129175,1.047080,0.016657,0.009807
1.130772,1.047250,0.017442,0.010461
1.131795,1.048487,0.018242,0.011076
1.134242,1.049072,0.019133,0.011652
1.135573,1.050103,0.019882,0.012148
1.136758,1.051243,0.020723,0.012764
1.138285,1.051908,0.021525,0.013553
1.139129,1.052557,0.022600,0.014344
1.140526,1.052978,0.023716,0.015095
1.141761,1.053880,0.024975,0.015848
1.142499,1.054211,0.026251,0.016694
