Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.194518,1.190207,0.004883,0.001674
1.194595,1.189908,0.004893,0.001595
1.194619,1.190063,0.004819,0.001676
1.194824,1.190513,0.004890,0.001809
1.195157,1.192661,0.004949,0.001798
1.195392,1.193249,0.005000,0.001902
1.195853,1.193470,0.005044,0.001887
1.196323,1.195294,0.004985,0.001874
1.197064,1.195791,0.005044,0.001924
1.197823,1.196669,0.005143,0.001829
1.198486,1.197105,0.005298,0.001831
1.198668,1.197658,0.005398,0.001978
1.199236,1.199344,0.005442,0.002077
1.199423,1.202072,0.005404,0.002224
1.199590,1.202513,0.005407,0.002276
1.199673,1.203677,0.005451,0.002376
1.199836,1.204247,0.005496,0.002524
1.200106,1.204956,0.005652,0.002575
1.200202,1.206340,0.005655,0.002579
1.199797,1.207535,0.005714,0.002679
1.200096,1.207630,0.005619,0.002682
1.200707,1.208844,0.005623,0.002684
1.200893,1.209849,0.005681,0.002833
1.201321,1.210353,0.005629,0.002885
1.201731,1.211935,0.005590,0.003083
1.202152,1.212981,0.005495,0.003184
1.203012,1.214246,0.005499,0.003187
1.203177,1.215236,0.005502,0.003241
1.203337,1.216312,0.005547,0.003294
1.203542,1.217622,0.005550,0.003297
1.203615,1.219016,0.005511,0.003351
1.203710,1.219688,0.005514,0.003504
1.203625,1.220715,0.005518,0.003557
1.203765,1.221887,0.005521,0.003660
1.203795,1.223395,0.005469,0.003714
1.203790,1.224620,0.005527,0.003817
1.203729,1.225134,0.005531,0.003969
1.203698,1.226228,0.005576,0.003973
1.203900,1.226399,0.005579,0.004027
1.204272,1.227579,0.005624,0.004081
1.204542,1.228597,0.005726,0.004185
1.204871,1.230249,0.005785,0.004289
1.205226,1.230890,0.005789,0.004344
1.205780,1.232041,0.005848,0.004348
1.205725,1.233319,0.005908,0.004503
1.205683,1.234156,0.005855,0.004610
1.205547,1.235305,0.005815,0.004515
1.206131,1.236362,0.005762,0.004570
1.206149,1.237958,0.005865,0.004525
1.206004,1.239731,0.005868,0.004580
1.205930,1.240858,0.005970,0.004686
1.206117,1.241810,0.005974,0.004742
1.205689,1.242628,0.005977,0.004797
1.205982,1.243801,0.006037,0.004852
1.206159,1.244953,0.005997,0.004959
1.205903,1.246016,0.005901,0.005015
1.206051,1.246806,0.005905,0.005072
1.206289,1.247422,0.006008,0.005128
1.206283,1.248661,0.006055,0.005337
1.206195,1.249843,0.005958,0.005395
1.206203,1.250999,0.006061,0.005453
1.205952,1.252394,0.006164,0.005560
1.206231,1.253336,0.006224,0.005617
1.206068,1.254936,0.006085,0.005622
1.206101,1.256462,0.005988,0.005576
1.205808,1.257601,0.005935,0.005532
1.205848,1.258463,0.006038,0.005589
1.205271,1.259432,0.006142,0.005646
1.205375,1.261114,0.006045,0.005755
1.205735,1.261906,0.005991,0.005761
1.205482,1.263604,0.006037,0.005767
1.205484,1.264588,0.006040,0.005773
1.205406,1.265926,0.006044,0.005884
1.205493,1.267422,0.005905,0.005787
1.205444,1.267746,0.005908,0.005742
1.205469,1.268428,0.005968,0.005698
1.205770,1.269560,0.006015,0.005757
1.205931,1.271475,0.006019,0.005763
1.206142,1.272556,0.006022,0.005925
1.205866,1.273543,0.006082,0.006034
1.206055,1.275375,0.006187,0.006146
1.206739,1.276637,0.006249,0.006328
1.206800,1.277967,0.006311,0.006387
1.206743,1.279096,0.006458,0.006289
1.206756,1.280970,0.006620,0.006348
1.206923,1.282662,0.006783,0.006460
1.207016,1.283732,0.006931,0.006642
1.207108,1.285406,0.007037,0.006597
1.207068,1.287383,0.007286,0.006603
1.207097,1.288287,0.007493,0.006716
1.207779,1.290462,0.007700,0.006900
1.208098,1.292175,0.007864,0.007031
1.207779,1.293387,0.008013,0.007215
1.208344,1.294385,0.008380,0.007399
1.208041,1.295902,0.008747,0.007637
1.208084,1.297608,0.008969,0.007823
1.208072,1.299140,0.009134,0.007886
1.208154,1.301418,0.009241,0.008178
1.208588,1.304011,0.009347,0.008577
1.208718,1.305301,0.009614,0.008870
1.209244,1.307927,0.009780,0.009111
1.209216,1.309643,0.009902,0.009282
1.209924,1.311356,0.010024,0.009576
1.210553,1.313048,0.010087,0.009924
1.211247,1.314977,0.010253,0.010165
1.211166,1.317116,0.010361,0.010337
1.211529,1.319328,0.010469,0.010509
1.211857,1.321875,0.010592,0.010680
1.212175,1.323797,0.010598,0.010799
1.212388,1.325078,0.010648,0.010972
1.212478,1.326822,0.010801,0.011146
1.212580,1.327889,0.010851,0.011319
1.212876,1.329396,0.010915,0.011332
1.213218,1.330924,0.011038,0.011398
1.213701,1.333741,0.011147,0.011574
1.214328,1.335375,0.011256,0.011750
1.214648,1.336723,0.011365,0.011817
1.215079,1.338494,0.011372,0.011884
1.215693,1.340310,0.011584,0.012062
1.216169,1.343059,0.011841,0.012421
1.216307,1.344789,0.012054,0.012727
1.217585,1.347152,0.012268,0.013142
1.217518,1.349303,0.012525,0.013557
1.218091,1.350890,0.012842,0.013973
1.218568,1.352079,0.013115,0.014335
1.219017,1.354091,0.013329,0.014699
1.219334,1.356250,0.013647,0.015062
1.220185,1.357959,0.014009,0.015535
1.220027,1.360155,0.014371,0.015954
1.220186,1.361093,0.014690,0.016320
1.220448,1.362709,0.015009,0.016686
1.221298,1.364665,0.015387,0.017329
1.221522,1.366689,0.015974,0.018028
1.221915,1.367890,0.016457,0.018563
1.222190,1.369373,0.016793,0.018971
1.222668,1.371620,0.017234,0.019511
1.223186,1.374703,0.017719,0.020053
1.223706,1.376609,0.018205,0.020595
1.224701,1.377991,0.018632,0.021136
1.225540,1.380148,0.019178,0.021734
1.226222,1.381789,0.019680,0.022334
1.227004,1.384653,0.020287,0.023214
1.227534,1.385579,0.020999,0.023983
1.227851,1.388147,0.021651,0.024866
1.228506,1.389990,0.022245,0.025695
1.228868,1.392555,0.023064,0.026712
1.229400,1.394666,0.023823,0.027677
1.229604,1.395974,0.024584,0.028644
1.230052,1.397337,0.025346,0.029725
1.230437,1.398324,0.026213,0.030807
1.230897,1.401754,0.027022,0.031874
1.231139,1.404971,0.027786,0.033019
1.231758,1.407516,0.028776,0.034393
1.231795,1.409467,0.029918,0.035884
1.232786,1.411657,0.030940,0.037567
1.233329,1.413501,0.032070,0.039310
1.233904,1.417327,0.033260,0.040885
1.235393,1.419547,0.034406,0.042631
1.235219,1.422335,0.035824,0.044573
1.235791,1.423801,0.037409,0.046803
1.236723,1.425972,0.038982,0.048904
1.237618,1.429918,0.040722,0.051144
1.237865,1.432000,0.042463,0.053560
1.238508,1.434777,0.044373,0.056286
1.239757,1.436395,0.046329,0.059247
1.239831,1.438065,0.048515,0.062464
1.240280,1.440514,0.050974,0.065975
1.240571,1.443115,0.053482,0.069493
1.241637,1.445011,0.056115,0.073269
1.241880,1.446788,0.059007,0.077091
1.242503,1.450042,0.062068,0.081286
1.242863,1.453898,0.065179,0.085976
1.243724,1.456094,0.068567,0.090982
1.244550,1.457980,0.072126,0.096116
1.244652,1.461024,0.075627,0.101255
1.245582,1.463286,0.077242,0.103779
1.246032,1.466508,0.078910,0.106397
1.247056,1.468285,0.080721,0.109158
1.247289,1.473040,0.082570,0.111917
1.248218,1.475239,0.084626,0.114786
1.248897,1.477667,0.086680,0.117673
1.249663,1.478964,0.088732,0.120476
