Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.194518,1.190207,0.004141,0.001312
1.194541,1.190126,0.004144,0.001272
1.195204,1.190487,0.004146,0.001313
1.195554,1.190778,0.004149,0.001063
1.196063,1.190994,0.004151,0.001174
1.196680,1.191164,0.004154,0.001212
1.198032,1.191535,0.004156,0.001297
1.198649,1.191808,0.004158,0.001275
1.199122,1.191949,0.004163,0.001227
1.199533,1.192261,0.004168,0.001324
1.200012,1.193201,0.004173,0.001469
1.201655,1.193677,0.004178,0.001470
1.202269,1.194002,0.004182,0.001662
1.202831,1.194769,0.004187,0.001567
1.203527,1.195124,0.004191,0.001615
1.204644,1.195446,0.004196,0.001569
1.205625,1.196138,0.004201,0.001570
1.206537,1.196341,0.004205,0.001522
1.207150,1.196951,0.004210,0.001827
1.207595,1.197130,0.004215,0.001684
1.208352,1.197856,0.004219,0.001685
1.209001,1.198512,0.004224,0.001783
1.209698,1.199101,0.004229,0.001977
1.210222,1.199468,0.004233,0.002074
1.211944,1.199788,0.004238,0.002075
1.212716,1.200074,0.004300,0.001931
1.213435,1.200606,0.004305,0.001835
1.214293,1.200788,0.004310,0.001838
1.214663,1.201626,0.004314,0.001983
1.215071,1.203022,0.004319,0.002130
1.216740,1.203302,0.004381,0.002131
1.217495,1.203483,0.004386,0.002326
1.218486,1.203921,0.004391,0.002570
1.219032,1.204518,0.004453,0.002669
1.219961,1.205057,0.004458,0.002913
1.220635,1.205615,0.004520,0.003108
1.221446,1.205703,0.004525,0.003013
1.222177,1.206242,0.004530,0.002967
1.223078,1.206607,0.004592,0.003065
1.223587,1.207447,0.004698,0.003164
1.223922,1.208526,0.004704,0.003165
1.224959,1.208610,0.004709,0.003360
1.225337,1.208932,0.004714,0.003265
1.226969,1.209164,0.004777,0.003315
1.227345,1.209577,0.004884,0.003268
1.228470,1.210043,0.004831,0.003318
1.229551,1.210384,0.004836,0.003321
1.230232,1.210594,0.004841,0.003274
1.230995,1.210860,0.004891,0.003179
1.231896,1.211662,0.004954,0.003132
1.233046,1.211823,0.004902,0.003085
1.234348,1.211973,0.004906,0.003185
1.234972,1.212281,0.004970,0.003236
1.235483,1.213626,0.005020,0.003238
1.236455,1.214664,0.005085,0.003240
