Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.001394,0.001117
1.000501,0.999640,0.001371,0.001220
1.000973,1.001880,0.001487,0.001156
1.002954,1.002630,0.001541,0.001198
1.004756,1.005682,0.001587,0.001233
1.005521,1.006133,0.001696,0.001183
1.007842,1.007392,0.001757,0.001215
1.008708,1.007920,0.001840,0.001203
1.009668,1.008645,0.002065,0.001136
1.011471,1.010417,0.002158,0.001210
1.012913,1.013347,0.002323,0.001214
1.013993,1.014689,0.002519,0.001178
1.015619,1.015692,0.002643,0.001279
1.017010,1.017014,0.002810,0.001243
1.018819,1.020554,0.002936,0.001357
1.019738,1.021769,0.003014,0.001538
1.023082,1.023943,0.003243,0.001543
1.024279,1.025769,0.003280,0.001757
1.025817,1.029582,0.003389,0.001903
1.027718,1.031109,0.003528,0.002050
1.029643,1.032592,0.003536,0.002296
1.031798,1.036204,0.003677,0.002474
1.034025,1.038665,0.003685,0.002621
1.036432,1.041382,0.003697,0.002908
1.040092,1.043221,0.003839,0.003018
1.041350,1.045549,0.003848,0.003167
1.044308,1.049010,0.003890,0.003387
1.046847,1.051106,0.003972,0.003538
1.049863,1.054152,0.003983,0.003759
1.053806,1.057948,0.004128,0.003870
1.056229,1.060218,0.004201,0.003982
1.058763,1.063217,0.004181,0.004134
1.062524,1.065682,0.004360,0.004175
1.066285,1.069987,0.004498,0.004290
1.069280,1.072703,0.004637,0.004374
1.073312,1.075017,0.004817,0.004427
1.077045,1.080286,0.004926,0.004555
1.079408,1.082421,0.005107,0.004935
1.083413,1.085952,0.005357,0.005213
1.087167,1.088855,0.005674,0.005524
1.091464,1.090985,0.006054,0.005866
1.095186,1.097125,0.006503,0.006253
1.100108,1.099598,0.007127,0.006803
1.102159,1.102983,0.007818,0.007430
1.105878,1.105982,0.008579,0.008210
1.110566,1.110459,0.009684,0.009177
1.114029,1.113647,0.010934,0.010223
1.118054,1.118961,0.012223,0.011434
1.123591,1.122182,0.013582,0.012608
1.126026,1.125343,0.015325,0.014167
1.131005,1.129160,0.017462,0.015961
1.135153,1.133430,0.019919,0.018038
1.139375,1.136998,0.022797,0.020249
1.143053,1.140687,0.025925,0.022807
1.147573,1.145246,0.027102,0.023794
1.151022,1.147886,0.028457,0.024931
1.155479,1.151016,0.029873,0.026163
1.159805,1.155251,0.031349,0.027395
1.163382,1.158544,0.033019,0.028757
1.168625,1.162903,0.034836,0.030165
1.172155,1.166189,0.036522,0.031573
