Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.002879,0.002072
0.999071,0.999283,0.003008,0.002067
1.001989,1.000598,0.003008,0.002122
1.005292,1.002039,0.003063,0.002115
1.008938,1.002373,0.003110,0.002157
1.010301,1.002607,0.003151,0.002194
1.010797,1.002707,0.003187,0.002257
1.016680,1.003445,0.003249,0.002351
1.016691,1.004526,0.003289,0.002490
1.017776,1.005741,0.003386,0.002495
1.020389,1.006633,0.003499,0.002596
1.020267,1.006917,0.003613,0.002669
1.023709,1.007719,0.003695,0.002781
1.026039,1.008466,0.003679,0.002922
1.029376,1.009404,0.003884,0.003162
1.031554,1.010114,0.003959,0.003236
1.032913,1.010504,0.004068,0.003378
1.036792,1.012873,0.004278,0.003482
1.039893,1.013684,0.004385,0.003625
1.041663,1.013891,0.004493,0.003729
1.044722,1.015674,0.004633,0.003834
1.045332,1.016925,0.004806,0.003979
1.049625,1.019492,0.004980,0.004015
1.053040,1.020990,0.005227,0.004051
1.055740,1.022318,0.005474,0.004156
1.058368,1.025126,0.005620,0.004232
1.060684,1.026977,0.005831,0.004309
1.064451,1.029229,0.006042,0.004346
1.067467,1.032046,0.006329,0.004524
1.070971,1.034811,0.006588,0.004573
1.075557,1.037311,0.006911,0.004692
1.078197,1.039249,0.007239,0.004811
1.081995,1.041938,0.007604,0.005032
1.086656,1.045515,0.008177,0.005294
1.091297,1.047503,0.008853,0.005557
1.093692,1.049476,0.009598,0.005851
1.099788,1.053519,0.010528,0.006075
1.102867,1.055443,0.011597,0.006442
1.107365,1.057868,0.012851,0.006964
1.112289,1.060965,0.014427,0.007559
1.118123,1.063941,0.016292,0.008258
1.123261,1.066786,0.018485,0.009062
1.129726,1.069309,0.021038,0.009950
1.133359,1.071708,0.023845,0.010771
1.138052,1.074413,0.027021,0.011654
1.144027,1.076435,0.030395,0.012768
1.145429,1.077822,0.034073,0.013957
1.155413,1.083333,0.038311,0.015338
1.160812,1.084994,0.043247,0.017016
1.164965,1.087751,0.049226,0.018990
1.170776,1.089619,0.056265,0.021378
1.173273,1.089981,0.064543,0.024286
1.183399,1.095932,0.074110,0.027652
1.188661,1.098749,0.077577,0.028767
1.195036,1.100178,0.081204,0.029969
1.200314,1.104286,0.085072,0.031240
1.202281,1.104932,0.089107,0.032542
1.212534,1.108152,0.093453,0.034040
1.219773,1.110638,0.098211,0.035746
1.225853,1.114060,0.103403,0.037817
