Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.004077,0.004949
1.000652,1.000926,0.004074,0.004955
1.000784,1.001551,0.004129,0.004961
1.002466,1.003120,0.004225,0.005033
1.005056,1.007033,0.004213,0.005034
1.005966,1.009410,0.004390,0.005091
1.007499,1.012298,0.004410,0.005089
1.007276,1.012871,0.004465,0.005088
1.009943,1.017027,0.004638,0.005186
1.012896,1.019118,0.004685,0.005198
1.015317,1.020668,0.004809,0.005260
1.016811,1.024899,0.004932,0.005321
1.018065,1.027203,0.004942,0.005334
1.022205,1.030156,0.005117,0.005432
1.025264,1.033986,0.005167,0.005531
1.027360,1.035703,0.005215,0.005544
1.030556,1.038327,0.005430,0.005693
1.032193,1.041666,0.005608,0.005755
1.032169,1.041670,0.005749,0.005769
1.037402,1.045459,0.006003,0.005869
1.041114,1.048891,0.006174,0.005834
1.044452,1.052825,0.006470,0.006022
1.048865,1.055730,0.006691,0.006174
1.050921,1.060190,0.006824,0.006278
1.053344,1.062749,0.007122,0.006518
1.056723,1.064310,0.007346,0.006709
1.062004,1.068669,0.007570,0.006902
1.064716,1.072419,0.007869,0.007182
1.067957,1.074955,0.008044,0.007428
1.072583,1.079592,0.008347,0.007674
1.076953,1.082837,0.008649,0.008008
1.079615,1.085909,0.008787,0.008206
1.080183,1.086701,0.009004,0.008440
1.080263,1.086622,0.009183,0.008765
1.090591,1.097536,0.009363,0.009015
1.093053,1.101059,0.009467,0.009482
1.095863,1.104175,0.009489,0.009684
1.096130,1.106063,0.009672,0.009924
1.101852,1.111212,0.009775,0.010127
1.104207,1.115509,0.009839,0.010281
1.108961,1.120294,0.010025,0.010526
1.111641,1.123371,0.010265,0.010680
1.114736,1.125674,0.010546,0.010796
1.119129,1.130053,0.010828,0.010861
1.123414,1.135921,0.011113,0.010980
1.126195,1.138810,0.011438,0.011232
1.129154,1.141833,0.011723,0.011578
1.129094,1.142324,0.011971,0.012030
1.138633,1.150902,0.012300,0.012244
1.141898,1.154546,0.012589,0.012646
1.145569,1.157326,0.012963,0.012960
1.148950,1.160245,0.013544,0.013515
1.152117,1.161868,0.014145,0.014260
1.152615,1.162042,0.014913,0.015006
1.163226,1.171993,0.015254,0.015292
1.165084,1.175347,0.015506,0.015514
1.170772,1.177399,0.015729,0.015885
1.175254,1.180750,0.015990,0.016321
1.175437,1.180831,0.016239,0.016842
1.183263,1.189645,0.016471,0.017387
1.188278,1.193110,0.016756,0.017815
