Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.005108,0.005232
1.000703,1.001034,0.005252,0.005211
1.000662,1.002205,0.005368,0.005267
1.001150,1.006091,0.005398,0.005250
1.001310,1.007473,0.005423,0.005297
1.003571,1.010343,0.005403,0.005282
1.004287,1.012341,0.005478,0.005323
1.004267,1.012396,0.005581,0.005445
1.004453,1.015481,0.005676,0.005497
1.004811,1.021707,0.005735,0.005514
1.005319,1.024552,0.005831,0.005618
1.006139,1.027964,0.006037,0.005635
1.006844,1.030416,0.006085,0.005741
1.007678,1.036204,0.006255,0.005812
1.009289,1.038889,0.006351,0.005869
1.012920,1.044425,0.006595,0.006062
1.015500,1.048942,0.006681,0.006307
1.015452,1.048963,0.006804,0.006503
1.019770,1.057565,0.006977,0.006698
1.022213,1.060571,0.007150,0.006845
1.023733,1.066538,0.007398,0.007131
1.025463,1.070022,0.007523,0.007421
1.027076,1.072705,0.007610,0.007535
1.029376,1.079164,0.007735,0.007733
1.032167,1.084216,0.007898,0.008074
1.033241,1.088048,0.007986,0.008330
1.035880,1.090683,0.008075,0.008713
1.037946,1.095391,0.008202,0.008961
1.039095,1.099497,0.008329,0.009209
1.042731,1.104868,0.008493,0.009508
1.044335,1.109132,0.008583,0.009719
1.045691,1.111729,0.008673,0.009881
1.046087,1.113759,0.008725,0.010044
1.052414,1.120639,0.008778,0.010259
1.055033,1.127112,0.008908,0.010568
1.056800,1.131294,0.008962,0.010747
1.058776,1.135862,0.009053,0.010916
1.059973,1.140748,0.009145,0.011271
1.063111,1.145937,0.009275,0.011733
1.065281,1.151729,0.009447,0.012054
1.068614,1.156724,0.009617,0.012472
1.072152,1.162080,0.009710,0.012893
1.072212,1.162200,0.009843,0.013315
1.076636,1.172766,0.010015,0.013890
1.079312,1.177235,0.010318,0.014510
1.081705,1.184459,0.010622,0.015229
1.084937,1.191288,0.010967,0.016145
1.086954,1.195623,0.011351,0.017175
1.091284,1.202550,0.011735,0.018307
1.093670,1.206780,0.012162,0.019490
1.096117,1.213598,0.012668,0.021070
1.098577,1.218768,0.013348,0.022758
1.100256,1.222217,0.014148,0.024655
1.106222,1.230314,0.015031,0.027059
1.108893,1.235929,0.015283,0.027913
1.110512,1.239230,0.015617,0.028783
1.112222,1.244681,0.016054,0.029743
1.113030,1.245830,0.016517,0.030872
1.117484,1.256741,0.017010,0.031993
1.121037,1.261453,0.017393,0.033287
1.124585,1.267413,0.017869,0.034713
