Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.261120,1.144643,0.001723,0.001323
1.260743,1.144653,0.001700,0.001425
1.260868,1.145023,0.001743,0.001463
1.260954,1.145425,0.001723,0.001357
1.260745,1.145789,0.001706,0.001432
1.260541,1.146208,0.001692,0.001460
1.260658,1.146712,0.001680,0.001453
1.261259,1.147215,0.001669,0.001446
1.262717,1.147723,0.001741,0.001477
1.263528,1.149079,0.001702,0.001578
1.263617,1.150854,0.001743,0.001701
1.263695,1.151340,0.001744,0.001644
1.264345,1.151765,0.001745,0.001647
1.264655,1.152271,0.001746,0.001840
1.264412,1.153811,0.001818,0.002033
1.265071,1.154818,0.001789,0.002156
1.265269,1.155928,0.001831,0.002189
1.265534,1.156304,0.001832,0.002282
1.266186,1.156845,0.001874,0.002476
1.266502,1.156928,0.001915,0.002570
1.267135,1.157174,0.001957,0.002695
1.268448,1.157710,0.001958,0.002788
1.268981,1.159407,0.002000,0.002912
1.269221,1.159602,0.001971,0.003138
1.269963,1.160266,0.002043,0.003202
1.270100,1.161044,0.002116,0.003236
1.270269,1.161917,0.002158,0.003300
1.270510,1.163725,0.002200,0.003365
1.270466,1.163789,0.002201,0.003308
1.270969,1.164210,0.002172,0.003281
1.271236,1.164956,0.002132,0.003315
1.271577,1.164970,0.002164,0.003349
1.271706,1.165628,0.002196,0.003384
1.272078,1.165590,0.002197,0.003419
1.273300,1.166082,0.002229,0.003392
1.273581,1.167314,0.002230,0.003396
1.274829,1.167840,0.002273,0.003461
1.274182,1.168057,0.002274,0.003465
1.275122,1.168210,0.002275,0.003437
1.275445,1.169079,0.002277,0.003503
1.275511,1.169579,0.002247,0.003508
1.275598,1.170108,0.002248,0.003511
1.276203,1.170752,0.002249,0.003484
1.275975,1.172505,0.002282,0.003518
1.275942,1.174289,0.002283,0.003554
1.276210,1.175817,0.002325,0.003526
1.276734,1.176714,0.002327,0.003562
1.277617,1.177818,0.002256,0.003534
1.277841,1.178486,0.002288,0.003507
1.278239,1.179513,0.002331,0.003574
1.278385,1.180201,0.002332,0.003546
1.278630,1.181269,0.002292,0.003519
1.278849,1.182650,0.002251,0.003522
1.278936,1.183268,0.002284,0.003590
1.278564,1.184290,0.002327,0.003594
1.278602,1.184759,0.002401,0.003598
1.279461,1.185925,0.002361,0.003602
1.279299,1.187073,0.002362,0.003638
1.279411,1.188892,0.002364,0.003705
1.279363,1.190341,0.002438,0.003741
1.279238,1.192049,0.002397,0.003777
1.278862,1.192910,0.002326,0.003749
1.279725,1.194138,0.002400,0.003817
1.279768,1.194745,0.002443,0.003917
1.280659,1.196261,0.002477,0.003986
1.280120,1.197397,0.002509,0.003990
1.280662,1.199293,0.002510,0.003994
1.280492,1.201695,0.002585,0.004094
1.280553,1.202886,0.002628,0.004163
1.280549,1.203710,0.002588,0.004201
1.280850,1.204749,0.002474,0.004172
1.280918,1.205841,0.002517,0.004241
1.281042,1.206846,0.002550,0.004277
1.281301,1.209009,0.002594,0.004347
1.281061,1.209907,0.002522,0.004384
1.280411,1.210636,0.002522,0.004356
1.280939,1.211356,0.002566,0.004458
1.281032,1.212460,0.002609,0.004528
1.281368,1.213957,0.002643,0.004566
1.282430,1.216873,0.002571,0.004615
1.282852,1.218450,0.002498,0.004750
1.282597,1.218744,0.002573,0.004884
1.282392,1.220253,0.002617,0.004967
1.282213,1.222225,0.002651,0.004973
1.282768,1.224096,0.002695,0.005121
1.282802,1.224799,0.002696,0.005332
1.283191,1.225488,0.002772,0.005546
1.283960,1.228126,0.002847,0.005759
1.284564,1.229675,0.002881,0.005908
1.284325,1.230786,0.002957,0.006057
1.284109,1.231556,0.003000,0.006336
1.284728,1.233330,0.003151,0.006485
1.284702,1.234268,0.003227,0.006634
1.285709,1.235370,0.003272,0.006751
1.285277,1.236744,0.003508,0.006824
1.286597,1.237219,0.003776,0.006974
1.286851,1.239653,0.004012,0.007091
1.286907,1.241068,0.004207,0.007164
1.287128,1.242215,0.004369,0.007348
1.287098,1.243457,0.004563,0.007357
1.287639,1.246144,0.004875,0.007431
1.288581,1.247517,0.005027,0.007541
1.288695,1.248708,0.005147,0.007616
1.288587,1.249850,0.005310,0.007658
1.288956,1.252256,0.005505,0.007733
1.289323,1.253442,0.005806,0.007775
1.290593,1.254402,0.005927,0.007850
1.291190,1.255659,0.006048,0.007926
1.291289,1.258797,0.006125,0.007968
1.291642,1.259346,0.006129,0.008043
1.291544,1.260160,0.006207,0.008153
1.291970,1.261195,0.006318,0.008296
1.291803,1.261442,0.006430,0.008552
1.293160,1.264544,0.006433,0.008697
1.293699,1.265389,0.006437,0.008909
1.294648,1.266301,0.006472,0.009133
1.293926,1.268007,0.006627,0.009256
1.294320,1.270494,0.006857,0.009448
1.294433,1.272213,0.007131,0.009674
1.295546,1.273028,0.007405,0.009900
1.296416,1.274742,0.007647,0.010160
1.296953,1.276671,0.007878,0.010420
1.296846,1.278915,0.008152,0.010612
1.297428,1.280415,0.008502,0.010975
1.298045,1.281549,0.008809,0.011270
1.298275,1.283272,0.009160,0.011636
1.298464,1.286031,0.009360,0.011898
1.299168,1.287412,0.009604,0.012220
1.299543,1.289181,0.010151,0.012416
1.300289,1.289368,0.010698,0.012830
1.300518,1.290816,0.011170,0.013153
1.301584,1.292442,0.011610,0.013558
1.302350,1.294881,0.012051,0.013929
1.302539,1.296612,0.012482,0.014439
1.303697,1.298122,0.013022,0.014984
1.303226,1.300230,0.013530,0.015461
1.303707,1.301755,0.014202,0.016090
1.304393,1.303971,0.014788,0.016754
1.304743,1.304902,0.015494,0.017270
1.305816,1.307280,0.016277,0.017970
1.306660,1.308362,0.016831,0.018534
1.307394,1.310792,0.017581,0.019166
1.307136,1.312630,0.018169,0.019662
1.308125,1.314224,0.018714,0.020472
1.308856,1.315971,0.019424,0.021063
1.309339,1.318320,0.020288,0.021819
1.308835,1.319919,0.021076,0.022494
1.310366,1.320576,0.021942,0.023312
1.309737,1.322344,0.022809,0.024026
1.310405,1.324318,0.023644,0.024707
1.310807,1.327109,0.024634,0.025577
1.311569,1.328627,0.025625,0.026403
1.312485,1.329919,0.026859,0.027371
1.312974,1.331375,0.028018,0.028506
1.313547,1.332920,0.029134,0.029527
1.314573,1.335776,0.030525,0.030620
1.315009,1.337852,0.031996,0.031857
1.315224,1.339635,0.033665,0.033211
1.315735,1.341012,0.035181,0.034463
1.315700,1.342867,0.036732,0.035859
1.316623,1.344820,0.038407,0.037258
1.317469,1.347313,0.040194,0.038838
1.316658,1.348995,0.042104,0.040422
1.317617,1.350679,0.044139,0.042200
1.317531,1.352090,0.046297,0.044243
1.317771,1.352299,0.048458,0.046362
1.318531,1.353940,0.050687,0.048450
1.319858,1.355985,0.053042,0.050651
1.320089,1.358741,0.055554,0.052928
1.320049,1.360917,0.058312,0.055474
1.321048,1.362245,0.061152,0.058217
1.321531,1.363847,0.064039,0.061072
1.322032,1.364477,0.067241,0.064190
1.322334,1.367149,0.070770,0.067650
1.322454,1.369124,0.074380,0.071166
1.322698,1.370241,0.077759,0.074792
1.323923,1.371682,0.079517,0.076494
1.324441,1.373290,0.081223,0.078289
1.324774,1.375167,0.082961,0.080093
1.324714,1.376669,0.084739,0.081860
1.325150,1.380276,0.086687,0.083633
1.326013,1.382487,0.088749,0.085672
1.325980,1.383291,0.090716,0.087737
