Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.005798,0.001400
1.000031,1.000260,0.005800,0.001280
1.000151,1.000401,0.005803,0.001184
1.000469,1.000794,0.005806,0.001281
1.000888,1.001170,0.005808,0.001362
1.001181,1.001793,0.005811,0.001282
1.002099,1.002002,0.005813,0.001053
1.003132,1.004446,0.005738,0.000918
1.004187,1.005262,0.005665,0.000983
1.004426,1.005926,0.005670,0.000985
1.004725,1.007038,0.005675,0.000835
1.005108,1.007492,0.005680,0.000555
1.005261,1.007876,0.005685,0.000556
1.005587,1.008216,0.005690,0.000557
1.005717,1.008504,0.005695,0.000494
1.006091,1.008789,0.005699,0.000344
1.006224,1.009253,0.005704,0.000344
1.006616,1.009914,0.005709,0.000475
1.006821,1.011134,0.005714,0.000476
1.006932,1.011627,0.005719,0.000478
1.007083,1.012270,0.005724,0.000674
1.007355,1.012638,0.005729,0.000890
1.008039,1.012689,0.005812,0.000977
1.008090,1.013655,0.005895,0.001043
1.009382,1.014240,0.005900,0.000980
1.009558,1.015314,0.005905,0.001066
1.009847,1.016039,0.005910,0.001348
1.010088,1.016318,0.005915,0.001414
1.010599,1.017312,0.005920,0.001481
1.011389,1.018086,0.005925,0.001680
1.011457,1.018808,0.005930,0.001898
1.012341,1.019325,0.005935,0.002030
1.012456,1.020237,0.005939,0.001966
1.013044,1.020690,0.006004,0.002034
1.012853,1.021401,0.006009,0.002036
1.013295,1.022185,0.006014,0.002171
1.013490,1.022812,0.006019,0.002437
1.013799,1.023433,0.006024,0.002569
1.014285,1.023786,0.006089,0.002638
1.014103,1.024502,0.006094,0.002705
1.013269,1.025215,0.006099,0.002904
1.013388,1.026316,0.006164,0.003171
1.013475,1.026814,0.006230,0.003372
1.013523,1.027925,0.006295,0.003440
1.014314,1.028622,0.006300,0.003378
1.015090,1.029395,0.006366,0.003447
1.016144,1.029824,0.006431,0.003582
1.016209,1.030471,0.006437,0.003784
1.016149,1.031134,0.006442,0.003786
1.016025,1.031466,0.006447,0.003855
1.016086,1.033656,0.006513,0.003860
1.016533,1.034035,0.006720,0.003864
1.017615,1.035522,0.006867,0.003933
1.017959,1.036279,0.006873,0.004137
1.018262,1.036694,0.006878,0.004475
1.018281,1.037516,0.007025,0.004612
1.018621,1.037402,0.007112,0.004616
1.019232,1.038917,0.007200,0.004687
1.020328,1.039193,0.007144,0.004690
1.020779,1.039817,0.007149,0.004761
1.021369,1.040136,0.007298,0.004899
1.022032,1.041292,0.007528,0.004903
1.023550,1.041715,0.007738,0.005042
1.024709,1.042973,0.007744,0.005180
1.025619,1.043995,0.007811,0.005318
1.025660,1.044498,0.007899,0.005458
1.026554,1.045565,0.007988,0.005530
1.027751,1.046243,0.007995,0.005737
1.028282,1.046775,0.007939,0.005674
1.028808,1.047644,0.008006,0.005544
1.029098,1.048523,0.008075,0.005549
1.029970,1.049550,0.008225,0.005553
1.031970,1.050770,0.008294,0.005558
1.032948,1.051227,0.008361,0.005834
1.033841,1.051313,0.008428,0.005838
1.034403,1.052257,0.008436,0.005843
1.036207,1.052314,0.008362,0.005915
1.036769,1.053806,0.008225,0.005852
1.037661,1.054167,0.008231,0.005856
1.038348,1.055689,0.008382,0.005929
1.039282,1.056585,0.008451,0.005867
1.040863,1.057393,0.008522,0.005873
1.041812,1.057885,0.008530,0.005810
1.043967,1.058795,0.008597,0.005883
1.044930,1.060396,0.008894,0.005956
1.045910,1.060681,0.009048,0.006030
1.047234,1.061964,0.009119,0.006103
1.048316,1.063302,0.008981,0.006108
1.049668,1.063519,0.009070,0.005976
1.050820,1.064069,0.009452,0.006050
1.051839,1.065340,0.009774,0.006193
1.052815,1.066166,0.010095,0.006266
1.054371,1.066818,0.010562,0.006271
1.055811,1.068099,0.011092,0.006345
1.056801,1.068879,0.011414,0.006420
1.057479,1.070358,0.011737,0.006564
1.059581,1.070791,0.011978,0.006570
1.061162,1.071989,0.012364,0.006574
1.062142,1.072118,0.012896,0.006580
1.063774,1.073807,0.013138,0.006725
1.065333,1.074729,0.013380,0.006870
1.066875,1.076114,0.013559,0.006876
1.067882,1.076522,0.014093,0.006880
1.069864,1.078261,0.014543,0.007025
1.071869,1.078615,0.014702,0.007170
1.072968,1.080071,0.014862,0.007410
1.074112,1.080476,0.015022,0.007486
1.075824,1.081465,0.015098,0.007561
1.076995,1.082437,0.015195,0.007800
1.078590,1.084285,0.015420,0.008041
1.079101,1.084799,0.015729,0.008283
1.081344,1.085667,0.015742,0.008523
1.083683,1.085926,0.015818,0.008904
1.084839,1.086389,0.015979,0.009215
1.086089,1.088125,0.016291,0.009599
1.087715,1.089414,0.016453,0.009983
1.089212,1.090027,0.016529,0.010507
1.090784,1.091394,0.016692,0.011102
1.092609,1.091904,0.017005,0.011487
1.094774,1.091988,0.017318,0.011873
1.096584,1.093870,0.017482,0.012095
1.097586,1.094777,0.017711,0.012551
1.099312,1.095730,0.018260,0.013077
1.100672,1.097585,0.018725,0.013584
1.102828,1.098027,0.019041,0.014020
1.104592,1.098182,0.019358,0.014244
1.107670,1.099509,0.019910,0.014538
1.108735,1.100821,0.020375,0.014833
1.108776,1.101058,0.020692,0.015271
1.111197,1.102176,0.021033,0.015736
1.113005,1.102618,0.021523,0.016273
1.114297,1.103758,0.022163,0.016810
1.116654,1.103708,0.022655,0.017348
1.118052,1.104845,0.022996,0.017885
1.120855,1.106490,0.023555,0.018424
1.122380,1.108038,0.024115,0.018964
1.123533,1.109261,0.024827,0.019504
1.125396,1.109934,0.025239,0.020117
1.127651,1.110455,0.025564,0.020588
1.129653,1.111737,0.026127,0.020987
1.132043,1.114068,0.026692,0.021818
1.133399,1.115600,0.027344,0.022865
1.134795,1.115845,0.028149,0.023770
1.137064,1.116673,0.028954,0.024701
1.138691,1.117929,0.029675,0.025467
1.140818,1.120211,0.030790,0.026307
1.142702,1.121757,0.031907,0.027365
1.144091,1.121940,0.033090,0.028424
1.146535,1.121980,0.034275,0.029556
1.147353,1.122999,0.035243,0.030690
1.149450,1.123935,0.036673,0.032067
1.151219,1.125690,0.037645,0.033519
1.152232,1.126681,0.038837,0.034972
1.155529,1.126468,0.040272,0.036429
1.157106,1.127364,0.041799,0.038251
1.160374,1.128357,0.043329,0.039786
1.161339,1.129675,0.044839,0.041420
1.163711,1.130523,0.046614,0.043493
1.165794,1.131616,0.048613,0.045472
1.167330,1.132825,0.050680,0.047698
1.169079,1.134265,0.052688,0.050002
1.171226,1.136106,0.054853,0.052310
1.172827,1.137131,0.057265,0.054938
1.174777,1.138090,0.060079,0.057863
1.175948,1.138630,0.063051,0.060865
1.177419,1.138961,0.065875,0.063873
