Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.006383,0.002116
0.999326,0.999122,0.006321,0.002130
1.000950,0.998760,0.006361,0.002238
1.002141,0.999447,0.006394,0.002151
1.002533,0.999139,0.006349,0.002159
1.003244,0.999761,0.006311,0.002091
1.003471,1.000825,0.006342,0.002171
1.003911,1.001143,0.006370,0.002112
1.005877,1.001520,0.006435,0.002242
1.006641,1.001336,0.006501,0.002307
1.007147,1.002318,0.006507,0.002309
1.007389,1.002424,0.006438,0.002181
1.007819,1.002108,0.006386,0.002247
1.008320,1.002817,0.006394,0.002248
1.008632,1.002729,0.006538,0.002185
1.009585,1.002767,0.006546,0.002186
1.010275,1.002624,0.006611,0.002187
1.010733,1.002971,0.006619,0.002189
1.011934,1.002777,0.006626,0.002319
1.012612,1.003064,0.006831,0.002256
1.013964,1.003206,0.006898,0.002451
1.014560,1.003258,0.006905,0.002453
1.015259,1.003245,0.007052,0.002648
1.015989,1.003233,0.007060,0.002650
1.016620,1.004027,0.007007,0.002716
1.017009,1.004203,0.007154,0.002847
1.017405,1.004882,0.007162,0.003172
1.017929,1.004734,0.007449,0.003239
1.018234,1.005147,0.007537,0.003240
1.019072,1.005214,0.007546,0.003372
1.020679,1.005411,0.007554,0.003568
1.021664,1.005550,0.007561,0.003765
1.022405,1.005682,0.007649,0.003832
1.022739,1.006203,0.007738,0.003899
1.023428,1.006153,0.007687,0.004030
1.023966,1.006617,0.007776,0.004097
1.024721,1.007062,0.007925,0.004165
1.024435,1.007882,0.007874,0.004232
1.025418,1.007979,0.007882,0.004365
1.025943,1.008128,0.007949,0.004433
1.026328,1.008682,0.007877,0.004370
1.026576,1.009213,0.007885,0.004307
1.027184,1.009422,0.007754,0.004375
1.027525,1.010257,0.007681,0.004508
1.028012,1.010593,0.007609,0.004510
1.028656,1.011003,0.007699,0.004644
1.028994,1.011168,0.007850,0.004778
1.029609,1.011767,0.007921,0.004781
1.029854,1.012045,0.007930,0.004849
1.030580,1.012622,0.007857,0.004916
1.031175,1.013620,0.007928,0.004788
1.032430,1.013908,0.007938,0.004790
1.033187,1.014275,0.008009,0.004859
1.033762,1.014757,0.008017,0.004862
1.034843,1.015398,0.007963,0.004799
1.035357,1.015661,0.008053,0.004933
1.035834,1.015649,0.008288,0.005001
1.036187,1.016141,0.008297,0.004938
1.036465,1.016722,0.008243,0.004941
1.037375,1.016871,0.008189,0.005009
1.038066,1.017868,0.008260,0.004947
1.038430,1.017898,0.008416,0.004818
1.038835,1.018235,0.008364,0.004953
1.039637,1.019790,0.008374,0.005089
1.040072,1.020100,0.008528,0.005158
1.040826,1.020310,0.008539,0.005226
1.043051,1.020557,0.008696,0.005295
1.043569,1.021488,0.008790,0.005232
1.044694,1.021687,0.008881,0.005168
1.045110,1.022305,0.009098,0.005370
1.046075,1.022859,0.009254,0.005440
1.047233,1.023097,0.009329,0.005576
1.048278,1.023975,0.009338,0.005712
1.048735,1.024965,0.009556,0.005848
1.049118,1.025014,0.009858,0.005984
1.050716,1.025451,0.010101,0.006054
1.052275,1.025885,0.010114,0.006124
1.053380,1.026588,0.010420,0.006194
1.054605,1.027106,0.010726,0.006065
1.055623,1.027534,0.010970,0.006201
1.056609,1.028349,0.011299,0.006405
1.057574,1.028500,0.011546,0.006475
1.059738,1.029820,0.011857,0.006478
1.061027,1.030062,0.012251,0.006682
1.062238,1.030475,0.012581,0.006686
1.063579,1.030719,0.012892,0.006757
1.065397,1.030993,0.013140,0.006828
1.067176,1.031652,0.013599,0.006899
1.068443,1.032001,0.013995,0.007037
1.070408,1.032348,0.014307,0.007041
1.071562,1.033343,0.014472,0.007045
1.072793,1.033618,0.014722,0.007116
1.073589,1.033760,0.014887,0.007187
1.074428,1.034735,0.015138,0.007258
1.077136,1.035256,0.015455,0.007262
1.078998,1.036329,0.015687,0.007334
1.080707,1.036473,0.015790,0.007472
1.081854,1.037469,0.015808,0.007611
1.083557,1.038272,0.015975,0.007547
1.086005,1.038560,0.016296,0.007552
1.088177,1.038886,0.016618,0.007624
1.089829,1.039806,0.016875,0.007493
1.091235,1.040577,0.016979,0.007429
1.093220,1.041238,0.017388,0.007434
1.094854,1.042044,0.017863,0.007596
1.096426,1.042178,0.018273,0.007668
1.099737,1.042872,0.018924,0.007672
1.101884,1.043081,0.019488,0.007541
1.104125,1.044250,0.019879,0.007681
1.105399,1.045170,0.020207,0.007980
1.106242,1.045360,0.020622,0.007984
1.107226,1.046417,0.021102,0.008148
1.109516,1.046857,0.021670,0.008312
1.111692,1.047293,0.022239,0.008543
1.113608,1.048277,0.022658,0.008843
1.117259,1.049349,0.023012,0.009007
1.118637,1.050024,0.023431,0.009238
1.120346,1.051402,0.024381,0.009538
1.122302,1.051634,0.025027,0.009840
1.124460,1.052081,0.025541,0.010120
1.126813,1.052766,0.026276,0.010489
1.128831,1.053996,0.026859,0.010928
1.131244,1.054884,0.027531,0.011365
1.133195,1.055494,0.028358,0.011736
1.136078,1.055475,0.029342,0.011949
1.138452,1.055422,0.030396,0.012389
1.140439,1.056744,0.031697,0.012601
1.142557,1.056847,0.032932,0.012951
1.142875,1.056961,0.034148,0.013369
1.145371,1.058146,0.035365,0.013582
1.148082,1.058822,0.036673,0.013933
1.150296,1.059176,0.038140,0.014421
1.153004,1.060862,0.039458,0.014979
1.154942,1.061508,0.040777,0.015400
1.157347,1.062683,0.042006,0.015915
1.159453,1.062941,0.043331,0.016567
1.162061,1.063512,0.044728,0.017082
1.164555,1.064187,0.046284,0.017735
1.166977,1.065714,0.047932,0.018458
1.169999,1.066622,0.049515,0.019113
1.172399,1.067508,0.051193,0.019837
1.174927,1.067391,0.052787,0.020839
1.177398,1.067713,0.054700,0.021934
1.179498,1.068353,0.056707,0.023030
1.181924,1.069567,0.059127,0.024335
1.185354,1.070658,0.061780,0.025710
1.185590,1.071224,0.064598,0.027017
1.188017,1.071962,0.067355,0.028396
1.190787,1.071996,0.070436,0.029938
1.193571,1.072428,0.074022,0.031528
1.196458,1.072538,0.077594,0.033190
1.198189,1.073962,0.081587,0.035154
