Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.006801,0.002120
1.000149,1.000054,0.006787,0.002028
1.000110,1.000072,0.006893,0.002050
1.000744,1.000766,0.006794,0.002157
1.000696,1.001074,0.007052,0.002246
1.000729,1.001062,0.007113,0.002173
1.001155,1.001653,0.007083,0.002041
1.001405,1.002462,0.007058,0.002056
1.001366,1.002453,0.007139,0.002187
1.001661,1.004603,0.007279,0.002192
1.002787,1.004977,0.007341,0.002453
1.002798,1.004979,0.007210,0.002454
1.003120,1.005544,0.007213,0.002585
1.001829,1.005832,0.007159,0.002589
1.002078,1.005859,0.007163,0.002592
1.002100,1.006460,0.007303,0.002660
1.002149,1.007704,0.007385,0.002792
1.002170,1.007688,0.007311,0.002795
1.002411,1.008440,0.007451,0.002798
1.002399,1.008533,0.007320,0.002802
1.002397,1.008528,0.007324,0.003066
1.002715,1.009556,0.007406,0.003395
1.003314,1.010606,0.007351,0.003530
1.003265,1.010588,0.007415,0.003599
1.003801,1.011774,0.007420,0.003538
1.004280,1.012787,0.007502,0.003610
1.004296,1.012816,0.007584,0.003875
1.005127,1.014224,0.007804,0.004011
1.005245,1.015402,0.008004,0.004147
1.005249,1.015412,0.008086,0.004284
1.005352,1.016452,0.008032,0.004487
1.006098,1.016879,0.008096,0.004623
1.005844,1.016849,0.008316,0.004826
1.006273,1.018990,0.008320,0.004896
1.006388,1.019907,0.008325,0.005033
1.006429,1.019938,0.008191,0.005039
1.007362,1.020770,0.008117,0.005045
1.007379,1.021248,0.008317,0.005116
1.007347,1.021249,0.008322,0.005322
1.008805,1.022683,0.008268,0.005527
1.008866,1.023317,0.008332,0.005601
1.008864,1.023336,0.008336,0.005674
1.009722,1.024817,0.008342,0.005679
1.009791,1.025878,0.008347,0.005685
1.009763,1.025869,0.008351,0.005894
1.009986,1.028020,0.008277,0.005969
1.010056,1.028556,0.008361,0.005975
1.010038,1.028588,0.008367,0.005981
1.010278,1.030413,0.008371,0.006122
1.010494,1.031349,0.008376,0.006060
1.010541,1.031327,0.008519,0.006201
