Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003555,-0.001113
1.000507,0.999133,0.003536,-0.001086
1.000565,0.999912,0.003569,-0.001066
1.000997,1.000301,0.003553,-0.001113
1.002625,1.001642,0.003539,-0.001093
1.002535,1.002749,0.003528,-0.001131
1.002722,1.003256,0.003518,-0.001164
1.002734,1.003507,0.003542,-0.001145
1.002695,1.003902,0.003576,-0.001100
1.002945,1.006207,0.003611,-0.001030
1.002803,1.006643,0.003569,-0.001078
1.003014,1.007120,0.003647,-0.001126
1.003038,1.007601,0.003649,-0.001127
1.003134,1.008047,0.003651,-0.001128
1.003915,1.009410,0.003653,-0.001048
1.004638,1.010207,0.003742,-0.001096
1.004970,1.010997,0.003776,-0.001097
1.005014,1.013422,0.003746,-0.001098
1.005084,1.013947,0.003748,-0.001100
1.005071,1.014263,0.003750,-0.001149
1.005307,1.014593,0.003752,-0.001103
1.005332,1.015123,0.003830,-0.001104
1.005872,1.015888,0.003832,-0.001069
1.005444,1.016304,0.003878,-0.001070
1.006099,1.018513,0.003923,-0.001106
1.006292,1.019590,0.004001,-0.001060
1.006467,1.020309,0.003960,-0.000978
1.006775,1.020759,0.003962,-0.000979
1.007037,1.021230,0.004084,-0.000907
1.007302,1.021725,0.004087,-0.000872
1.007362,1.022435,0.004046,-0.000753
1.007930,1.023196,0.004092,-0.000718
1.007976,1.024849,0.004170,-0.000683
1.008154,1.025505,0.004292,-0.000563
1.008428,1.026102,0.004415,-0.000407
1.009011,1.026381,0.004493,-0.000335
1.009369,1.027491,0.004452,-0.000216
1.009408,1.028215,0.004454,-0.000180
1.009208,1.028248,0.004457,-0.000144
1.009313,1.028659,0.004459,-0.000181
1.009469,1.029309,0.004461,-0.000109
1.010162,1.029773,0.004508,-0.000072
1.009956,1.030399,0.004510,0.000000
1.009951,1.030934,0.004469,0.000000
1.010138,1.031970,0.004471,-0.000000
1.010208,1.032260,0.004430,0.000000
1.010967,1.032714,0.004432,0.000037
1.011286,1.032865,0.004391,-0.000050
1.011810,1.032718,0.004306,-0.000050
1.011421,1.032732,0.004264,-0.000160
1.011412,1.033566,0.004311,-0.000123
1.011775,1.034016,0.004358,-0.000086
1.011530,1.034899,0.004360,-0.000085
1.010710,1.035613,0.004285,-0.000011
1.010826,1.036613,0.004332,0.000136
1.010811,1.036987,0.004423,0.000137
1.011109,1.037118,0.004503,0.000211
1.011343,1.037615,0.004627,0.000174
1.011327,1.038766,0.004630,0.000137
1.011141,1.039468,0.004721,0.000212
1.011053,1.040201,0.004845,0.000287
1.010799,1.041285,0.004970,0.000362
1.010787,1.041777,0.004972,0.000523
1.011203,1.042743,0.004974,0.000598
1.010774,1.043766,0.005022,0.000785
1.011018,1.044762,0.004980,0.000824
1.010219,1.045441,0.005027,0.000787
1.010494,1.046135,0.005030,0.000863
1.010598,1.047544,0.005065,0.000901
1.010634,1.048489,0.005102,0.000941
1.010738,1.049184,0.005138,0.001017
1.011045,1.049968,0.005141,0.001056
1.011134,1.050523,0.005111,0.001245
1.011031,1.051281,0.005114,0.001397
1.010950,1.051713,0.005195,0.001474
1.011559,1.052391,0.005198,0.001514
1.011858,1.053240,0.005157,0.001553
1.011761,1.054358,0.005249,0.001669
1.012269,1.055131,0.005375,0.001708
1.012972,1.056394,0.005411,0.001787
1.013224,1.057385,0.005493,0.001903
1.013341,1.058358,0.005608,0.002095
1.013376,1.059196,0.005858,0.002174
1.013647,1.060123,0.006141,0.002214
1.014027,1.060607,0.006190,0.002293
1.013915,1.061801,0.006272,0.002410
1.013900,1.062638,0.006320,0.002489
1.014838,1.063636,0.006357,0.002453
1.015047,1.065237,0.006517,0.002532
1.015247,1.066754,0.006600,0.002689
1.015400,1.067500,0.006761,0.002808
1.015511,1.067891,0.006923,0.002887
1.015434,1.068501,0.007163,0.003058
1.015790,1.069343,0.007291,0.003306
1.016492,1.070105,0.007453,0.003479
1.016607,1.071508,0.007535,0.003651
1.017375,1.072402,0.007619,0.003862
1.017412,1.073515,0.007657,0.004190
1.018158,1.073987,0.007753,0.004557
1.018745,1.075333,0.007915,0.004887
1.019005,1.076674,0.008044,0.005178
1.019290,1.077885,0.008253,0.005548
1.019607,1.079722,0.008506,0.006073
1.019676,1.080866,0.008761,0.006483
1.019804,1.081398,0.008924,0.006815
1.020394,1.082363,0.009100,0.007226
1.020915,1.083415,0.009355,0.007768
1.021396,1.085042,0.009566,0.008260
1.022026,1.086228,0.009889,0.008754
1.022316,1.087263,0.010225,0.009248
1.022891,1.088381,0.010640,0.009822
1.023195,1.089169,0.010976,0.010358
1.024559,1.090154,0.011313,0.010935
1.024391,1.091704,0.011559,0.011473
1.025306,1.093126,0.011930,0.012185
1.026305,1.094297,0.012428,0.013016
1.026500,1.095597,0.012914,0.013770
1.026752,1.096855,0.013367,0.014487
1.027041,1.098381,0.013694,0.015324
1.028020,1.099811,0.014148,0.016255
1.028490,1.101132,0.014602,0.017107
1.029239,1.102532,0.015011,0.018028
1.029989,1.104386,0.015420,0.018952
1.030838,1.106321,0.015841,0.019876
1.031533,1.107601,0.016298,0.020937
1.032379,1.108807,0.016916,0.022080
1.033192,1.110823,0.017499,0.023224
1.033808,1.111977,0.018037,0.024251
1.034023,1.113597,0.018541,0.025318
1.034535,1.113467,0.018999,0.026175
1.034979,1.115195,0.019332,0.026993
1.035500,1.117103,0.019676,0.027988
1.036417,1.118625,0.020056,0.029026
1.037073,1.120148,0.020608,0.030107
1.037408,1.121563,0.021162,0.031312
1.039145,1.124047,0.021589,0.032559
1.039896,1.125216,0.022063,0.033812
1.040670,1.126607,0.022700,0.035108
1.041518,1.127779,0.023338,0.036365
1.041934,1.129990,0.023895,0.037623
1.042671,1.131944,0.024326,0.038804
1.043188,1.133335,0.024920,0.040246
1.043751,1.134781,0.025641,0.041853
1.044416,1.135922,0.026525,0.043723
1.044957,1.138485,0.027539,0.045800
1.045550,1.140334,0.028680,0.048100
1.046018,1.141393,0.029893,0.050433
1.046841,1.141742,0.031189,0.052907
1.048026,1.143275,0.032486,0.055648
1.049053,1.145408,0.033912,0.058520
1.049969,1.146932,0.035456,0.061726
1.050787,1.148103,0.037095,0.065077
1.051675,1.150545,0.038783,0.068656
1.052284,1.151694,0.040624,0.072626
1.052733,1.154074,0.042642,0.076938
1.053369,1.155204,0.044920,0.081563
1.054304,1.157360,0.047188,0.086321
1.054983,1.159062,0.049505,0.091179
1.055553,1.160892,0.051859,0.096339
1.056012,1.162503,0.054310,0.101731
1.056615,1.164199,0.056962,0.107566
1.058180,1.165763,0.059712,0.113844
1.059103,1.167771,0.062628,0.120483
1.059775,1.169448,0.065711,0.127570
1.060375,1.170724,0.068928,0.134881
1.060687,1.172095,0.072441,0.142655
1.061898,1.173640,0.076123,0.150879
1.062519,1.175550,0.079973,0.159596
1.063151,1.177215,0.083840,0.168597
1.063892,1.178865,0.087865,0.178053
1.064262,1.180607,0.092023,0.188007
1.065412,1.183137,0.096445,0.198459
1.066120,1.184723,0.101250,0.209628
1.066641,1.186674,0.106190,0.221358
1.067219,1.187851,0.111253,0.233547
1.068315,1.189138,0.116038,0.245040
1.070243,1.191585,0.118497,0.250825
1.071137,1.194223,0.121045,0.256826
1.071894,1.196415,0.123647,0.262777
1.072319,1.198377,0.126250,0.269025
1.073874,1.201519,0.128874,0.275324
1.074128,1.203081,0.131506,0.281754
1.074925,1.204206,0.134080,0.288203
