Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.002998,-0.001550
0.999752,0.999624,0.003042,-0.001417
1.000039,0.999778,0.003077,-0.001310
1.000266,0.999918,0.003003,-0.001271
1.000194,1.001355,0.002982,-0.001194
1.001513,1.001903,0.003015,-0.001224
1.002250,1.002025,0.003043,-0.001325
1.002589,1.002305,0.003067,-0.001378
1.003362,1.002394,0.003027,-0.001461
1.003383,1.002385,0.003149,-0.001496
1.003777,1.002572,0.003195,-0.001461
1.005130,1.002818,0.003272,-0.001544
1.005685,1.002877,0.003318,-0.001511
1.006213,1.003021,0.003321,-0.001325
1.006495,1.003338,0.003324,-0.001174
1.006959,1.003762,0.003327,-0.001128
1.007581,1.004250,0.003330,-0.001164
1.008186,1.004791,0.003332,-0.001282
1.009029,1.004975,0.003444,-0.001330
1.009013,1.005047,0.003490,-0.001331
1.009623,1.005076,0.003492,-0.001332
1.010253,1.005620,0.003495,-0.001144
1.010635,1.005855,0.003498,-0.000956
1.011351,1.006011,0.003544,-0.000874
1.011991,1.006544,0.003471,-0.000875
1.012262,1.006919,0.003474,-0.000911
1.012435,1.007672,0.003477,-0.000829
1.013450,1.008167,0.003480,-0.000783
1.013947,1.008336,0.003483,-0.000819
1.014467,1.009014,0.003486,-0.000903
1.015231,1.009511,0.003489,-0.000952
1.016121,1.009856,0.003492,-0.000953
1.016418,1.010070,0.003528,-0.000918
1.016347,1.010297,0.003498,-0.000920
1.016628,1.011096,0.003501,-0.000920
1.017578,1.011361,0.003504,-0.000837
1.017752,1.011804,0.003507,-0.000873
1.017620,1.012269,0.003543,-0.000945
1.017989,1.012594,0.003579,-0.000909
1.018411,1.013345,0.003582,-0.000838
1.018946,1.014200,0.003585,-0.000874
1.019611,1.014928,0.003588,-0.000803
1.019853,1.015176,0.003591,-0.000695
1.020613,1.015794,0.003594,-0.000780
1.021184,1.016453,0.003597,-0.000746
1.021621,1.016936,0.003633,-0.000747
1.022076,1.017214,0.003636,-0.000748
1.022443,1.017765,0.003640,-0.000628
1.022732,1.018239,0.003643,-0.000581
1.023438,1.018745,0.003646,-0.000617
1.023825,1.019280,0.003649,-0.000618
1.024374,1.019838,0.003685,-0.000581
1.024859,1.020969,0.003689,-0.000582
1.025098,1.021217,0.003658,-0.000619
1.025242,1.022091,0.003661,-0.000740
1.025379,1.022962,0.003664,-0.000705
1.026071,1.023044,0.003701,-0.000741
1.026679,1.024041,0.003704,-0.000936
1.026564,1.024497,0.003707,-0.000901
1.027296,1.025050,0.003710,-0.000903
1.027610,1.025689,0.003713,-0.000855
1.028307,1.026006,0.003750,-0.000819
1.028536,1.026633,0.003719,-0.000893
1.029053,1.027328,0.003723,-0.000943
1.029229,1.028197,0.003805,-0.000943
1.030045,1.028886,0.003842,-0.000944
1.030549,1.029370,0.003891,-0.000981
1.030779,1.030029,0.003860,-0.001104
1.031267,1.030980,0.003863,-0.001154
1.031793,1.031807,0.003866,-0.001193
1.032354,1.032661,0.003949,-0.001230
1.032800,1.033292,0.003998,-0.001268
1.033305,1.033557,0.004001,-0.001232
1.033767,1.034301,0.004004,-0.001234
1.033909,1.034745,0.004087,-0.001235
1.034473,1.035723,0.004137,-0.001199
1.035409,1.036436,0.004186,-0.001286
1.036408,1.036781,0.004189,-0.001287
1.036931,1.037913,0.004226,-0.001201
1.037262,1.038622,0.004230,-0.001127
1.038123,1.038968,0.004280,-0.001090
1.038658,1.039943,0.004238,-0.001053
1.038770,1.040530,0.004241,-0.000817
1.039382,1.041438,0.004279,-0.000656
1.039872,1.042354,0.004409,-0.000495
1.040476,1.043285,0.004459,-0.000421
1.041595,1.044224,0.004417,-0.000384
1.042345,1.044901,0.004420,-0.000185
1.042498,1.045630,0.004504,-0.000023
1.043348,1.046309,0.004589,0.000139
1.044484,1.046908,0.004640,0.000252
1.045946,1.048320,0.004597,0.000452
1.046015,1.048421,0.004635,0.000565
1.046675,1.049252,0.004685,0.000640
1.047505,1.050882,0.004770,0.000716
1.048021,1.051369,0.004821,0.000792
1.048960,1.051956,0.004825,0.000868
1.049912,1.052748,0.004956,0.000869
1.050462,1.054375,0.005088,0.000908
1.051322,1.055358,0.005175,0.000984
1.052364,1.056451,0.005215,0.001099
1.053417,1.057267,0.005347,0.001251
1.054039,1.058143,0.005561,0.001252
1.055053,1.058547,0.005647,0.001291
1.056976,1.059852,0.005699,0.001329
1.058331,1.061091,0.005786,0.001330
1.058937,1.062225,0.006048,0.001332
1.059732,1.063155,0.006346,0.001447
1.060558,1.063879,0.006598,0.001601
1.061426,1.064495,0.006733,0.001717
1.061752,1.065861,0.006938,0.001756
1.062669,1.066662,0.007237,0.001758
1.064325,1.067666,0.007442,0.001836
1.066420,1.068537,0.007613,0.001991
1.067593,1.069942,0.007737,0.002146
1.068170,1.070459,0.007908,0.002263
1.069064,1.071285,0.008080,0.002509
1.070410,1.073503,0.008204,0.002832
1.070980,1.074387,0.008471,0.003155
1.071865,1.075774,0.008691,0.003478
1.074105,1.077016,0.008816,0.003802
1.076207,1.077702,0.008906,0.004126
1.077033,1.078745,0.009044,0.004451
1.077784,1.080376,0.009231,0.004738
1.079106,1.081084,0.009321,0.004986
1.080018,1.081944,0.009460,0.005273
1.080875,1.083260,0.009730,0.005754
1.082282,1.084220,0.010001,0.006236
1.084493,1.085145,0.010308,0.006641
1.085094,1.085646,0.010579,0.007099
1.086519,1.087052,0.010886,0.007558
1.087392,1.088338,0.011194,0.007966
1.088948,1.088807,0.011550,0.008297
1.089799,1.089994,0.011811,0.008706
1.090456,1.091461,0.012072,0.009195
1.092036,1.092912,0.012514,0.009801
