Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.002201,0.001505
0.999690,0.999991,0.002173,0.001464
0.999518,0.999954,0.002150,0.001475
1.000041,1.003089,0.002132,0.001522
1.000090,1.003530,0.002117,0.001526
1.000090,1.003554,0.002144,0.001530
1.000601,1.004526,0.002130,0.001564
1.000623,1.005025,0.002119,0.001565
1.000604,1.005045,0.002154,0.001624
1.000949,1.006769,0.002190,0.001654
1.001173,1.008780,0.002226,0.001656
1.001173,1.008846,0.002228,0.001600
1.001419,1.010096,0.002229,0.001659
1.001441,1.011270,0.002291,0.001661
1.001458,1.011284,0.002258,0.001692
1.001622,1.014054,0.002224,0.001694
1.002417,1.014558,0.002260,0.001724
1.002404,1.014638,0.002322,0.001784
1.002924,1.016962,0.002385,0.001786
1.002874,1.017745,0.002421,0.001846
1.002900,1.017780,0.002387,0.001906
1.003506,1.018922,0.002423,0.001879
1.004104,1.020373,0.002521,0.001939
1.004123,1.020416,0.002610,0.001941
1.005041,1.023045,0.002611,0.001972
1.005208,1.023427,0.002613,0.002033
1.005185,1.023503,0.002640,0.002151
1.005341,1.024795,0.002703,0.002182
1.005492,1.026350,0.002766,0.002214
1.005524,1.027014,0.002803,0.002216
1.005720,1.028489,0.002804,0.002277
1.005688,1.028996,0.002805,0.002338
1.005751,1.028979,0.002868,0.002370
1.005952,1.030541,0.002905,0.002431
1.005945,1.031974,0.002871,0.002493
1.005999,1.032062,0.002908,0.002525
1.006271,1.033941,0.002936,0.002586
1.006304,1.034446,0.002938,0.002619
1.006298,1.034439,0.002878,0.002680
1.006618,1.035318,0.002844,0.002713
1.006902,1.035967,0.002872,0.002775
1.006917,1.035954,0.002935,0.002837
1.007231,1.038276,0.002999,0.002900
1.007726,1.039057,0.002975,0.002962
1.007727,1.039057,0.002941,0.003054
1.007842,1.041483,0.003040,0.003157
1.007865,1.042952,0.003103,0.003259
1.007940,1.042973,0.003141,0.003293
1.008292,1.044231,0.003232,0.003296
1.009051,1.045212,0.003393,0.003340
1.009079,1.045295,0.003545,0.003373
1.009009,1.046610,0.003645,0.003476
1.009219,1.047613,0.003736,0.003550
1.009237,1.047658,0.003800,0.003583
1.009676,1.049436,0.003899,0.003687
1.009230,1.050198,0.004061,0.003732
1.009229,1.050233,0.004162,0.003806
1.009070,1.051567,0.004227,0.003850
1.008996,1.052047,0.004291,0.003854
1.008913,1.052047,0.004516,0.003898
1.008769,1.054603,0.004643,0.003903
1.008771,1.055295,0.004770,0.003968
1.008748,1.055334,0.004800,0.004074
1.008772,1.057020,0.004865,0.004209
1.009078,1.057674,0.004931,0.004306
1.009086,1.057688,0.004996,0.004381
1.009466,1.059468,0.005089,0.004478
1.009546,1.060715,0.005154,0.004513
