Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.045552,1.079749,0.007128,0.005523
1.046124,1.080784,0.007370,0.005712
1.046387,1.082580,0.007611,0.005973
1.047377,1.083660,0.007824,0.006193
1.048581,1.086331,0.008000,0.006414
1.048852,1.086958,0.008110,0.006542
1.049178,1.087627,0.008286,0.006733
1.049986,1.088802,0.008566,0.006953
1.050871,1.089623,0.008875,0.007186
1.050817,1.090265,0.009090,0.007388
1.051723,1.091437,0.009268,0.007621
1.052782,1.093711,0.009550,0.007823
1.053884,1.095121,0.009795,0.008058
1.054618,1.095840,0.010040,0.008262
1.056000,1.097518,0.010257,0.008497
1.056778,1.098969,0.010494,0.008702
1.057592,1.100454,0.010741,0.008938
1.058082,1.101965,0.011017,0.009205
1.058525,1.103886,0.011255,0.009505
1.059399,1.104887,0.011560,0.009742
1.059817,1.106085,0.011942,0.010041
1.060811,1.107076,0.012257,0.010508
1.061297,1.108541,0.012601,0.010976
1.062838,1.109763,0.012947,0.011340
1.063710,1.111238,0.013331,0.011704
1.064551,1.112420,0.013782,0.012133
1.066078,1.113910,0.014235,0.012561
1.066203,1.115653,0.014651,0.012991
1.067344,1.116902,0.015104,0.013453
1.067864,1.118111,0.015587,0.013958
1.068606,1.119263,0.016014,0.014495
1.070132,1.120060,0.016499,0.015032
1.071031,1.121460,0.016927,0.015634
1.071781,1.122397,0.017451,0.016173
1.072974,1.125066,0.018016,0.016745
1.073519,1.126341,0.018582,0.017317
1.074005,1.127664,0.019177,0.017924
1.074870,1.128225,0.019774,0.018532
1.076016,1.128954,0.020343,0.019202
1.076384,1.130900,0.020970,0.019874
1.077273,1.132435,0.021637,0.020579
1.078514,1.134554,0.022306,0.021391
1.079773,1.135802,0.023054,0.022173
1.080554,1.137438,0.023802,0.022988
1.081717,1.138240,0.024649,0.023858
1.081943,1.138786,0.025664,0.024835
1.082191,1.139104,0.026622,0.025879
1.083294,1.141510,0.027679,0.026892
1.083857,1.142974,0.028776,0.028013
1.085030,1.144096,0.029738,0.029199
1.085945,1.146095,0.030829,0.030483
1.087433,1.147112,0.032000,0.031631
1.087667,1.148435,0.033242,0.032953
1.089020,1.149244,0.034585,0.034405
1.090126,1.150348,0.036038,0.035968
1.090791,1.151898,0.037455,0.037468
1.091535,1.153311,0.038872,0.038959
1.092386,1.154985,0.040331,0.040527
1.092918,1.157008,0.041959,0.042195
1.094513,1.157947,0.043708,0.043908
1.095421,1.159151,0.045353,0.045516
1.096973,1.160150,0.047069,0.047300
1.097417,1.160718,0.048967,0.049217
1.098238,1.162575,0.050936,0.051266
1.098699,1.163097,0.053105,0.053460
1.099750,1.163906,0.055359,0.055722
1.100278,1.165421,0.057755,0.058095
1.101918,1.166454,0.060194,0.060495
1.103109,1.167053,0.062777,0.063041
1.103978,1.168279,0.065474,0.065721
1.104916,1.169543,0.068385,0.068677
1.105645,1.170620,0.071509,0.071748
1.106332,1.171842,0.074850,0.075021
1.107106,1.173018,0.078306,0.078407
1.108725,1.174586,0.081728,0.081719
1.109902,1.174919,0.083348,0.083462
1.111105,1.176116,0.085088,0.085157
1.111594,1.177550,0.086804,0.086885
1.112896,1.179153,0.088636,0.088641
1.113396,1.180638,0.090575,0.090434
1.113977,1.181447,0.092524,0.092291
1.114411,1.183039,0.094485,0.094278
