Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.345083,1.279138,0.002700,0.003316
1.346074,1.278261,0.002779,0.003331
1.349113,1.279847,0.002807,0.003345
1.350046,1.284037,0.002930,0.003357
1.352595,1.284660,0.003004,0.003367
1.354592,1.286418,0.003009,0.003404
1.355548,1.290226,0.003094,0.003411
1.355140,1.291273,0.003168,0.003442
1.355912,1.292275,0.003249,0.003475
1.356346,1.292240,0.003330,0.003538
1.360715,1.298868,0.003437,0.003571
1.363864,1.301428,0.003567,0.003637
1.366054,1.305397,0.003699,0.003646
1.367547,1.307612,0.003806,0.003736
1.367639,1.307673,0.003840,0.003770
1.371019,1.316147,0.003924,0.003803
1.374338,1.321075,0.003984,0.003870
1.376642,1.323868,0.004067,0.003878
1.378178,1.328017,0.004103,0.003945
1.377756,1.328002,0.004164,0.004012
1.383640,1.337855,0.004172,0.003997
1.386228,1.341930,0.004268,0.004123
1.389240,1.347986,0.004305,0.004225
1.391976,1.352545,0.004391,0.004327
1.395323,1.357249,0.004512,0.004454
1.397462,1.360965,0.004635,0.004582
1.401656,1.366647,0.004758,0.004711
1.404208,1.371234,0.004908,0.004898
1.406153,1.376345,0.005058,0.005064
1.411316,1.382545,0.005208,0.005227
1.415179,1.387518,0.005333,0.005416
1.416992,1.392779,0.005510,0.005547
1.422736,1.396853,0.005715,0.005737
1.424924,1.402087,0.005841,0.005929
1.425527,1.401995,0.006074,0.006062
1.434525,1.413887,0.006410,0.006313
1.438114,1.419569,0.006637,0.006448
1.442251,1.423051,0.006987,0.006609
1.447698,1.428132,0.007338,0.006745
1.447690,1.427550,0.007629,0.006881
1.455695,1.437867,0.007949,0.006993
1.462085,1.444910,0.008243,0.007193
1.465744,1.450115,0.008647,0.007359
1.468659,1.454365,0.009051,0.007527
1.468624,1.454333,0.009574,0.007791
1.479317,1.463714,0.010126,0.008092
1.484053,1.470060,0.010790,0.008420
1.491167,1.475681,0.011493,0.008784
1.496006,1.480809,0.012304,0.009178
1.495982,1.480865,0.013040,0.009695
1.505783,1.490216,0.013887,0.010154
1.511486,1.495045,0.014914,0.010741
1.516340,1.499448,0.016223,0.011429
1.523246,1.505516,0.017887,0.012343
1.528480,1.512062,0.018447,0.012691
1.533261,1.512683,0.019028,0.013091
1.537890,1.518758,0.019738,0.013403
1.544362,1.525652,0.020391,0.013817
1.548320,1.528036,0.021171,0.014220
1.548297,1.527859,0.021969,0.014650
1.562690,1.540737,0.022861,0.015067
