Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.283751,1.334674,0.004773,0.002469
1.284654,1.335035,0.004809,0.002498
1.285328,1.337154,0.004845,0.002500
1.285764,1.338158,0.004849,0.002529
1.287444,1.339808,0.004910,0.002614
1.287811,1.340278,0.004996,0.002727
1.288543,1.340865,0.005025,0.002877
1.289695,1.342219,0.005029,0.002990
1.290378,1.342917,0.005057,0.003075
1.291371,1.344199,0.005143,0.003281
1.291860,1.344624,0.005229,0.003377
1.292498,1.345325,0.005258,0.003500
1.292846,1.345668,0.005262,0.003706
1.293237,1.346348,0.005348,0.003913
1.294047,1.347121,0.005500,0.004092
1.295035,1.349267,0.005676,0.004299
1.295618,1.351404,0.005763,0.004534
1.296994,1.352560,0.005939,0.004769
1.297759,1.353446,0.006174,0.005004
1.298458,1.353896,0.006352,0.005212
1.300353,1.354545,0.006480,0.005421
1.301164,1.355306,0.006666,0.005537
1.302085,1.357067,0.006877,0.005691
1.302976,1.358498,0.007063,0.005956
1.304235,1.359372,0.007192,0.006167
1.305028,1.361737,0.007347,0.006434
1.306087,1.363318,0.007558,0.006701
1.307405,1.363707,0.007795,0.006941
1.308294,1.364596,0.007983,0.007181
1.309225,1.365595,0.008130,0.007393
1.309627,1.365735,0.008320,0.007578
1.311526,1.367249,0.008658,0.007847
1.312620,1.367899,0.008905,0.008257
1.313784,1.368658,0.009062,0.008611
1.314694,1.372016,0.009220,0.008882
1.315752,1.372610,0.009377,0.009181
1.316950,1.374250,0.009617,0.009594
1.318623,1.375708,0.009858,0.010007
1.320109,1.377255,0.010133,0.010374
1.321453,1.378068,0.010408,0.010733
1.322686,1.379153,0.010658,0.011120
1.323374,1.381169,0.010934,0.011565
1.324067,1.384177,0.011277,0.012011
1.326212,1.384977,0.011587,0.012457
1.327528,1.385777,0.011872,0.012960
1.329121,1.386868,0.012150,0.013503
1.329739,1.388280,0.012430,0.013951
1.331661,1.389484,0.012735,0.014411
1.332179,1.390516,0.013107,0.014899
1.333680,1.391983,0.013421,0.015387
1.334907,1.393657,0.013725,0.015905
1.336328,1.397504,0.014039,0.016395
1.337186,1.398744,0.014379,0.016943
1.338609,1.399877,0.014661,0.017492
1.340550,1.401343,0.015002,0.018071
1.341680,1.402268,0.015250,0.018680
1.343700,1.403957,0.015532,0.019262
1.344445,1.405301,0.015875,0.019940
1.346201,1.407460,0.016278,0.020677
1.347562,1.409489,0.016707,0.021502
1.348859,1.411161,0.017052,0.022386
1.349922,1.414022,0.017492,0.023339
1.352743,1.415068,0.017992,0.024255
1.354054,1.416710,0.018493,0.025172
1.355171,1.418932,0.019114,0.026235
1.357276,1.420952,0.019863,0.027311
1.357264,1.421814,0.020546,0.028445
1.358760,1.422302,0.021238,0.029552
1.360695,1.423923,0.022016,0.030688
1.361410,1.425900,0.022795,0.031914
1.363073,1.427302,0.023788,0.033211
1.365684,1.428863,0.024877,0.034567
1.366736,1.430596,0.025901,0.035916
1.368269,1.432216,0.026865,0.037365
1.369705,1.434573,0.027839,0.038943
1.370594,1.435869,0.028995,0.040368
1.372525,1.438471,0.030154,0.041883
1.373796,1.440679,0.031350,0.043498
1.375659,1.442230,0.032607,0.045291
1.377403,1.444389,0.033953,0.047067
1.379578,1.445153,0.035337,0.048954
1.381210,1.446661,0.036817,0.050913
1.382833,1.447847,0.038386,0.052934
1.384496,1.449796,0.040027,0.055077
1.385592,1.451770,0.041758,0.057323
1.387222,1.452811,0.043431,0.059500
1.388642,1.454153,0.044164,0.060552
1.389181,1.456215,0.044938,0.061662
1.390585,1.457229,0.045838,0.062758
1.393005,1.459998,0.046853,0.063716
1.394398,1.462381,0.047834,0.064905
1.396030,1.464289,0.048771,0.066157
1.398070,1.465460,0.049710,0.067368
