Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.286015,1.399675,0.014218,0.021087
1.286741,1.401183,0.014514,0.021954
1.288248,1.402716,0.014898,0.022852
1.288265,1.403060,0.015363,0.023761
1.289384,1.403931,0.015741,0.024781
1.289854,1.406119,0.016119,0.025803
1.290840,1.407030,0.016530,0.026767
1.291626,1.409924,0.017053,0.027802
1.291961,1.411650,0.017577,0.028840
1.293156,1.413164,0.018069,0.029958
1.293474,1.413645,0.018594,0.031089
1.294241,1.415344,0.019152,0.032340
1.295486,1.418022,0.019743,0.033564
1.296409,1.419620,0.020359,0.034920
1.297076,1.421224,0.021065,0.036327
1.297209,1.422950,0.021795,0.037867
1.298651,1.423373,0.022525,0.039411
1.299234,1.424439,0.023281,0.041087
1.299843,1.425870,0.024071,0.042726
1.299977,1.428036,0.024805,0.044188
1.301178,1.429835,0.025603,0.045842
1.301588,1.430830,0.026418,0.047646
1.301872,1.433215,0.027243,0.049516
1.303443,1.436729,0.028093,0.051518
1.304301,1.438478,0.029009,0.053555
1.306107,1.441051,0.029950,0.055687
1.306464,1.443132,0.030925,0.057893
1.307168,1.444065,0.031926,0.060194
1.308386,1.445733,0.032984,0.062651
1.309509,1.447875,0.034077,0.065184
1.310161,1.450813,0.035260,0.067813
1.311226,1.453660,0.036469,0.070538
1.312443,1.455154,0.037712,0.073431
1.313030,1.457403,0.038957,0.076571
1.314006,1.458486,0.040317,0.079941
1.314498,1.459684,0.041761,0.083441
1.315284,1.461883,0.043271,0.087079
1.315747,1.466606,0.044751,0.090688
1.316757,1.468216,0.046296,0.094455
1.318149,1.471116,0.047925,0.098393
1.318855,1.472585,0.049670,0.102523
1.320052,1.474545,0.051418,0.106793
1.321100,1.478412,0.053199,0.111328
1.322204,1.480669,0.055016,0.116035
1.322722,1.482493,0.056860,0.120875
1.324199,1.484997,0.058796,0.125971
1.324803,1.487605,0.060850,0.131314
1.326017,1.490245,0.062963,0.136687
1.327051,1.492711,0.065194,0.142432
1.327751,1.495002,0.067576,0.148447
1.329201,1.497585,0.070026,0.154596
1.330144,1.501103,0.072561,0.161078
1.331957,1.501949,0.075313,0.168125
1.332315,1.504303,0.078085,0.175414
1.333213,1.507649,0.080984,0.182977
1.334314,1.509304,0.083805,0.190191
1.335210,1.510894,0.085204,0.193830
1.335812,1.512901,0.086645,0.197544
1.336674,1.517117,0.088137,0.201260
1.337894,1.519816,0.089695,0.205163
1.339546,1.522003,0.091252,0.209073
1.340929,1.523511,0.092861,0.213075
1.341512,1.526594,0.094542,0.217401
