Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,-0.000083,0.001569
1.000815,1.000344,-0.000278,0.001643
1.001253,1.000375,-0.000384,0.001657
1.001455,1.000770,-0.000410,0.001574
1.001396,1.001343,-0.000334,0.001592
1.001182,1.001700,-0.000450,0.001573
1.001192,1.002041,-0.000466,0.001620
1.001274,1.002437,-0.000524,0.001562
1.002477,1.002814,-0.000524,0.001505
1.002366,1.003802,-0.000569,0.001597
1.002843,1.005825,-0.000614,0.001629
1.003210,1.006354,-0.000658,0.001571
1.002792,1.006526,-0.000703,0.001513
1.003445,1.006940,-0.000748,0.001554
1.002960,1.007268,-0.000748,0.001556
1.003097,1.007631,-0.000748,0.001597
1.003086,1.007993,-0.000671,0.001569
1.004652,1.008285,-0.000627,0.001541
1.004824,1.008611,-0.000582,0.001612
1.004748,1.009876,-0.000660,0.001645
1.005371,1.010403,-0.000583,0.001646
1.005551,1.010913,-0.000583,0.001588
1.005676,1.011914,-0.000494,0.001660
1.005709,1.012588,-0.000460,0.001662
1.005863,1.012833,-0.000415,0.001634
1.006037,1.013173,-0.000370,0.001606
1.006462,1.013785,-0.000371,0.001638
1.007313,1.014948,-0.000371,0.001670
1.007137,1.015701,-0.000326,0.001733
1.007699,1.015967,-0.000417,0.001663
1.007905,1.016564,-0.000338,0.001756
1.008463,1.016892,-0.000384,0.001687
1.008179,1.018205,-0.000259,0.001780
1.008684,1.019021,-0.000305,0.001782
1.008936,1.019303,-0.000226,0.001816
1.009037,1.019649,-0.000306,0.001776
1.009510,1.020170,-0.000226,0.001870
1.009639,1.020901,-0.000272,0.001903
1.010829,1.020699,-0.000226,0.001936
1.011127,1.021446,-0.000317,0.001877
1.011521,1.021710,-0.000237,0.001941
1.011523,1.022183,-0.000192,0.001943
1.012006,1.022462,-0.000067,0.002007
1.012443,1.023138,-0.000113,0.002041
1.012475,1.023661,0.000057,0.002238
1.012557,1.024646,-0.000022,0.002273
1.012915,1.026086,0.000068,0.002409
1.013466,1.026485,0.000069,0.002381
1.013769,1.027719,0.000194,0.002540
1.015020,1.028245,0.000195,0.002480
1.015067,1.028533,0.000228,0.002648
1.015508,1.029399,0.000274,0.002683
1.016245,1.030514,0.000400,0.002780
1.016683,1.031840,0.000481,0.002908
1.016829,1.032135,0.000606,0.003099
1.016970,1.033030,0.000767,0.003322
1.017292,1.033092,0.000802,0.003419
1.017824,1.034193,0.000883,0.003486
1.018410,1.034711,0.001090,0.003552
1.018689,1.035541,0.001090,0.003714
1.019037,1.036826,0.001251,0.003750
1.019327,1.038066,0.001366,0.003880
1.020195,1.038559,0.001401,0.003978
1.020732,1.039253,0.001483,0.004078
1.021164,1.039673,0.001610,0.004240
1.021970,1.040801,0.001898,0.004339
1.022325,1.041330,0.001979,0.004375
1.021952,1.042111,0.002015,0.004347
1.023040,1.042795,0.001970,0.004320
1.023116,1.043805,0.002051,0.004357
1.023382,1.044186,0.002007,0.004438
1.023811,1.044995,0.002216,0.004645
1.024358,1.045767,0.002217,0.004681
1.024599,1.046718,0.002172,0.004686
1.024136,1.046970,0.002207,0.004595
1.025096,1.047326,0.002255,0.004772
1.025069,1.047856,0.002418,0.004982
1.025756,1.048590,0.002501,0.005223
1.025968,1.050092,0.002456,0.005165
1.026374,1.050030,0.002457,0.005202
1.026538,1.050689,0.002459,0.005207
1.026716,1.051317,0.002623,0.005515
1.027221,1.052272,0.002787,0.005888
1.027412,1.051968,0.002788,0.006261
1.027619,1.053520,0.002918,0.006473
1.028350,1.054624,0.002966,0.006404
1.028459,1.054707,0.003003,0.006411
1.029275,1.055836,0.003121,0.006656
1.029743,1.057006,0.003380,0.007096
1.030237,1.057458,0.003673,0.007549
1.030027,1.058278,0.003920,0.007753
1.030545,1.059326,0.004098,0.007795
1.030176,1.060037,0.004358,0.007902
1.030668,1.060999,0.004699,0.008357
1.030892,1.061845,0.005075,0.008912
1.031118,1.062150,0.005453,0.009500
1.031408,1.063147,0.005702,0.009719
1.031404,1.063404,0.005916,0.009795
1.031832,1.063892,0.006340,0.009839
1.031950,1.065178,0.006801,0.010368
1.032032,1.066391,0.007310,0.011038
1.032818,1.067455,0.007783,0.011621
1.032528,1.068256,0.008257,0.012107
1.033022,1.069195,0.008637,0.012263
1.033223,1.069480,0.009018,0.012586
1.033563,1.070386,0.009482,0.013252
1.033603,1.071267,0.009994,0.014019
1.033706,1.072256,0.010624,0.014552
1.033655,1.073783,0.011219,0.015012
1.033770,1.074621,0.011768,0.015618
1.033780,1.075742,0.012329,0.016293
1.034144,1.075904,0.013139,0.017067
1.034255,1.076692,0.013949,0.018020
1.034210,1.077182,0.014879,0.019086
1.034570,1.078160,0.015691,0.019968
1.034730,1.079871,0.016457,0.020852
1.034905,1.081297,0.017177,0.021714
1.035027,1.083174,0.017980,0.022893
1.035184,1.083750,0.019080,0.024374
1.035333,1.084847,0.020194,0.025613
1.035393,1.085763,0.021177,0.026652
1.035979,1.086393,0.022245,0.027772
1.036111,1.087560,0.023315,0.029410
1.036244,1.088390,0.024469,0.030917
1.036399,1.091349,0.025719,0.032315
1.036376,1.091865,0.027173,0.033865
1.036607,1.093740,0.028594,0.035552
1.037208,1.094255,0.030183,0.037311
1.037520,1.095278,0.031738,0.039177
1.037270,1.095582,0.033282,0.040877
1.038210,1.096624,0.035007,0.042899
1.038213,1.097642,0.036900,0.045208
1.038403,1.098554,0.038926,0.047274
1.038485,1.101126,0.040873,0.049424
1.038561,1.102502,0.042857,0.051817
1.038913,1.104089,0.045106,0.054366
1.039255,1.105016,0.047395,0.057057
1.039232,1.105984,0.049781,0.059538
1.039719,1.107610,0.052121,0.062120
1.039988,1.109386,0.054451,0.064789
1.040131,1.110657,0.056615,0.067384
1.040500,1.113096,0.058831,0.070134
1.040741,1.114446,0.061217,0.072890
1.040941,1.115682,0.063642,0.075722
1.040920,1.117214,0.066334,0.078813
1.041456,1.118007,0.069066,0.081739
1.041685,1.119750,0.071981,0.084695
1.041914,1.120840,0.074683,0.087877
1.041850,1.122847,0.077436,0.091101
1.041912,1.124358,0.080312,0.094332
1.042228,1.125469,0.083240,0.097710
1.042339,1.127313,0.086172,0.101026
1.042810,1.128668,0.089143,0.104570
1.043074,1.129657,0.092336,0.108418
1.043466,1.131597,0.095544,0.112273
1.043980,1.132704,0.098876,0.116242
1.044400,1.135385,0.102164,0.120142
1.044765,1.137491,0.105550,0.124165
1.044795,1.139154,0.109073,0.128303
1.044946,1.141318,0.112601,0.132522
1.045607,1.143103,0.116035,0.136925
1.046216,1.144637,0.119656,0.141562
1.046160,1.147613,0.123670,0.146436
