Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,-0.001000,0.001548
1.000480,1.000637,-0.000964,0.001524
1.000995,0.999086,-0.001002,0.001504
1.001580,0.999958,-0.000972,0.001489
1.001578,1.000270,-0.001045,0.001476
1.002200,1.000606,-0.001068,0.001499
1.002770,1.000958,-0.001088,0.001487
1.004518,1.001259,-0.001106,0.001477
1.005354,1.001748,-0.001108,0.001478
1.006149,1.001856,-0.001109,0.001478
1.006474,1.001883,-0.001111,0.001509
1.006820,1.002022,-0.001111,0.001510
1.007312,1.002002,-0.001068,0.001541
1.007813,1.002226,-0.001069,0.001512
1.008781,1.002202,-0.001115,0.001513
1.010488,1.002220,-0.001206,0.001544
1.011461,1.002444,-0.001207,0.001544
1.012060,1.002970,-0.001163,0.001545
1.012343,1.004301,-0.001164,0.001576
1.012481,1.004329,-0.001131,0.001576
1.012741,1.004763,-0.001133,0.001577
1.014884,1.004959,-0.001089,0.001608
1.016316,1.004309,-0.001090,0.001639
1.016805,1.004816,-0.001092,0.001669
1.017217,1.004485,-0.001093,0.001700
1.017719,1.004519,-0.001049,0.001671
1.018092,1.004367,-0.001050,0.001642
1.019572,1.005891,-0.001096,0.001643
1.021878,1.006058,-0.001133,0.001644
1.022639,1.006078,-0.001088,0.001645
1.023472,1.005965,-0.001043,0.001676
1.023964,1.006059,-0.001044,0.001707
1.025033,1.006144,-0.001045,0.001708
1.026227,1.006286,-0.001046,0.001739
1.027628,1.005993,-0.001001,0.001740
1.028812,1.007132,-0.000956,0.001771
1.030146,1.007226,-0.000957,0.001802
1.030583,1.007178,-0.000912,0.001803
1.030488,1.007513,-0.000913,0.001774
1.031248,1.007482,-0.000868,0.001775
1.032171,1.007512,-0.000915,0.001806
1.034011,1.007394,-0.000916,0.001867
1.035353,1.007162,-0.000871,0.001868
1.036113,1.007920,-0.000791,0.001899
1.036496,1.008445,-0.000792,0.001900
1.037272,1.008098,-0.000793,0.001902
1.037861,1.008331,-0.000793,0.001963
1.038374,1.008413,-0.000794,0.001995
1.039098,1.008554,-0.000842,0.002026
1.039968,1.008450,-0.000925,0.002118
1.040298,1.008281,-0.000973,0.002119
1.042146,1.008950,-0.000927,0.002151
1.043012,1.008919,-0.000880,0.002213
1.043268,1.009319,-0.000882,0.002305
1.044120,1.009077,-0.000835,0.002306
1.044917,1.009237,-0.000742,0.002338
1.044993,1.009241,-0.000743,0.002369
1.046348,1.009415,-0.000660,0.002432
1.046736,1.009494,-0.000661,0.002524
1.047265,1.010255,-0.000662,0.002556
1.047532,1.010108,-0.000662,0.002588
1.047979,1.010773,-0.000615,0.002589
1.048281,1.010229,-0.000532,0.002712
1.048839,1.010812,-0.000486,0.002683
1.049414,1.010853,-0.000356,0.002654
1.050286,1.011099,-0.000310,0.002656
1.050764,1.011248,-0.000274,0.002627
1.051486,1.011531,-0.000238,0.002628
1.052293,1.011950,-0.000107,0.002660
1.052994,1.012034,-0.000071,0.002754
1.053381,1.012582,-0.000071,0.002755
1.053981,1.013515,0.000062,0.002787
1.055444,1.013622,-0.000023,0.002850
1.055173,1.013908,-0.000157,0.002852
1.055673,1.013929,-0.000206,0.002946
1.056485,1.013442,-0.000122,0.002978
1.057439,1.014028,-0.000085,0.003042
1.057796,1.014784,-0.000085,0.003013
1.059244,1.014974,-0.000085,0.003076
1.059946,1.016116,-0.000085,0.003139
1.060422,1.016172,0.000085,0.003202
1.061152,1.016866,0.000134,0.003327
1.062576,1.017185,0.000184,0.003360
1.062950,1.016851,0.000184,0.003393
1.063305,1.017889,0.000148,0.003456
1.063640,1.018536,0.000271,0.003551
1.064205,1.018519,0.000272,0.003615
1.064609,1.019041,0.000358,0.003679
1.066395,1.019485,0.000577,0.003774
1.067010,1.020476,0.000760,0.003838
1.068559,1.020772,0.000847,0.003964
1.069275,1.021449,0.000897,0.004060
1.069457,1.021436,0.001034,0.004217
1.070916,1.022264,0.001256,0.004343
1.071431,1.022352,0.001380,0.004408
1.071865,1.022857,0.001382,0.004503
1.072849,1.023988,0.001421,0.004536
1.073911,1.024718,0.001460,0.004663
1.075947,1.025514,0.001547,0.004790
1.076097,1.026260,0.001672,0.004855
1.077156,1.026659,0.001674,0.004920
1.078421,1.026908,0.001713,0.005016
1.079606,1.027216,0.001801,0.005082
1.080614,1.027960,0.001890,0.005189
1.081676,1.029033,0.001979,0.005254
1.082294,1.029598,0.002119,0.005330
1.083886,1.030072,0.002209,0.005437
1.084645,1.031471,0.002161,0.005514
1.085301,1.031745,0.002202,0.005653
1.085936,1.032111,0.002343,0.005854
1.086624,1.032085,0.002572,0.006024
1.087636,1.032603,0.002751,0.006226
1.088547,1.033069,0.002892,0.006366
1.090336,1.034253,0.003173,0.006505
1.091628,1.035165,0.003492,0.006739
1.093141,1.035393,0.003812,0.006973
1.094177,1.036000,0.004183,0.007176
1.095269,1.036977,0.004554,0.007411
1.095826,1.038613,0.004926,0.007667
1.096632,1.038817,0.005286,0.007902
1.098106,1.039122,0.005520,0.008095
1.099402,1.040381,0.005843,0.008289
1.099836,1.041231,0.006254,0.008514
1.101100,1.041557,0.006629,0.008751
1.102018,1.042282,0.007044,0.009019
1.103532,1.042653,0.007422,0.009287
1.104721,1.044158,0.007941,0.009556
1.105940,1.045014,0.008537,0.009919
1.106957,1.045425,0.008995,0.010284
1.107522,1.046231,0.009557,0.010617
1.108219,1.046648,0.010068,0.011014
1.108782,1.046954,0.010761,0.011485
1.109805,1.047971,0.011417,0.011958
1.110631,1.048610,0.012164,0.012430
1.112876,1.048795,0.012964,0.013030
1.114468,1.049770,0.013894,0.013663
1.115083,1.050510,0.014969,0.014328
1.115694,1.051335,0.016189,0.015004
1.117594,1.051767,0.017267,0.015702
1.118075,1.052856,0.018295,0.016401
1.119253,1.053713,0.019469,0.017228
1.120293,1.054383,0.020646,0.018056
1.121182,1.055099,0.022060,0.019023
1.122332,1.055598,0.023567,0.019991
1.124637,1.055878,0.025170,0.021099
1.125130,1.057138,0.027011,0.022304
1.125170,1.058066,0.028818,0.023575
1.125787,1.058847,0.030850,0.024943
1.127777,1.059304,0.033032,0.026387
1.128700,1.060828,0.035309,0.027865
1.129529,1.061339,0.037736,0.029472
1.130717,1.062419,0.040353,0.031221
1.131779,1.063215,0.043068,0.033099
1.133083,1.064044,0.046170,0.035044
1.133597,1.065476,0.049477,0.037195
1.134859,1.065869,0.052869,0.039347
1.137166,1.066811,0.056505,0.041641
1.139528,1.067356,0.060240,0.044001
1.139635,1.067870,0.064220,0.046525
1.141204,1.068629,0.068449,0.049084
1.141614,1.069562,0.072926,0.051786
1.142910,1.070693,0.077639,0.054620
1.144304,1.071297,0.082695,0.057662
1.145784,1.071857,0.088002,0.060793
1.146081,1.071953,0.093653,0.064164
1.147389,1.073185,0.099798,0.067723
1.149667,1.073952,0.106144,0.071415
1.150315,1.074181,0.112838,0.075273
1.150756,1.074912,0.120017,0.079373
1.152328,1.075662,0.127694,0.083575
1.153602,1.076431,0.135815,0.088050
1.155144,1.077168,0.144440,0.092802
1.156207,1.078378,0.153627,0.097788
1.157290,1.078589,0.163304,0.103060
1.158318,1.079050,0.172849,0.108293
1.160161,1.079657,0.177402,0.110797
1.162480,1.080547,0.182154,0.113372
1.163495,1.081146,0.187033,0.115955
1.165364,1.082656,0.192128,0.118693
1.165860,1.083179,0.197445,0.121472
1.167204,1.084557,0.202717,0.124287
1.168378,1.084638,0.208300,0.127168
