Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.224029,1.237233,0.009329,0.005576
1.225251,1.238295,0.009338,0.005712
1.225784,1.239493,0.009556,0.005848
1.226233,1.239551,0.009858,0.005984
1.228100,1.240081,0.010101,0.006054
1.229922,1.240605,0.010114,0.006124
1.231213,1.241455,0.010420,0.006194
1.232645,1.242081,0.010726,0.006065
1.233835,1.242599,0.010970,0.006201
1.234988,1.243585,0.011299,0.006405
1.236115,1.243767,0.011546,0.006475
1.238645,1.245364,0.011857,0.006478
1.240152,1.245656,0.012251,0.006682
1.241567,1.246156,0.012581,0.006686
1.243135,1.246451,0.012892,0.006757
1.245259,1.246782,0.013140,0.006828
1.247338,1.247579,0.013599,0.006899
1.248820,1.248001,0.013995,0.007037
1.251116,1.248421,0.014307,0.007041
1.252465,1.249624,0.014472,0.007045
1.253904,1.249956,0.014722,0.007116
1.254834,1.250128,0.014887,0.007187
1.255815,1.251307,0.015138,0.007258
1.258980,1.251937,0.015455,0.007262
1.261157,1.253235,0.015687,0.007334
1.263154,1.253409,0.015790,0.007472
1.264495,1.254614,0.015808,0.007611
1.266485,1.255585,0.015975,0.007547
1.269346,1.255933,0.016296,0.007552
1.271885,1.256327,0.016618,0.007624
1.273817,1.257440,0.016875,0.007493
1.275460,1.258372,0.016979,0.007429
1.277779,1.259171,0.017388,0.007434
1.279690,1.260146,0.017863,0.007596
1.281527,1.260308,0.018273,0.007668
1.285397,1.261147,0.018924,0.007672
1.287906,1.261400,0.019488,0.007541
1.290526,1.262814,0.019879,0.007681
1.292014,1.263926,0.020207,0.007980
1.293000,1.264156,0.020622,0.007984
1.294150,1.265434,0.021102,0.008148
1.296826,1.265967,0.021670,0.008312
1.299370,1.266494,0.022239,0.008543
1.301609,1.267684,0.022658,0.008843
1.305877,1.268980,0.023012,0.009007
1.307488,1.269796,0.023431,0.009238
1.309485,1.271463,0.024381,0.009538
1.311771,1.271743,0.025027,0.009840
1.314294,1.272284,0.025541,0.010120
1.317044,1.273113,0.026276,0.010489
1.319402,1.274600,0.026859,0.010928
1.322222,1.275674,0.027531,0.011365
1.324503,1.276411,0.028358,0.011736
1.327873,1.276388,0.029342,0.011949
1.330648,1.276324,0.030396,0.012389
1.332970,1.277922,0.031697,0.012601
1.335446,1.278048,0.032932,0.012951
1.335818,1.278186,0.034148,0.013369
1.338735,1.279618,0.035365,0.013582
1.341903,1.280436,0.036673,0.013933
1.344492,1.280864,0.038140,0.014421
1.347657,1.282903,0.039458,0.014979
1.349921,1.283684,0.040777,0.015400
1.352733,1.285105,0.042006,0.015915
1.355195,1.285417,0.043331,0.016567
1.358243,1.286107,0.044728,0.017082
1.361158,1.286924,0.046284,0.017735
1.363988,1.288771,0.047932,0.018458
1.367520,1.289868,0.049515,0.019113
1.370326,1.290940,0.051193,0.019837
1.373280,1.290798,0.052787,0.020839
1.376169,1.291187,0.054700,0.021934
1.378623,1.291962,0.056707,0.023030
1.381459,1.293429,0.059127,0.024335
1.385468,1.294749,0.061780,0.025710
1.385743,1.295433,0.064598,0.027017
1.388581,1.296326,0.067355,0.028396
1.391818,1.296368,0.070436,0.029938
1.395072,1.296890,0.074022,0.031528
1.398446,1.297022,0.077594,0.033190
1.400469,1.298745,0.081587,0.035154
1.404192,1.299947,0.085770,0.037190
1.407126,1.301099,0.090378,0.039298
1.409305,1.302004,0.095294,0.041547
1.412399,1.302744,0.100219,0.044031
1.414919,1.303164,0.105496,0.046377
1.419920,1.303561,0.111011,0.048703
1.425045,1.303207,0.116859,0.051333
1.426393,1.304880,0.122976,0.053966
1.429214,1.305904,0.129360,0.056743
1.430793,1.306981,0.136013,0.059661
1.434331,1.307468,0.143258,0.062746
1.438373,1.307331,0.150936,0.066021
1.439689,1.308256,0.158932,0.069324
1.443375,1.308545,0.167385,0.073004
1.447836,1.309183,0.176185,0.076735
1.449205,1.311621,0.185398,0.080774
1.452057,1.312438,0.195148,0.085100
1.456546,1.312930,0.205337,0.089522
1.458482,1.313182,0.216292,0.094067
1.461524,1.313742,0.228025,0.099063
1.465712,1.314721,0.240632,0.104510
1.468376,1.315289,0.253944,0.110105
1.472142,1.316301,0.267090,0.115773
1.476556,1.317363,0.273261,0.118438
1.478531,1.318003,0.279696,0.121348
1.481291,1.318495,0.286254,0.124271
1.484151,1.319935,0.292965,0.127243
1.487577,1.319470,0.300017,0.130452
1.493125,1.321024,0.307477,0.133511
1.495677,1.321185,0.315057,0.136798
