Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.168822,1.209302,0.006801,0.002120
1.168997,1.209367,0.006787,0.002028
1.168950,1.209389,0.006893,0.002050
1.169692,1.210229,0.006794,0.002157
1.169635,1.210601,0.007052,0.002246
1.169674,1.210586,0.007113,0.002173
1.170172,1.211301,0.007083,0.002041
1.170464,1.212280,0.007058,0.002056
1.170418,1.212269,0.007139,0.002187
1.170763,1.214869,0.007279,0.002192
1.172079,1.215320,0.007341,0.002453
1.172092,1.215323,0.007210,0.002454
1.172468,1.216006,0.007213,0.002585
1.170960,1.216354,0.007159,0.002589
1.171251,1.216388,0.007163,0.002592
1.171276,1.217115,0.007303,0.002660
1.171334,1.218619,0.007385,0.002792
1.171358,1.218599,0.007311,0.002795
1.171640,1.219509,0.007451,0.002798
1.171626,1.219621,0.007320,0.002802
1.171624,1.219615,0.007324,0.003066
1.171995,1.220858,0.007406,0.003395
1.172695,1.222128,0.007351,0.003530
1.172638,1.222106,0.007415,0.003599
1.173264,1.223541,0.007420,0.003538
1.173824,1.224766,0.007502,0.003610
1.173843,1.224800,0.007584,0.003875
1.174815,1.226503,0.007804,0.004011
1.174952,1.227928,0.008004,0.004147
1.174957,1.227940,0.008086,0.004284
1.175077,1.229198,0.008032,0.004487
1.175949,1.229715,0.008096,0.004623
1.175652,1.229678,0.008316,0.004826
1.176154,1.232267,0.008320,0.004896
1.176288,1.233375,0.008325,0.005033
1.176337,1.233413,0.008191,0.005039
1.177427,1.234419,0.008117,0.005045
1.177447,1.234998,0.008317,0.005116
1.177410,1.234999,0.008322,0.005322
1.179114,1.236733,0.008268,0.005527
1.179185,1.237499,0.008332,0.005601
1.179182,1.237523,0.008336,0.005674
1.180185,1.239313,0.008342,0.005679
1.180266,1.240597,0.008347,0.005685
1.180234,1.240585,0.008351,0.005894
1.180493,1.243187,0.008277,0.005969
1.180576,1.243835,0.008361,0.005975
1.180554,1.243874,0.008367,0.005981
1.180835,1.246080,0.008371,0.006122
1.181087,1.247212,0.008376,0.006060
1.181142,1.247187,0.008519,0.006201
1.181370,1.249114,0.008741,0.006411
