Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.002959,0.002779
0.998898,0.999605,0.002949,0.002801
1.001521,0.999740,0.003050,0.002855
1.003619,0.999092,0.003068,0.002824
1.007953,0.999197,0.003084,0.002838
1.007905,0.998963,0.003154,0.002915
1.011793,0.999382,0.003137,0.002947
1.018306,1.000315,0.003196,0.002975
1.037650,1.012165,0.003255,0.003037
1.039610,1.014415,0.003266,0.003098
1.042156,1.018109,0.003398,0.003160
1.044416,1.019371,0.003482,0.003220
1.048463,1.023211,0.003591,0.003281
1.051155,1.026480,0.003725,0.003342
1.053573,1.028807,0.003869,0.003371
1.057219,1.032997,0.004039,0.003433
1.060275,1.035905,0.004233,0.003463
1.061897,1.038278,0.004381,0.003468
1.066157,1.040852,0.004527,0.003563
1.069323,1.044961,0.004673,0.003592
1.074084,1.049274,0.004798,0.003599
1.077719,1.052219,0.004995,0.003662
1.081670,1.055143,0.005146,0.003668
1.085286,1.057693,0.005295,0.003699
1.089560,1.061043,0.005522,0.003705
1.093310,1.064348,0.005624,0.003712
1.099540,1.068091,0.005829,0.003809
1.102548,1.071183,0.005983,0.003872
1.106427,1.073086,0.006113,0.003936
1.109129,1.075463,0.006236,0.004059
1.112346,1.079471,0.006282,0.004090
1.116712,1.081259,0.006381,0.004188
1.121084,1.085675,0.006509,0.004286
1.125293,1.087824,0.006687,0.004376
1.128849,1.090356,0.006839,0.004499
1.133189,1.092633,0.007082,0.004590
1.137635,1.095764,0.007290,0.004656
1.141636,1.098276,0.007509,0.004814
1.146922,1.101815,0.007782,0.004940
1.152405,1.104836,0.008004,0.005124
1.157660,1.107143,0.008307,0.005309
1.161349,1.109438,0.008668,0.005461
1.166538,1.111984,0.009029,0.005647
1.172319,1.114158,0.009474,0.005834
1.178476,1.118404,0.010014,0.006022
1.184340,1.121332,0.022720,0.010789
1.189652,1.123164,0.023695,0.011102
1.194087,1.124976,0.024762,0.011465
1.199652,1.128094,0.025871,0.011859
1.206748,1.131069,0.027239,0.012330
1.212808,1.134129,0.028768,0.012905
1.217884,1.137140,0.030450,0.013510
