Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.002809,0.002919
1.001013,0.999314,0.002813,0.002927
1.001888,1.000193,0.002816,0.002971
1.004283,1.000850,0.002820,0.002974
1.005480,1.002156,0.002823,0.003008
1.006779,1.005502,0.002827,0.003037
1.008353,1.006934,0.002907,0.003063
1.009194,1.008286,0.002954,0.003086
1.010064,1.011305,0.003009,0.003149
1.011631,1.014028,0.003089,0.003181
1.013191,1.016777,0.003120,0.003245
1.014858,1.020395,0.003176,0.003308
1.016796,1.024036,0.003256,0.003349
1.017668,1.026194,0.003263,0.003382
1.018943,1.030184,0.003368,0.003448
1.020759,1.033504,0.003425,0.003490
1.023292,1.037252,0.003456,0.003555
1.025425,1.041607,0.003587,0.003655
1.027449,1.045522,0.003643,0.003688
1.028930,1.047840,0.003725,0.003730
1.032092,1.051175,0.003914,0.003830
1.033928,1.055176,0.004057,0.003839
1.036366,1.059533,0.004174,0.003940
1.039654,1.063510,0.004292,0.003983
1.042067,1.066936,0.004436,0.003991
1.044153,1.069572,0.004578,0.004059
1.046498,1.073716,0.004696,0.004068
1.049417,1.077672,0.004841,0.004078
1.051742,1.081611,0.005060,0.004241
1.054568,1.085361,0.005181,0.004226
1.056249,1.089518,0.005301,0.004296
1.058449,1.091945,0.005496,0.004392
1.061020,1.096637,0.005594,0.004431
1.063118,1.100002,0.005740,0.004596
1.066698,1.103689,0.005888,0.004788
1.068983,1.108002,0.005928,0.004887
1.071690,1.111595,0.005995,0.005114
1.074193,1.114833,0.006060,0.005249
1.076600,1.118839,0.006178,0.005382
1.079892,1.122994,0.006220,0.005610
1.083431,1.127706,0.006312,0.005780
1.086764,1.130930,0.006430,0.006010
1.090248,1.135400,0.006577,0.006206
1.092573,1.139009,0.006724,0.006309
1.095481,1.142383,0.006871,0.006533
1.098925,1.147297,0.007132,0.006698
1.103577,1.151970,0.007342,0.006872
1.107376,1.155462,0.007580,0.007110
1.111442,1.160936,0.007896,0.007376
1.113070,1.163479,0.008241,0.007547
1.117514,1.167716,0.008694,0.007879
1.121180,1.171040,0.009132,0.008177
1.125351,1.175531,0.009758,0.008640
1.128410,1.180205,0.010450,0.009264
1.133129,1.184529,0.010713,0.009427
1.136383,1.187759,0.011015,0.009614
1.139525,1.191813,0.011334,0.009831
1.141896,1.196338,0.011601,0.010085
1.146964,1.201538,0.011920,0.010349
1.151783,1.204192,0.012308,0.010669
1.154854,1.210072,0.012674,0.011066
