Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.002321,0.000017
0.999890,0.998988,0.002408,-0.000047
1.000356,0.999292,0.002336,-0.000099
1.000356,0.999292,0.002441,-0.000064
1.000489,0.999714,0.002497,-0.000035
1.000960,1.000533,0.002504,0.000022
1.000960,1.000533,0.002510,0.000010
1.001283,1.000987,0.002516,-0.000000
1.004075,1.001611,0.002552,0.000000
1.004075,1.001611,0.002614,0.000028
1.004141,1.003639,0.002676,0.000029
1.004670,1.004943,0.002738,0.000029
1.004670,1.004943,0.002774,0.000086
1.004582,1.005307,0.002801,0.000143
1.004948,1.005993,0.002837,0.000171
1.004948,1.005993,0.002813,0.000228
1.005247,1.006460,0.002814,0.000284
1.005642,1.008736,0.002937,0.000341
1.005642,1.008736,0.002939,0.000312
1.006134,1.009479,0.002967,0.000313
1.007292,1.009843,0.002968,0.000199
1.007292,1.009843,0.002970,0.000199
1.007326,1.010419,0.003006,0.000256
1.009266,1.011299,0.003034,0.000285
1.009266,1.011299,0.003036,0.000343
1.009302,1.012376,0.003072,0.000314
1.009565,1.013563,0.003074,0.000344
1.009565,1.013563,0.003076,0.000316
1.009606,1.013541,0.003113,0.000317
1.009764,1.014491,0.003114,0.000346
1.009764,1.014491,0.003177,0.000404
1.009911,1.015497,0.003179,0.000492
1.010069,1.016654,0.003154,0.000550
1.010069,1.016654,0.003130,0.000667
1.010221,1.017382,0.003070,0.000696
1.010552,1.018425,0.003107,0.000841
1.010552,1.018425,0.003109,0.000899
1.010984,1.018890,0.003110,0.000958
1.011442,1.020240,0.003112,0.000959
1.011442,1.020240,0.003079,0.000960
1.011838,1.020769,0.003019,0.001048
1.011991,1.021736,0.003021,0.001108
1.011991,1.021736,0.003023,0.001167
1.012037,1.022135,0.002989,0.001227
1.012766,1.023095,0.002956,0.001257
1.012766,1.023095,0.002895,0.001288
1.012831,1.023958,0.002862,0.001260
1.013422,1.024859,0.002890,0.001262
1.013422,1.024859,0.002954,0.001234
1.013386,1.025882,0.002929,0.001294
1.014074,1.027617,0.002895,0.001325
1.014074,1.027617,0.002932,0.001454
1.014819,1.028735,0.002961,0.001496
1.014857,1.030719,0.002936,0.001596
1.014857,1.030719,0.002973,0.001696
1.014896,1.031331,0.003036,0.001797
1.014789,1.032557,0.003065,0.001839
1.014789,1.032557,0.003093,0.001840
1.015237,1.033924,0.003157,0.001882
1.014902,1.035749,0.003132,0.001953
1.014902,1.035749,0.003160,0.002025
1.015400,1.036265,0.003224,0.002157
1.015408,1.038600,0.003226,0.002258
1.015408,1.038600,0.003166,0.002390
1.016047,1.040209,0.003257,0.002392
1.015785,1.041646,0.003258,0.002434
1.015785,1.041646,0.003322,0.002407
1.015847,1.042707,0.003360,0.002439
1.016437,1.045523,0.003326,0.002472
1.016437,1.045523,0.003328,0.002475
1.016868,1.046019,0.003357,0.002478
1.017232,1.047995,0.003395,0.002511
1.017232,1.047995,0.003433,0.002614
1.017418,1.049015,0.003435,0.002647
1.017852,1.050457,0.003463,0.002680
1.017852,1.050457,0.003527,0.002713
1.018158,1.052090,0.003565,0.002686
1.018157,1.054474,0.003603,0.002689
1.018157,1.054474,0.003569,0.002632
1.018579,1.056141,0.003508,0.002736
1.018745,1.058106,0.003572,0.002800
1.018745,1.058106,0.003602,0.002894
1.019201,1.058826,0.003568,0.002928
1.019334,1.061814,0.003543,0.002901
1.019334,1.061814,0.003572,0.002934
1.019369,1.062680,0.003610,0.002999
1.020743,1.065576,0.003612,0.003064
1.020743,1.065576,0.003551,0.003036
1.021160,1.066878,0.003589,0.003040
1.021446,1.069240,0.003690,0.003012
1.021446,1.069240,0.003756,0.003046
1.022098,1.070635,0.003822,0.003142
1.022284,1.071904,0.003851,0.003176
1.022284,1.071904,0.003889,0.003179
1.023127,1.073239,0.003991,0.003183
1.023473,1.075715,0.004056,0.003248
1.023473,1.075715,0.004095,0.003253
1.023895,1.077369,0.004134,0.003287
1.025380,1.079512,0.004326,0.003415
1.025380,1.079512,0.004429,0.003513
1.025569,1.080584,0.004431,0.003549
1.025847,1.083653,0.004497,0.003678
1.025847,1.083653,0.004627,0.003807
1.025978,1.084882,0.004693,0.003967
1.026197,1.088073,0.004787,0.004190
1.026197,1.088073,0.004854,0.004289
1.026762,1.088789,0.004820,0.004388
1.027930,1.092610,0.004859,0.004550
1.027930,1.092610,0.005053,0.004742
1.028041,1.093258,0.005147,0.004904
1.028546,1.096012,0.005214,0.005004
1.028546,1.096012,0.005244,0.005135
1.029883,1.097281,0.005311,0.005266
1.030195,1.100118,0.005378,0.005366
1.030195,1.100118,0.005445,0.005467
1.030447,1.101608,0.005576,0.005567
1.031218,1.105246,0.005644,0.005574
1.031218,1.105246,0.005711,0.005643
1.031861,1.106853,0.005779,0.005756
1.032684,1.111552,0.005856,0.005869
1.032684,1.111552,0.005932,0.005982
1.033263,1.112875,0.006037,0.005988
1.034297,1.114964,0.006104,0.005994
1.034297,1.114964,0.006144,0.006107
1.034519,1.117090,0.006222,0.006221
1.035090,1.120460,0.006326,0.006334
1.035090,1.120460,0.006367,0.006448
1.035463,1.122573,0.006434,0.006595
1.036482,1.126213,0.006503,0.006806
1.036482,1.126213,0.006608,0.007018
1.037255,1.127351,0.006713,0.007262
1.038351,1.131651,0.006782,0.007506
1.038351,1.131651,0.006915,0.007751
1.039163,1.132989,0.007086,0.007921
1.039506,1.136884,0.007220,0.008092
1.039506,1.136884,0.007382,0.008296
1.040203,1.139280,0.007655,0.008542
1.041094,1.142704,0.007929,0.008821
1.041094,1.142704,0.008091,0.009024
1.041508,1.144015,0.008290,0.009294
1.042397,1.149287,0.008462,0.009608
1.042397,1.149287,0.008736,0.009988
1.043048,1.151685,0.009010,0.010304
1.044355,1.155031,0.009248,0.010555
1.044355,1.155031,0.009486,0.010773
1.045094,1.157871,0.009789,0.011058
1.045551,1.161036,0.010092,0.011377
1.045551,1.161036,0.010397,0.011794
1.046526,1.162508,0.010636,0.012213
1.047707,1.167096,0.010903,0.012676
1.047707,1.167096,0.011217,0.013096
1.048780,1.169824,0.011486,0.013549
1.049780,1.173733,0.011792,0.014147
1.049780,1.173733,0.012173,0.014779
1.050062,1.174667,0.012545,0.015314
1.051073,1.179911,0.013087,0.015906
1.051073,1.179911,0.013554,0.016465
1.051310,1.182427,0.013992,0.017135
