Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.002277,0.000018
0.999375,0.999432,0.002313,0.000000
0.999874,0.999502,0.002302,-0.000014
1.000050,0.999863,0.002294,-0.000063
1.000385,0.999789,0.002288,-0.000070
1.000064,0.999777,0.002282,-0.000075
1.000396,0.999255,0.002278,-0.000110
1.001284,0.998922,0.002274,-0.000112
1.001886,0.998851,0.002251,-0.000140
1.002018,0.998559,0.002289,-0.000140
1.002491,0.998567,0.002318,-0.000140
1.004503,0.999500,0.002320,-0.000140
1.005477,0.999480,0.002357,-0.000168
1.005943,0.999196,0.002360,-0.000168
1.006370,0.999247,0.002397,-0.000168
1.006670,0.999592,0.002339,-0.000196
1.007098,0.999426,0.002315,-0.000168
1.008432,0.999369,0.002318,-0.000168
1.009613,0.998921,0.002347,-0.000084
1.010326,0.998937,0.002349,-0.000056
1.010749,0.998932,0.002352,-0.000028
1.011505,0.999085,0.002354,-0.000028
1.011835,0.999068,0.002357,-0.000056
1.012547,0.999108,0.002359,0.000028
1.013219,0.998958,0.002300,0.000057
1.014280,0.998876,0.002303,0.000141
1.015669,0.998904,0.002306,0.000198
1.016269,0.998945,0.002335,0.000226
1.016825,0.998949,0.002338,0.000226
1.017531,0.998868,0.002341,0.000283
1.017961,0.999153,0.002343,0.000340
1.018448,0.998653,0.002346,0.000312
1.019545,0.998825,0.002348,0.000312
1.020244,0.999025,0.002324,0.000312
1.020817,0.998690,0.002327,0.000341
1.022014,0.998644,0.002356,0.000398
1.022638,0.998645,0.002359,0.000511
1.023702,0.998736,0.002361,0.000568
1.024134,0.998807,0.002391,0.000597
1.024752,0.999222,0.002456,0.000597
1.025307,0.999915,0.002459,0.000598
1.026098,1.000054,0.002462,0.000598
1.026480,1.000102,0.002465,0.000684
1.027153,1.000155,0.002495,0.000770
1.027766,1.000539,0.002561,0.000770
1.029098,1.000925,0.002591,0.000800
1.030381,1.001109,0.002621,0.000799
1.031327,1.001182,0.002651,0.000857
1.032389,1.001282,0.002681,0.000828
1.033326,1.001795,0.002775,0.000858
1.033655,1.001972,0.002750,0.000829
1.034063,1.002253,0.002780,0.000830
1.035072,1.002706,0.002810,0.000830
1.035430,1.003151,0.002850,0.000860
1.035960,1.003465,0.002854,0.000889
1.037062,1.003730,0.002829,0.000889
1.037507,1.003755,0.002859,0.000918
1.037921,1.004659,0.002899,0.000948
1.038410,1.005708,0.002967,0.000891
1.038897,1.006251,0.002971,0.000892
1.040549,1.006748,0.002946,0.000892
1.041650,1.007253,0.002986,0.000979
1.043296,1.007707,0.003054,0.001076
1.044126,1.007760,0.003159,0.001134
1.044676,1.008809,0.003136,0.001135
1.045341,1.008916,0.003203,0.001164
1.045855,1.010096,0.003206,0.001232
1.046277,1.010877,0.003275,0.001290
1.047252,1.011260,0.003306,0.001262
1.048200,1.012293,0.003273,0.001388
1.048955,1.012585,0.003341,0.001515
1.049916,1.013447,0.003409,0.001583
1.051136,1.013489,0.003441,0.001584
