Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.001695,-0.000035
0.999759,0.999131,0.001752,0.000047
1.000063,0.999349,0.001745,0.000070
1.000126,0.999343,0.001740,0.000090
1.000742,0.999810,0.001779,0.000070
1.001275,1.000101,0.001813,0.000087
1.001303,1.000132,0.001841,0.000070
1.003515,1.000311,0.001866,0.000056
1.004166,1.000231,0.001997,0.000084
1.004152,1.000192,0.002033,0.000028
1.004744,1.001770,0.002035,0.000028
1.004793,1.001862,0.002071,0.000056
1.005043,1.001848,0.002134,0.000055
1.005013,1.002323,0.002170,0.000140
1.005673,1.001343,0.002172,0.000112
1.005661,1.001402,0.002174,0.000084
1.006343,1.001126,0.002176,0.000028
1.007095,1.002716,0.002212,-0.000028
1.006837,1.002706,0.002248,0.000000
1.007347,1.002684,0.002250,0.000000
1.009147,1.002736,0.002252,0.000000
1.009175,1.002737,0.002280,0.000000
1.009650,1.002996,0.002282,0.000029
1.010707,1.003278,0.002310,-0.000057
1.011023,1.003346,0.002312,-0.000029
1.011239,1.003844,0.002314,-0.000029
1.012217,1.004839,0.002316,-0.000000
1.012536,1.004806,0.002292,0.000028
1.012694,1.005510,0.002294,-0.000086
1.013192,1.006862,0.002296,-0.000086
1.013191,1.007157,0.002298,-0.000086
1.013402,1.008108,0.002299,-0.000086
1.014274,1.008384,0.002301,-0.000144
1.014296,1.008333,0.002303,-0.000287
1.015558,1.008636,0.002305,-0.000287
1.016386,1.009333,0.002307,-0.000258
1.016378,1.009328,0.002282,-0.000287
1.016660,1.010403,0.002284,-0.000431
1.017084,1.011451,0.002260,-0.000403
1.017079,1.011514,0.002262,-0.000403
1.017739,1.012809,0.002290,-0.000403
1.018252,1.014487,0.002292,-0.000461
1.018212,1.014485,0.002294,-0.000432
1.019916,1.015843,0.002296,-0.000433
1.020030,1.016957,0.002298,-0.000375
1.020011,1.016921,0.002264,-0.000374
1.021622,1.017787,0.002230,-0.000404
1.021899,1.018654,0.002232,-0.000347
1.021915,1.018706,0.002234,-0.000260
1.023093,1.020483,0.002236,-0.000202
1.023894,1.021508,0.002301,-0.000172
1.023910,1.021504,0.002303,-0.000115
1.024573,1.022759,0.002305,0.000001
1.025284,1.024333,0.002306,0.000059
1.025260,1.024369,0.002372,0.000147
1.025328,1.024942,0.002410,0.000234
1.026207,1.025161,0.002412,0.000351
1.026194,1.025099,0.002414,0.000381
1.027682,1.027016,0.002443,0.000469
1.028034,1.027702,0.002508,0.000469
1.028036,1.027720,0.002573,0.000528
1.029588,1.029928,0.002611,0.000675
1.030196,1.030647,0.002613,0.000763
1.030198,1.030644,0.002679,0.000822
1.031539,1.032536,0.002745,0.000823
1.031853,1.033448,0.002711,0.000853
1.031966,1.033404,0.002713,0.000942
1.033756,1.035051,0.002742,0.001060
1.034364,1.035575,0.002808,0.001149
1.034381,1.035546,0.002838,0.001180
1.035148,1.036837,0.002804,0.001211
1.036661,1.038582,0.002806,0.001241
1.036640,1.038579,0.002872,0.001301
1.037153,1.040964,0.002939,0.001362
1.037713,1.041083,0.002942,0.001422
