Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.154962,1.199002,0.001285,0.001275
1.154942,1.198824,0.001340,0.001247
1.155186,1.198480,0.001335,0.001224
1.158146,1.199360,0.001331,0.001346
1.158449,1.199030,0.001369,0.001362
1.159163,1.199255,0.001451,0.001375
1.159382,1.199386,0.001521,0.001423
1.160021,1.199302,0.001506,0.001397
1.160299,1.199495,0.001508,0.001398
1.163412,1.199581,0.001542,0.001467
1.164019,1.199568,0.001620,0.001536
1.164287,1.199707,0.001730,0.001605
1.164971,1.199707,0.001731,0.001606
1.165718,1.199828,0.001765,0.001640
1.166398,1.200671,0.001800,0.001641
1.168837,1.202537,0.001910,0.001642
1.170155,1.202952,0.001956,0.001677
1.170637,1.203046,0.001990,0.001678
1.171209,1.203143,0.002025,0.001645
1.171296,1.203125,0.002104,0.001680
1.171923,1.202846,0.002183,0.001681
1.172514,1.200552,0.002186,0.001613
1.173918,1.200737,0.002221,0.001614
1.175507,1.200699,0.002332,0.001580
1.176782,1.200809,0.002412,0.001582
1.177216,1.201593,0.002414,0.001583
1.178689,1.203001,0.002340,0.001515
1.179741,1.203477,0.002342,0.001515
1.181342,1.203820,0.002388,0.001482
1.183062,1.203967,0.002513,0.001517
1.184733,1.204148,0.002516,0.001553
1.185616,1.204209,0.002519,0.001519
1.186686,1.204256,0.002521,0.001554
1.186872,1.203716,0.002567,0.001555
1.189362,1.203396,0.002649,0.001591
1.189815,1.203992,0.002608,0.001592
1.191918,1.203638,0.002689,0.001628
1.192005,1.204691,0.002770,0.001628
1.193177,1.204766,0.002818,0.001698
1.193658,1.204771,0.002900,0.001734
1.194696,1.205558,0.003015,0.001735
1.196402,1.205510,0.003175,0.001841
1.196778,1.205857,0.003413,0.001946
1.198652,1.205883,0.003607,0.002051
1.199797,1.206305,0.003691,0.002052
1.200320,1.206870,0.003819,0.002054
1.200916,1.207643,0.004014,0.002054
1.202263,1.207779,0.004254,0.002090
1.203317,1.208529,0.004450,0.002092
1.203749,1.208800,0.004534,0.002093
1.206159,1.209159,0.004696,0.002164
1.207133,1.209708,0.004860,0.002270
1.207948,1.210264,0.005023,0.002376
1.208617,1.210249,0.005141,0.002412
1.209311,1.210416,0.005271,0.002378
1.209688,1.211876,0.005402,0.002450
1.210277,1.211947,0.005532,0.002522
