Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.154962,1.199002,0.001803,0.001276
1.155132,1.198214,0.001871,0.001306
1.155387,1.201017,0.001860,0.001278
1.155859,1.202221,0.001808,0.001302
1.156191,1.202414,0.001805,0.001322
1.156160,1.202814,0.001852,0.001300
1.158721,1.203019,0.001927,0.001281
1.159040,1.203296,0.001917,0.001299
1.159314,1.203610,0.001917,0.001267
1.159558,1.203919,0.001950,0.001268
1.159606,1.204335,0.002059,0.001304
1.159854,1.204540,0.002136,0.001375
1.159900,1.204844,0.002062,0.001446
1.160343,1.205166,0.002030,0.001515
1.160474,1.205651,0.002075,0.001585
1.160756,1.205851,0.002151,0.001553
1.160586,1.206186,0.002185,0.001624
1.161746,1.207712,0.002186,0.001695
1.162649,1.209603,0.002219,0.001662
1.163063,1.209905,0.002296,0.001664
1.163745,1.210024,0.002330,0.001700
1.164102,1.210484,0.002331,0.001701
1.164207,1.210785,0.002300,0.001773
1.164406,1.211203,0.002333,0.001845
1.164606,1.213983,0.002410,0.001846
1.164774,1.214693,0.002455,0.001883
1.165101,1.214046,0.002457,0.001816
1.165208,1.214430,0.002425,0.001783
1.165315,1.213580,0.002502,0.001820
1.165994,1.215376,0.002536,0.001822
1.166891,1.216946,0.002582,0.001930
1.167273,1.217061,0.002583,0.001862
1.168095,1.217570,0.002584,0.001899
1.168357,1.218041,0.002662,0.001972
1.168944,1.218484,0.002707,0.002115
1.169096,1.221005,0.002752,0.002188
1.169194,1.221941,0.002754,0.002296
1.169387,1.222394,0.002831,0.002299
1.169799,1.222539,0.002952,0.002302
1.169978,1.222966,0.003031,0.002411
1.170166,1.223498,0.003066,0.002485
1.170461,1.224897,0.003024,0.002522
1.171018,1.226575,0.003211,0.002560
1.171433,1.227590,0.003322,0.002634
1.171494,1.228243,0.003477,0.002743
1.171527,1.228572,0.003556,0.002747
1.172415,1.229083,0.003679,0.002785
1.172573,1.230646,0.003878,0.002824
1.172938,1.232408,0.004033,0.002935
1.172992,1.232223,0.004112,0.002939
1.173565,1.232627,0.004192,0.002978
1.173739,1.232702,0.004347,0.003089
1.173887,1.233525,0.004459,0.003165
1.174094,1.235155,0.004571,0.003240
1.174107,1.236564,0.004695,0.003280
1.173902,1.237510,0.004742,0.003320
1.174510,1.237857,0.004942,0.003504
1.175345,1.238409,0.005066,0.003616
1.176240,1.238919,0.005190,0.003656
1.176832,1.240287,0.005237,0.003696
1.176291,1.241452,0.005351,0.003773
1.176579,1.242403,0.005464,0.003958
1.177064,1.243611,0.005544,0.003999
1.176391,1.244299,0.005625,0.004040
1.176763,1.245095,0.005739,0.004081
1.176501,1.245709,0.005819,0.004121
1.176523,1.247404,0.005867,0.004126
1.177145,1.248779,0.005992,0.004204
1.177481,1.249590,0.006117,0.004282
1.178069,1.250298,0.006154,0.004323
1.178600,1.251149,0.006234,0.004364
1.179135,1.252097,0.006238,0.004407
1.179311,1.253000,0.006319,0.004572
1.179640,1.254712,0.006356,0.004687
1.179996,1.255645,0.006393,0.004803
1.180322,1.256623,0.006396,0.004770
1.181217,1.257498,0.006445,0.004739
1.180787,1.258790,0.006571,0.004855
1.181083,1.259760,0.006664,0.004934
1.181907,1.260380,0.006836,0.004976
1.182162,1.261308,0.006996,0.005018
1.182415,1.262880,0.007201,0.005223
1.183242,1.263460,0.007362,0.005316
1.183721,1.265401,0.007489,0.005484
1.184053,1.266468,0.007695,0.005652
1.184567,1.267825,0.007934,0.005895
1.185290,1.269088,0.008219,0.005989
1.185978,1.269640,0.008425,0.006108
1.186650,1.270570,0.008710,0.006316
1.186938,1.271875,0.008961,0.006485
1.188085,1.273157,0.009246,0.006804
1.188358,1.274430,0.009487,0.007125
1.188752,1.273887,0.009683,0.007409
1.189150,1.276168,0.009880,0.007731
1.189389,1.277078,0.010077,0.008053
1.190389,1.278545,0.010318,0.008450
1.190609,1.280435,0.010516,0.008649
1.190971,1.281002,0.010803,0.009011
1.191496,1.281834,0.011046,0.009299
1.192241,1.283368,0.011334,0.009702
1.193356,1.284161,0.011702,0.010068
1.193615,1.286294,0.012071,0.010548
1.193973,1.287839,0.012395,0.010953
1.194995,1.289075,0.012684,0.011359
1.195714,1.289988,0.013054,0.011841
1.196443,1.291174,0.013423,0.012363
1.197185,1.292878,0.013838,0.012899
1.197888,1.294459,0.014288,0.013397
1.198272,1.295853,0.014817,0.013935
1.198970,1.297612,0.015314,0.014628
1.198964,1.298131,0.015810,0.015361
1.199283,1.299152,0.016341,0.016095
1.200351,1.300880,0.016873,0.016869
1.201064,1.302045,0.017405,0.017684
1.201400,1.303110,0.017938,0.018500
1.202217,1.305259,0.018346,0.019318
1.202480,1.306870,0.018790,0.020216
1.203717,1.307635,0.019244,0.021114
1.204361,1.309504,0.019699,0.022067
1.204879,1.312202,0.020269,0.023140
1.205181,1.313948,0.020886,0.024174
1.206314,1.315660,0.021503,0.025275
1.207061,1.317894,0.022087,0.026469
1.207263,1.319289,0.022705,0.027704
1.207805,1.320364,0.023439,0.028982
1.209059,1.322226,0.024220,0.030315
1.209251,1.323803,0.025047,0.031728
1.210602,1.325516,0.025910,0.033171
1.211077,1.326477,0.026854,0.034709
1.211871,1.328259,0.027799,0.036328
1.212695,1.329344,0.028917,0.038122
1.214051,1.331125,0.030036,0.039919
1.214530,1.332965,0.031271,0.041798
1.215406,1.335459,0.032750,0.043958
1.216240,1.337306,0.034114,0.046136
1.216581,1.338550,0.035434,0.048476
1.217185,1.340047,0.036756,0.050823
1.218018,1.342435,0.038322,0.053333
1.219118,1.343275,0.039819,0.055769
1.220077,1.345552,0.041237,0.058258
1.220727,1.347552,0.042807,0.060819
1.221445,1.348831,0.044390,0.063598
1.222241,1.351348,0.046137,0.066556
1.223480,1.352799,0.047967,0.069627
1.224296,1.355158,0.049844,0.072797
1.224887,1.356942,0.051713,0.076055
1.225147,1.358021,0.053629,0.079493
1.226730,1.358803,0.055582,0.083097
1.228421,1.361789,0.057585,0.086711
1.229201,1.362979,0.059753,0.090454
1.230070,1.365375,0.062096,0.094298
1.230904,1.367476,0.064640,0.098405
1.231423,1.368912,0.067187,0.102643
1.231967,1.370787,0.069817,0.107129
1.232804,1.372282,0.072532,0.111926
1.233964,1.373783,0.075426,0.116949
1.235378,1.375189,0.078393,0.121969
1.235702,1.378503,0.081199,0.126910
1.236678,1.379980,0.084135,0.131996
1.237445,1.382169,0.087191,0.137255
1.239151,1.383856,0.090344,0.142648
1.239512,1.387655,0.093617,0.148174
1.240878,1.388753,0.097069,0.153847
1.243525,1.391411,0.100513,0.159711
1.244487,1.393359,0.104044,0.165710
1.244533,1.394600,0.107660,0.171884
1.245224,1.397169,0.111245,0.178373
1.245606,1.398822,0.114999,0.185042
1.246925,1.401438,0.119004,0.192024
1.248430,1.403655,0.123225,0.199147
1.249416,1.406477,0.127486,0.206506
1.249908,1.407480,0.131964,0.214221
1.250248,1.409231,0.136858,0.222511
1.251813,1.412191,0.141972,0.231288
1.252869,1.414305,0.147385,0.240342
1.254331,1.418681,0.152591,0.249153
1.256187,1.420640,0.155127,0.253446
1.257311,1.422220,0.157709,0.257943
1.258152,1.423253,0.160364,0.262470
1.258659,1.424950,0.163094,0.267220
1.259194,1.428125,0.165923,0.272200
1.260629,1.430706,0.169019,0.277116
1.261023,1.433668,0.172107,0.282195
