Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.217599,1.290103,0.002905,-0.000253
1.218624,1.289191,0.003006,-0.000184
1.219282,1.289062,0.002954,-0.000129
1.222273,1.289302,0.002972,-0.000083
1.222737,1.289547,0.003043,-0.000046
1.223356,1.289573,0.003104,-0.000070
1.223863,1.289730,0.003192,-0.000092
1.224530,1.289702,0.003268,-0.000061
1.225245,1.289695,0.003316,-0.000098
1.225945,1.289860,0.003197,-0.000099
1.229067,1.289987,0.003167,-0.000136
1.229384,1.290068,0.003126,-0.000087
1.231989,1.290257,0.003206,-0.000087
1.232719,1.290233,0.003166,-0.000087
1.233328,1.290212,0.003214,-0.000086
1.234213,1.290276,0.003306,-0.000050
1.235176,1.290408,0.003266,-0.000050
1.235619,1.290371,0.003314,-0.000099
1.236364,1.290472,0.003396,-0.000061
1.236625,1.290821,0.003400,-0.000111
1.236804,1.291816,0.003404,-0.000111
1.238805,1.291756,0.003285,-0.000111
1.239731,1.292144,0.003256,-0.000161
1.240596,1.292685,0.003215,-0.000074
1.242682,1.292743,0.003387,-0.000025
1.243799,1.292701,0.003514,0.000012
1.244022,1.292702,0.003562,0.000012
1.245243,1.293336,0.003611,0.000062
1.247009,1.292262,0.003615,0.000100
1.247507,1.292776,0.003619,0.000100
1.248072,1.292150,0.003624,0.000150
1.249000,1.292082,0.003673,0.000188
1.251064,1.292349,0.003677,0.000187
1.252488,1.292481,0.003647,0.000188
1.253042,1.293027,0.003686,0.000188
1.253807,1.293478,0.003690,0.000238
1.255217,1.293953,0.003739,0.000325
1.255393,1.294477,0.003697,0.000413
1.256635,1.294546,0.003701,0.000413
1.257230,1.294721,0.003740,0.000413
1.258659,1.295146,0.003698,0.000464
1.260097,1.295446,0.003702,0.000501
1.261429,1.295469,0.003660,0.000539
1.261935,1.295604,0.003664,0.000502
1.263787,1.295357,0.003622,0.000502
1.264473,1.295464,0.003580,0.000452
1.265822,1.296025,0.003584,0.000453
1.266434,1.296266,0.003588,0.000541
1.267936,1.296535,0.003593,0.000617
1.269355,1.297896,0.003516,0.000617
1.271278,1.298365,0.003474,0.000731
1.270986,1.298631,0.003477,0.000770
1.271906,1.298567,0.003563,0.000770
1.273409,1.299074,0.003567,0.000808
1.275222,1.299463,0.003490,0.000885
1.275344,1.299628,0.003540,0.000999
1.276230,1.300311,0.003673,0.001038
1.276905,1.300588,0.003724,0.001114
1.277778,1.300617,0.003727,0.001305
1.278015,1.300727,0.003731,0.001458
1.278952,1.300891,0.003735,0.001585
1.279455,1.300998,0.003775,0.001700
1.280783,1.301276,0.003778,0.001777
1.281747,1.301684,0.003736,0.001778
1.283706,1.302260,0.003823,0.001944
1.284967,1.302623,0.003910,0.001945
