Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.217599,1.290103,0.003682,-0.000161
1.218764,1.288629,0.003694,-0.000102
1.219200,1.288617,0.003754,0.000001
1.219398,1.289092,0.003758,0.000035
1.220001,1.289645,0.003761,-0.000046
1.221751,1.290103,0.003765,-0.000157
1.222205,1.290906,0.003803,-0.000172
1.222307,1.291518,0.003759,-0.000186
1.222592,1.292006,0.003729,-0.000148
1.222668,1.292479,0.003687,-0.000186
1.222717,1.293156,0.003688,-0.000187
1.222707,1.296413,0.003724,-0.000150
1.222846,1.297237,0.003726,-0.000101
1.223324,1.298257,0.003728,-0.000150
1.222017,1.299366,0.003763,-0.000187
1.223199,1.301044,0.003765,-0.000100
1.223123,1.303504,0.003800,-0.000061
1.223032,1.303856,0.003803,-0.000098
1.223184,1.304546,0.003838,-0.000060
1.223232,1.305315,0.003874,0.000103
1.223525,1.305553,0.003909,0.000304
1.223206,1.306596,0.003912,0.000430
1.223743,1.308912,0.003991,0.000556
1.224191,1.309984,0.003993,0.000595
1.224732,1.311032,0.004040,0.000683
1.224724,1.311730,0.004086,0.000771
1.224983,1.312377,0.004089,0.000897
1.223831,1.313595,0.004124,0.000974
1.223956,1.314240,0.004171,0.001101
1.224300,1.315034,0.004140,0.001140
1.224403,1.316862,0.004142,0.001218
1.224432,1.317350,0.004145,0.001295
1.224633,1.318123,0.004192,0.001373
1.225021,1.319558,0.004161,0.001451
1.225609,1.320663,0.004085,0.001529
1.226197,1.321855,0.004087,0.001608
1.226345,1.322289,0.004090,0.001648
1.227252,1.322692,0.004137,0.001689
1.226914,1.322766,0.004139,0.001768
1.227892,1.323137,0.004096,0.001884
1.228509,1.323620,0.004132,0.002040
1.228918,1.323944,0.004213,0.002080
1.228921,1.324728,0.004216,0.002159
1.229323,1.325476,0.004173,0.002239
1.229598,1.325377,0.004175,0.002318
1.229717,1.326006,0.004211,0.002320
1.229928,1.327987,0.004293,0.002284
1.230458,1.327905,0.004296,0.002364
1.230972,1.327934,0.004253,0.002444
1.231059,1.328145,0.004300,0.002447
1.231186,1.330176,0.004347,0.002450
1.231844,1.331365,0.004395,0.002570
1.232212,1.332215,0.004319,0.002690
1.232316,1.333012,0.004276,0.002693
1.232739,1.333532,0.004357,0.002814
1.233161,1.334229,0.004405,0.002817
1.233067,1.335371,0.004453,0.002859
1.233724,1.336108,0.004422,0.002862
1.234679,1.337646,0.004503,0.002944
1.234777,1.338232,0.004585,0.003065
1.234768,1.338395,0.004667,0.003107
1.235171,1.339305,0.004636,0.003228
1.236104,1.339943,0.004559,0.003270
1.236728,1.341159,0.004641,0.003274
1.237443,1.342525,0.004723,0.003317
1.237773,1.344052,0.004760,0.003400
1.237631,1.345019,0.004763,0.003365
1.237933,1.345550,0.004799,0.003329
1.238497,1.346118,0.004881,0.003412
1.238792,1.347316,0.004963,0.003416
1.238671,1.348913,0.005046,0.003540
1.239937,1.349894,0.004924,0.003583
1.239246,1.351321,0.005006,0.003706
1.239876,1.352250,0.005135,0.003791
1.239871,1.352731,0.005218,0.003836
1.240866,1.353078,0.005301,0.004000
1.240602,1.353434,0.005385,0.004084
1.241051,1.354969,0.005548,0.004169
1.241294,1.357122,0.005676,0.004253
1.242069,1.357926,0.005794,0.004379
1.241346,1.359829,0.005924,0.004464
1.241663,1.361588,0.006042,0.004549
1.242100,1.362327,0.006252,0.004675
1.242095,1.363307,0.006462,0.004815
1.242312,1.364698,0.006511,0.004901
1.242464,1.365304,0.006630,0.005042
1.243120,1.366185,0.006840,0.005222
1.243195,1.367346,0.007039,0.005322
1.243689,1.368560,0.007124,0.005424
1.243902,1.369630,0.007243,0.005565
1.244517,1.370167,0.007328,0.005666
1.244786,1.372562,0.007412,0.005808
1.244478,1.373908,0.007532,0.005950
1.244802,1.374081,0.007651,0.006134
1.245980,1.376104,0.007736,0.006277
1.246050,1.378628,0.007775,0.006420
1.246696,1.379446,0.007907,0.006604
1.246818,1.380614,0.007992,0.006788
1.247059,1.381245,0.008078,0.006961
1.247365,1.382594,0.008291,0.007229
1.247484,1.383263,0.008295,0.007403
1.247182,1.384998,0.008428,0.007493
1.247455,1.387103,0.008561,0.007666
1.247768,1.388490,0.008775,0.007922
1.248804,1.389562,0.008954,0.008138
1.249697,1.392261,0.009087,0.008478
1.249583,1.393806,0.009383,0.008875
1.249515,1.394754,0.009679,0.009272
1.250423,1.395685,0.009941,0.009629
1.250661,1.397868,0.010238,0.009985
1.250737,1.399170,0.010581,0.010385
1.251307,1.400622,0.010879,0.010868
1.251411,1.401405,0.011224,0.011395
1.252783,1.403934,0.011603,0.011881
1.252791,1.405395,0.011937,0.012410
1.253609,1.407162,0.012411,0.012940
1.254945,1.409132,0.012792,0.013694
1.255434,1.412279,0.013256,0.014408
1.255606,1.413745,0.013638,0.015040
1.255634,1.414947,0.014149,0.015757
1.256060,1.416577,0.014614,0.016391
1.256497,1.418294,0.015080,0.017012
1.256744,1.419716,0.015511,0.017719
1.257014,1.422124,0.016024,0.018470
1.257593,1.424432,0.016667,0.019320
1.258397,1.427161,0.017217,0.020343
1.258695,1.428302,0.017850,0.021240
1.258914,1.430589,0.018484,0.022183
1.259786,1.432926,0.019213,0.023311
1.260557,1.433243,0.019942,0.024400
1.261285,1.434825,0.020708,0.025532
1.261689,1.436006,0.021391,0.026611
1.262276,1.438785,0.022076,0.027691
1.262976,1.441298,0.022891,0.028816
1.263518,1.443876,0.023613,0.030044
1.264327,1.445783,0.024430,0.031275
1.265229,1.446847,0.025283,0.032595
1.265433,1.449443,0.026268,0.033960
1.265759,1.451619,0.027171,0.035340
1.266563,1.453832,0.027944,0.036838
1.267639,1.455979,0.028813,0.038125
1.267788,1.457616,0.029814,0.039500
1.268435,1.460551,0.030803,0.040979
1.268706,1.461754,0.031747,0.042362
1.270271,1.464151,0.032906,0.043878
1.270680,1.467080,0.034066,0.045585
1.271658,1.469384,0.035441,0.047425
1.271605,1.470836,0.036782,0.049458
1.272073,1.472963,0.038160,0.051683
1.272561,1.476012,0.039504,0.054074
1.273418,1.477279,0.041148,0.056614
1.274744,1.478432,0.042829,0.059291
1.274969,1.482209,0.044513,0.062163
1.275653,1.484443,0.046449,0.065306
1.277146,1.487128,0.048519,0.068559
1.276595,1.487635,0.050807,0.071991
1.277057,1.489817,0.052917,0.075659
1.277899,1.493888,0.055172,0.079451
1.278729,1.495428,0.057465,0.083632
1.279023,1.497602,0.059846,0.088189
1.280475,1.499058,0.062409,0.092843
1.281019,1.502215,0.065094,0.097875
1.282057,1.503332,0.068036,0.103273
1.282361,1.506037,0.071112,0.108858
1.283351,1.509073,0.074359,0.114707
1.283349,1.510067,0.077659,0.121055
1.284447,1.512935,0.081095,0.127802
1.285252,1.514086,0.084788,0.134919
1.285986,1.515708,0.088534,0.142422
1.287409,1.518135,0.092415,0.150356
1.288130,1.520636,0.096423,0.158944
1.288592,1.523810,0.100869,0.168150
1.288839,1.526930,0.105441,0.177761
1.290006,1.529343,0.110235,0.187752
1.290262,1.530957,0.114915,0.197379
1.290688,1.533251,0.117220,0.202216
1.291452,1.535675,0.119585,0.207153
1.291981,1.537348,0.121918,0.212159
1.293739,1.539802,0.124309,0.217436
1.293498,1.541862,0.126920,0.222904
1.294543,1.543045,0.129521,0.228429
1.295137,1.546301,0.132131,0.234086
