Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.154936,1.107996,0.005232,0.004056
1.155470,1.107747,0.005241,0.004270
1.156067,1.108918,0.005316,0.004292
1.156759,1.110568,0.005380,0.004389
1.159283,1.113450,0.005379,0.004524
1.160944,1.116607,0.005431,0.004590
1.164370,1.118518,0.005477,0.004693
1.165474,1.121086,0.005473,0.004783
1.168120,1.124086,0.005642,0.004848
1.171006,1.127235,0.005750,0.005071
1.173740,1.130522,0.005860,0.005179
1.176813,1.133521,0.005969,0.005387
1.179400,1.137683,0.006032,0.005553
1.182415,1.140440,0.006204,0.005718
1.184482,1.144041,0.006314,0.005771
1.188687,1.147753,0.006426,0.005881
1.190991,1.150851,0.006645,0.005949
1.194678,1.154148,0.006712,0.006059
1.198456,1.157320,0.006983,0.006171
1.201120,1.161119,0.007299,0.006240
1.205633,1.164725,0.007571,0.006293
1.209210,1.167986,0.007844,0.006362
1.211857,1.171342,0.008116,0.006431
1.217419,1.176536,0.008238,0.006544
1.221505,1.178412,0.008468,0.006600
1.223985,1.182244,0.008747,0.006714
1.229476,1.186012,0.009075,0.006932
1.232818,1.188686,0.009451,0.007106
1.237638,1.193521,0.009720,0.007221
1.243314,1.196686,0.010148,0.007395
1.247784,1.201335,0.010480,0.007570
1.252731,1.203223,0.010705,0.007626
1.257393,1.208186,0.011187,0.007847
1.263437,1.212414,0.011468,0.008009
1.269444,1.216784,0.011750,0.008171
1.275383,1.220105,0.012032,0.008393
1.280458,1.224393,0.012481,0.008510
1.284180,1.226764,0.012930,0.008673
1.290830,1.229678,0.013430,0.008943
1.296618,1.233949,0.013934,0.009169
1.302508,1.236789,0.014392,0.009394
1.309846,1.240777,0.014854,0.009577
1.315676,1.244663,0.015317,0.009805
1.320361,1.248406,0.015985,0.010033
1.328128,1.252649,0.016729,0.010262
1.334795,1.256874,0.017523,0.010491
1.341463,1.260662,0.018421,0.010781
1.347900,1.263612,0.019432,0.010966
1.352823,1.266052,0.020395,0.011197
1.357778,1.268548,0.021534,0.011429
1.362041,1.272183,0.022731,0.011662
1.367718,1.274442,0.024132,0.012157
1.373676,1.277775,0.026076,0.012715
1.379437,1.282647,0.026723,0.012828
1.386063,1.285305,0.027406,0.012957
1.390379,1.289124,0.028198,0.013106
1.397453,1.291493,0.029061,0.013197
1.404341,1.296206,0.030090,0.013305
1.411251,1.298046,0.031000,0.013536
1.418796,1.301628,0.031810,0.013707
