Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.154936,1.107996,0.005827,0.005556
1.155087,1.107504,0.005881,0.005599
1.155195,1.109957,0.005885,0.005637
1.154771,1.114324,0.005894,0.005756
1.154936,1.119151,0.005991,0.005875
1.154535,1.123362,0.006000,0.005938
1.155454,1.128717,0.006054,0.006000
1.155516,1.128731,0.006588,0.006382
1.156821,1.136739,0.006541,0.006553
1.156789,1.137559,0.006656,0.006724
1.158211,1.141752,0.006815,0.006958
1.158732,1.145592,0.007021,0.007195
1.159356,1.149709,0.007182,0.007386
1.160295,1.154734,0.007432,0.007624
1.163105,1.161760,0.007549,0.007925
1.163670,1.163686,0.007799,0.008227
1.165446,1.169629,0.008007,0.008468
1.165382,1.169281,0.008170,0.008820
1.169261,1.179782,0.008424,0.009173
1.169424,1.181563,0.008620,0.009590
1.172811,1.188239,0.008920,0.009839
1.173194,1.190536,0.009221,0.010198
1.176775,1.196546,0.009418,0.010513
1.179224,1.205116,0.009721,0.010765
1.182687,1.214582,0.009919,0.011131
1.182668,1.214636,0.010208,0.011387
1.186226,1.221440,0.010316,0.011646
1.186120,1.221426,0.010515,0.011953
1.193022,1.237602,0.010717,0.012280
1.194074,1.239133,0.011009,0.012481
1.196462,1.246113,0.011257,0.012748
1.197497,1.253099,0.011615,0.013012
1.202445,1.261697,0.012018,0.013233
1.203409,1.263283,0.012331,0.013454
1.206576,1.273616,0.012739,0.013730
1.208870,1.278562,0.013101,0.014305
1.210186,1.279447,0.013465,0.014633
1.210120,1.279447,0.013875,0.015146
1.214540,1.294629,0.014286,0.015658
1.218370,1.298865,0.014745,0.016059
1.219776,1.304579,0.015458,0.016629
1.222715,1.311396,0.016061,0.017153
1.224452,1.316273,0.016870,0.017986
1.224886,1.320080,0.017873,0.018806
1.226838,1.322104,0.018239,0.019168
1.243552,1.362041,0.018659,0.019506
1.246085,1.370131,0.018953,0.019979
1.245994,1.370069,0.019299,0.020443
1.251570,1.384401,0.019712,0.020996
1.253469,1.392432,0.020057,0.021471
1.253572,1.393217,0.020485,0.021620
