Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.214064,1.445884,0.006251,0.003868
1.214775,1.445771,0.006393,0.003869
1.214775,1.445771,0.006507,0.003870
1.215071,1.445994,0.006602,0.003871
1.218513,1.446111,0.006539,0.003873
1.218513,1.446111,0.006543,0.003805
1.219067,1.446234,0.006616,0.003747
1.222182,1.446491,0.006745,0.003816
1.222182,1.446491,0.006754,0.003819
1.223780,1.446418,0.006939,0.003761
1.225698,1.446574,0.007175,0.003644
1.225698,1.446574,0.007475,0.003646
1.225980,1.446620,0.007598,0.003708
1.227621,1.445983,0.007737,0.003770
1.227621,1.445983,0.007876,0.003772
1.229424,1.445961,0.008014,0.003774
1.232603,1.446537,0.008089,0.003917
1.232603,1.446537,0.008163,0.003979
1.233843,1.446681,0.008287,0.004122
1.234715,1.446656,0.008525,0.004184
1.234715,1.446656,0.008714,0.004387
1.235431,1.446943,0.008839,0.004509
1.237681,1.447130,0.008898,0.004512
1.237681,1.447130,0.009023,0.004514
1.238519,1.447103,0.009147,0.004516
1.239758,1.447523,0.009158,0.004719
1.239758,1.447523,0.009169,0.004923
1.241502,1.447693,0.009179,0.005067
1.242142,1.448056,0.009240,0.005211
1.242142,1.448056,0.009300,0.005274
1.243514,1.448253,0.009360,0.005276
1.245033,1.448896,0.009419,0.005401
1.245033,1.448896,0.009479,0.005545
1.246785,1.449181,0.009490,0.005346
1.248344,1.450121,0.009500,0.005227
1.248344,1.450121,0.009511,0.005231
1.249339,1.450629,0.009521,0.005314
1.249862,1.451446,0.009532,0.005256
1.249862,1.451446,0.009543,0.005258
1.251096,1.451505,0.009553,0.005463
1.252900,1.452990,0.009564,0.005467
1.252900,1.452990,0.009574,0.005471
1.253863,1.455045,0.009585,0.005414
1.255006,1.455739,0.009596,0.005213
1.255006,1.455739,0.009606,0.005216
1.256761,1.456650,0.009685,0.005361
1.259223,1.458664,0.009884,0.005304
1.259223,1.458664,0.009963,0.005166
1.259491,1.460047,0.009974,0.005167
1.260948,1.460815,0.010053,0.005292
1.260948,1.460815,0.010132,0.005295
1.262598,1.461386,0.010262,0.005298
1.265084,1.464819,0.010273,0.005301
1.265084,1.464819,0.010284,0.005303
1.265497,1.466388,0.010415,0.005224
1.266358,1.466935,0.010666,0.005289
1.266358,1.466935,0.010866,0.005293
1.266335,1.467778,0.010877,0.005091
1.269617,1.468614,0.010957,0.005155
1.269617,1.468614,0.011089,0.005301
