Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.001009,0.000561
0.999925,0.999863,0.001020,0.000538
0.999247,0.999821,0.001029,0.000521
0.997968,0.999141,0.001094,0.000358
0.995685,0.997697,0.001149,0.000268
0.994896,0.997348,0.001195,0.000275
0.994511,0.997199,0.001235,0.000320
0.994260,0.997049,0.001227,0.000323
0.994402,0.996938,0.001271,0.000252
0.995089,0.997159,0.001346,0.000179
0.995583,0.997518,0.001495,0.000107
0.997035,0.997637,0.001538,0.000108
0.997322,0.997677,0.001582,0.000072
0.997698,0.997795,0.001626,-0.000000
0.998281,0.997810,0.001627,0.000036
0.999587,0.997960,0.001629,0.000037
0.999929,0.997995,0.001672,0.000110
1.000758,0.998158,0.001716,0.000110
1.001325,0.998395,0.001718,0.000182
1.001704,0.998846,0.001719,0.000218
1.002796,1.000906,0.001721,0.000255
1.003845,1.001009,0.001722,0.000256
1.004421,1.001191,0.001766,0.000183
1.004686,1.001441,0.001768,0.000183
1.004868,1.001671,0.001769,0.000292
1.005074,1.001650,0.001771,0.000329
1.005101,1.001488,0.001772,0.000292
1.005780,1.001704,0.001806,0.000256
1.006096,1.001927,0.001808,0.000255
1.006590,1.003103,0.001809,0.000329
1.007371,1.004179,0.001811,0.000293
1.007589,1.003910,0.001812,0.000257
1.008367,1.004112,0.001813,0.000147
1.008634,1.004020,0.001815,0.000258
1.008976,1.003787,0.001816,0.000443
1.009285,1.005136,0.001818,0.000481
1.009708,1.005762,0.001819,0.000407
1.009933,1.006252,0.001821,0.000407
1.010494,1.006738,0.001822,0.000555
1.011202,1.007013,0.001857,0.000593
1.011377,1.007376,0.001935,0.000668
1.011872,1.008262,0.001969,0.000705
1.012189,1.009324,0.001938,0.000630
1.012357,1.009842,0.001940,0.000667
1.012264,1.010341,0.002018,0.000631
1.012466,1.010489,0.002096,0.000743
1.013032,1.011050,0.002131,0.000781
1.013537,1.011417,0.002132,0.000893
1.014047,1.012316,0.002134,0.000856
1.014001,1.013496,0.002168,0.000784
1.014335,1.013189,0.002247,0.000785
