Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.001661,0.000493
0.999681,0.999919,0.001671,0.000538
0.997729,0.999877,0.001679,0.000574
0.996113,0.999443,0.001729,0.000604
0.994345,0.999270,0.001678,0.000584
0.994088,0.997733,0.001635,0.000608
0.993369,0.997615,0.001678,0.000667
0.992719,0.997650,0.001684,0.000647
0.992463,0.997294,0.001686,0.000611
0.992645,0.997205,0.001688,0.000611
0.993489,0.997357,0.001732,0.000611
0.994261,0.997552,0.001734,0.000648
0.995130,0.997778,0.001736,0.000648
0.996658,0.997752,0.001738,0.000648
0.997153,0.998087,0.001740,0.000649
0.997884,0.998181,0.001742,0.000686
0.999098,0.998514,0.001744,0.000722
1.000609,0.998616,0.001746,0.000686
1.001197,0.999543,0.001716,0.000687
1.001628,0.999617,0.001760,0.000724
1.002054,0.999556,0.001805,0.000724
1.002549,1.000331,0.001775,0.000688
1.003033,1.000723,0.001777,0.000652
1.005068,1.000735,0.001811,0.000652
1.006366,1.000758,0.001846,0.000761
1.008275,1.000856,0.001881,0.000871
1.008651,1.000848,0.001916,0.000908
1.008968,1.000838,0.001918,0.000981
1.009554,1.000922,0.001920,0.001018
1.010057,1.000827,0.001954,0.001018
1.010539,1.000897,0.001989,0.000983
1.011643,1.000946,0.002024,0.001020
1.013580,1.000665,0.002026,0.001093
1.015026,0.999879,0.002028,0.001094
1.016014,0.999642,0.002063,0.001168
1.016553,0.999260,0.002142,0.001205
1.017300,0.999004,0.002221,0.001315
1.017800,0.999901,0.002223,0.001499
1.018560,1.001144,0.002193,0.001645
1.019889,1.001070,0.002240,0.001683
1.020776,1.001333,0.002286,0.001647
1.021168,1.001436,0.002333,0.001648
1.021665,1.001363,0.002335,0.001686
1.022301,1.001506,0.002415,0.001686
1.023223,1.001718,0.002462,0.001761
1.024047,1.001694,0.002543,0.001835
1.024542,1.001609,0.002590,0.001836
1.025176,1.002026,0.002592,0.001911
