Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.246515,1.140707,0.002809,0.002919
1.247778,1.139925,0.002813,0.002927
1.248868,1.140928,0.002816,0.002971
1.251853,1.141677,0.002820,0.002974
1.253346,1.143166,0.002823,0.003008
1.254966,1.146983,0.002827,0.003037
1.256927,1.148617,0.002907,0.003063
1.257976,1.150159,0.002954,0.003086
1.259060,1.153603,0.003009,0.003149
1.261013,1.156709,0.003089,0.003181
1.262958,1.159844,0.003120,0.003245
1.265036,1.163972,0.003176,0.003308
1.267451,1.168125,0.003256,0.003349
1.268539,1.170587,0.003263,0.003382
1.270127,1.175139,0.003368,0.003448
1.272391,1.178925,0.003425,0.003490
1.275549,1.183200,0.003456,0.003555
1.278207,1.188168,0.003587,0.003655
1.280730,1.192635,0.003643,0.003688
1.282577,1.195278,0.003725,0.003730
1.286518,1.199083,0.003914,0.003830
1.288806,1.203647,0.004057,0.003839
1.291846,1.208617,0.004174,0.003940
1.295945,1.213153,0.004292,0.003983
1.298953,1.217062,0.004436,0.003991
1.301552,1.220069,0.004578,0.004059
1.304475,1.224796,0.004696,0.004068
1.308114,1.229308,0.004841,0.004078
1.311012,1.233802,0.005060,0.004241
1.314535,1.238080,0.005181,0.004226
1.316630,1.242821,0.005301,0.004296
1.319373,1.245589,0.005496,0.004392
1.322577,1.250942,0.005594,0.004431
1.325192,1.254780,0.005740,0.004596
1.329655,1.258986,0.005888,0.004788
1.332503,1.263906,0.005928,0.004887
1.335877,1.268004,0.005995,0.005114
1.338998,1.271698,0.006060,0.005249
1.341997,1.276268,0.006178,0.005382
1.346101,1.281008,0.006220,0.005610
1.350512,1.286382,0.006312,0.005780
1.354668,1.290060,0.006430,0.006010
1.359010,1.295159,0.006577,0.006206
1.361908,1.299276,0.006724,0.006309
1.365533,1.303124,0.006871,0.006533
1.369827,1.308729,0.007132,0.006698
1.375625,1.314061,0.007342,0.006872
1.380360,1.318043,0.007580,0.007110
1.385429,1.324289,0.007896,0.007376
1.387458,1.327189,0.008241,0.007547
1.392998,1.332022,0.008694,0.007879
1.397568,1.335814,0.009132,0.008177
1.402767,1.340937,0.009758,0.008640
1.406580,1.346268,0.010450,0.009264
1.412462,1.351200,0.010713,0.009427
1.416519,1.354885,0.011015,0.009614
1.420435,1.359510,0.011334,0.009831
1.423390,1.364671,0.011601,0.010085
1.429707,1.370603,0.011920,0.010349
1.435715,1.373631,0.012308,0.010669
1.439542,1.380338,0.012674,0.011066
