Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.002980,0.004272
0.998876,0.997854,0.002954,0.004261
0.998873,0.997562,0.003015,0.004354
0.994902,0.998013,0.002961,0.004402
0.993809,0.998888,0.002964,0.004450
0.993817,0.998871,0.003025,0.004452
0.992729,0.997459,0.003085,0.004500
0.991959,0.997485,0.003089,0.004655
0.991956,0.997776,0.003035,0.004749
0.990594,0.997250,0.003038,0.004691
0.988735,0.996860,0.003085,0.004693
0.988732,0.996846,0.003248,0.004650
0.986425,0.996567,0.003209,0.004806
0.986404,0.996559,0.003212,0.004808
0.985211,0.995998,0.003273,0.004811
0.983483,0.995956,0.003321,0.004814
0.983472,0.995906,0.003485,0.004816
0.982020,0.995847,0.003488,0.004773
0.981365,0.995784,0.003491,0.004883
0.981366,0.995786,0.003553,0.004885
0.979584,0.995457,0.003601,0.004888
0.978042,0.995435,0.003708,0.004890
0.977938,0.995498,0.003653,0.004786
0.975842,0.995292,0.003715,0.004989
0.975056,0.995342,0.003821,0.004946
0.975085,0.995282,0.003929,0.004902
0.973667,0.994731,0.003935,0.004951
0.971905,0.994860,0.003880,0.004800
0.972736,0.995431,0.003989,0.004705
0.972539,0.995470,0.004052,0.004708
0.974888,0.995469,0.004160,0.004866
0.975541,0.995504,0.004444,0.005115
0.975459,0.995578,0.004390,0.005071
0.977662,0.995995,0.004392,0.005074
0.978190,0.995790,0.004442,0.005123
0.978166,0.995785,0.004612,0.005172
0.979159,0.996662,0.004679,0.005175
0.980122,0.996103,0.004790,0.005177
0.982383,0.996270,0.004899,0.005179
0.984408,0.996230,0.005115,0.005136
0.984443,0.996245,0.005227,0.005140
0.993706,0.997040,0.005294,0.005143
0.994223,0.997986,0.005405,0.005146
0.993955,0.998073,0.005728,0.005040
0.996027,0.998576,0.007734,0.005546
0.996019,0.999101,0.007912,0.005486
0.996072,0.998545,0.008150,0.005488
0.996561,0.999595,0.008283,0.005554
0.997010,0.999497,0.008461,0.005605
0.996992,0.999490,0.008577,0.005609
0.997893,1.000101,0.008693,0.005501
0.998208,1.000325,0.008872,0.005551
0.998224,1.000400,0.008883,0.005617
1.010605,1.006518,0.009016,0.005716
1.011425,1.006635,0.009087,0.005719
1.011416,1.006640,0.009159,0.005786
1.012553,1.007771,0.009293,0.005995
1.012823,1.008034,0.009366,0.006109
1.012835,1.008090,0.009376,0.006160
1.014269,1.010148,0.009387,0.006069
1.015321,1.010815,0.009397,0.006024
1.015322,1.010859,0.009408,0.006185
1.017232,1.012078,0.009466,0.006332
1.018208,1.012712,0.009476,0.006431
1.018200,1.012395,0.009549,0.006387
1.019653,1.014578,0.009622,0.006438
1.020724,1.015695,0.009680,0.006648
1.020595,1.015632,0.009801,0.006795
1.022122,1.017779,0.009860,0.006895
1.022545,1.018175,0.009933,0.006995
1.022602,1.018243,0.009944,0.007094
1.023765,1.019911,0.010066,0.007146
1.023829,1.020248,0.011878,0.009545
1.023835,1.020218,0.012163,0.009742
1.026129,1.022538,0.012338,0.009892
1.027127,1.023904,0.012464,0.009994
1.027208,1.023912,0.012591,0.010096
1.028786,1.025880,0.012768,0.010005
1.030039,1.027281,0.013122,0.009963
1.030532,1.028136,0.013363,0.010016
1.030810,1.028710,0.013606,0.010216
1.041166,1.042203,0.013848,0.010318
1.041977,1.043629,0.014316,0.010324
1.041945,1.043674,0.014736,0.010330
1.043883,1.045918,0.018156,0.011466
1.045473,1.047305,0.018590,0.011783
1.045992,1.048715,0.019025,0.012100
1.047090,1.049506,0.020126,0.012686
1.048593,1.051278,0.020611,0.013052
1.049852,1.052670,0.021162,0.013419
1.050871,1.053642,0.021648,0.013688
1.051791,1.055169,0.022135,0.014006
1.051832,1.055558,0.022690,0.014374
1.054261,1.057536,0.023297,0.014791
1.060483,1.064006,0.023856,0.015257
1.061481,1.065468,0.024299,0.015675
1.061121,1.065481,0.024859,0.015881
1.069156,1.074301,0.025472,0.016250
1.070264,1.075107,0.029196,0.018400
1.071619,1.076341,0.030242,0.018922
1.072843,1.077662,0.031289,0.019544
1.074915,1.078119,0.032335,0.020215
1.075967,1.079562,0.033554,0.020953
1.076989,1.082021,0.034794,0.021626
1.079363,1.082433,0.036156,0.022316
1.080529,1.084256,0.037807,0.023156
1.080942,1.084651,0.039650,0.024145
1.081395,1.085714,0.041617,0.025185
1.083083,1.086281,0.043776,0.026343
1.085211,1.086817,0.046058,0.027436
1.086531,1.088835,0.048586,0.028680
1.087437,1.090081,0.051491,0.030090
1.089446,1.091454,0.054763,0.031602
1.090201,1.091923,0.062051,0.035147
1.092112,1.093145,0.066137,0.037181
1.093220,1.094955,0.070782,0.039384
1.094498,1.096043,0.075748,0.041522
1.096248,1.097063,0.080825,0.043928
1.097853,1.098162,0.083073,0.045076
1.099391,1.099498,0.085465,0.046168
1.100867,1.100915,0.087952,0.047379
1.102471,1.102162,0.090465,0.048673
1.103636,1.103115,0.093115,0.049899
1.105231,1.104210,0.096030,0.051312
1.106245,1.104923,0.099084,0.052795
