Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003350,0.004262
0.999398,0.999639,0.003428,0.004245
0.998323,0.999582,0.003490,0.004233
0.998836,0.997126,0.003406,0.004285
0.996801,0.996619,0.003460,0.004272
0.995907,0.996343,0.003457,0.004261
0.995229,0.996015,0.003561,0.004302
0.994993,0.995714,0.003595,0.004291
0.995608,0.995695,0.003597,0.004250
0.994670,0.995534,0.003656,0.004301
0.994455,0.995174,0.003700,0.004352
0.994227,0.994493,0.003760,0.004311
0.993761,0.993977,0.003762,0.004316
0.993427,0.992960,0.003764,0.004321
0.993105,0.992519,0.003866,0.004371
0.992874,0.991202,0.003911,0.004376
0.992700,0.990393,0.003913,0.004381
0.992066,0.990174,0.003872,0.004432
0.991566,0.989518,0.003931,0.004437
0.990700,0.988965,0.003933,0.004488
0.989986,0.988365,0.003978,0.004493
0.990123,0.988110,0.003981,0.004498
0.989508,0.987254,0.004041,0.004503
0.988981,0.986519,0.003985,0.004507
0.988859,0.985962,0.003987,0.004466
0.988904,0.985533,0.004047,0.004534
0.988432,0.985013,0.004093,0.004586
0.988537,0.985511,0.004096,0.004590
0.988666,0.986252,0.004040,0.004595
0.988956,0.986606,0.003999,0.004601
0.989768,0.987052,0.004059,0.004653
0.990267,0.987742,0.004119,0.004768
0.990434,0.988100,0.004121,0.004773
0.991382,0.988865,0.004123,0.004778
0.991418,0.989201,0.004125,0.004894
0.991992,0.989777,0.004229,0.005057
0.992267,0.990606,0.004232,0.005174
0.992684,0.991436,0.004075,0.005226
0.992803,0.991734,0.004135,0.005342
0.993440,0.992418,0.004238,0.005457
0.993761,0.992706,0.004285,0.005559
0.993969,0.993953,0.004244,0.005565
0.994195,0.994418,0.004203,0.005570
0.994386,0.995055,0.004306,0.005622
0.994486,0.995828,0.004410,0.005740
0.995229,0.995794,0.004457,0.005905
0.996047,0.996535,0.004503,0.005848
0.997110,0.997714,0.004549,0.005806
0.997188,0.997824,0.004653,0.005811
0.997710,0.998458,0.004816,0.005819
0.997557,0.998230,0.004878,0.005826
0.998205,0.999286,0.004924,0.005785
0.998652,1.000342,0.004984,0.005791
0.998879,1.000813,0.005191,0.005797
0.998964,1.001496,0.005238,0.005852
0.999496,1.002409,0.005241,0.005812
0.999887,1.003354,0.005244,0.005818
1.000367,1.003518,0.005349,0.005871
1.000639,1.003991,0.005512,0.005990
1.001105,1.004174,0.005662,0.006095
1.001592,1.004622,0.005724,0.006152
1.002477,1.004942,0.005830,0.006321
1.002819,1.005395,0.005936,0.006440
1.002971,1.005452,0.006042,0.006560
1.003239,1.005808,0.006090,0.006715
1.003419,1.006721,0.006138,0.006919
1.003694,1.008107,0.006244,0.007073
1.003931,1.008992,0.006453,0.007193
1.004257,1.009563,0.006501,0.007298
1.004397,1.010138,0.006666,0.007454
1.004580,1.010907,0.006891,0.007560
1.004440,1.011504,0.007160,0.007681
1.004886,1.012181,0.007429,0.007901
1.004759,1.013246,0.007537,0.008007
1.004914,1.014160,0.007600,0.008116
1.005293,1.015426,0.007708,0.008174
1.005747,1.015752,0.007830,0.008232
1.006299,1.016361,0.008056,0.008488
1.006390,1.017113,0.008223,0.008695
1.006333,1.018104,0.008346,0.008804
1.006125,1.019360,0.008469,0.008815
1.007037,1.019256,0.008592,0.008925
1.007281,1.020400,0.008700,0.009133
1.006906,1.020946,0.008823,0.009392
1.007326,1.022249,0.008828,0.009503
1.007440,1.022979,0.008833,0.009562
1.007350,1.023966,0.008838,0.009771
1.008255,1.025148,0.008843,0.009931
1.008267,1.026472,0.008908,0.010041
1.008700,1.027285,0.008972,0.010102
1.008428,1.028349,0.009036,0.010213
1.008773,1.029586,0.009041,0.010374
1.008809,1.030376,0.009047,0.010486
1.008682,1.030866,0.009097,0.010599
1.009446,1.032936,0.009147,0.010661
1.009159,1.033690,0.009092,0.010723
1.009213,1.034586,0.009097,0.010836
1.009225,1.036134,0.009207,0.010898
1.009421,1.037107,0.009317,0.010910
1.009366,1.037547,0.009427,0.011025
1.010147,1.038538,0.009432,0.011189
1.010170,1.041023,0.009543,0.011303
1.010430,1.042135,0.009699,0.011537
1.010400,1.043428,0.009809,0.011701
1.010509,1.044929,0.009814,0.011764
1.010534,1.045937,0.009819,0.011828
1.010286,1.047121,0.009870,0.011891
1.010806,1.048740,0.009980,0.011955
1.010862,1.050093,0.009986,0.012071
1.011982,1.051862,0.010052,0.012033
1.011550,1.052907,0.010163,0.012045
1.012006,1.055229,0.010425,0.012230
1.012208,1.057039,0.010597,0.012397
1.012297,1.058406,0.010709,0.012634
1.012071,1.060460,0.010987,0.012976
1.012374,1.061285,0.011311,0.013162
1.013163,1.063219,0.011529,0.013348
1.013175,1.064547,0.011702,0.013468
1.013473,1.065059,0.011967,0.013761
1.013531,1.067217,0.012337,0.014104
1.013703,1.069192,0.012661,0.014449
1.014026,1.070929,0.012941,0.014740
1.014463,1.072608,0.013160,0.015085
1.014849,1.074694,0.013485,0.015326
1.015565,1.077348,0.013750,0.015670
1.015738,1.078475,0.014137,0.016119
1.016123,1.080193,0.014358,0.016345
1.016669,1.082760,0.014624,0.016693
1.017099,1.084547,0.014845,0.016763
1.017354,1.086384,0.014960,0.016835
1.017429,1.088497,0.015181,0.017273
1.017989,1.090977,0.015449,0.017553
1.018551,1.092663,0.015779,0.017888
1.018729,1.094530,0.016062,0.018172
1.018931,1.096172,0.016515,0.018402
1.018894,1.098937,0.016952,0.018757
1.019488,1.100231,0.017344,0.019219
