Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.002556,0.002983
0.999244,0.997083,0.002557,0.002956
0.998724,0.996765,0.002559,0.003003
0.997499,0.996489,0.002560,0.003104
0.996775,0.996324,0.002561,0.003131
0.996080,0.995956,0.002562,0.003207
0.995730,0.995750,0.002563,0.003273
0.994565,0.995302,0.002564,0.003330
0.994628,0.995025,0.002624,0.003424
0.993943,0.994464,0.002683,0.003518
0.993909,0.993466,0.002686,0.003567
0.994200,0.992881,0.002688,0.003571
0.990629,0.990744,0.002690,0.003710
0.990318,0.990321,0.002692,0.003759
0.989770,0.989480,0.002694,0.003808
0.989296,0.989155,0.002696,0.003949
0.988890,0.988361,0.002756,0.003997
0.988208,0.987958,0.002758,0.004046
0.987320,0.987088,0.002818,0.004050
0.987129,0.986954,0.002820,0.004099
0.986524,0.986111,0.002823,0.004102
0.985652,0.986189,0.002825,0.004106
0.985805,0.985086,0.002827,0.004109
0.984887,0.984639,0.002873,0.004113
0.984303,0.984197,0.002818,0.004116
0.985231,0.984420,0.002820,0.004120
0.985558,0.985548,0.002924,0.004123
0.985991,0.986071,0.003087,0.004236
0.986481,0.986241,0.003250,0.004286
0.986974,0.986410,0.003252,0.004289
0.987438,0.987365,0.003313,0.004293
0.987936,0.987700,0.003315,0.004343
0.988842,0.987857,0.003479,0.004346
0.989118,0.987991,0.003423,0.004349
0.988877,0.988515,0.003425,0.004353
0.989298,0.988682,0.003486,0.004356
0.989389,0.989530,0.003591,0.004360
0.989875,0.989408,0.003799,0.004363
0.990469,0.990223,0.003699,0.004367
0.991172,0.990371,0.003701,0.004370
0.991913,0.991017,0.003807,0.004421
0.992363,0.991708,0.003869,0.004472
0.992193,0.991864,0.003873,0.004414
0.992535,0.991922,0.003715,0.004370
0.992760,0.992438,0.003777,0.004374
0.993030,0.992922,0.003824,0.004330
0.993743,0.993411,0.003975,0.004445
0.993915,0.993571,0.003979,0.004496
0.993938,0.993772,0.003982,0.004499
0.995352,0.994993,0.004043,0.004503
0.995932,0.995647,0.004150,0.004554
0.995930,0.996350,0.004258,0.004716
0.996310,0.996648,0.004218,0.004767
0.996820,0.996910,0.004220,0.004771
0.996879,0.997706,0.004282,0.004822
0.997167,0.999003,0.004345,0.004890
0.997485,0.999722,0.004394,0.004894
0.997691,0.999949,0.004339,0.004898
0.997832,1.000310,0.004341,0.004901
0.998547,1.001898,0.004389,0.004953
0.999507,1.003093,0.004452,0.005164
0.999965,1.003245,0.004412,0.005216
1.000417,1.003686,0.004311,0.005221
1.001129,1.004166,0.004419,0.005225
1.001640,1.004699,0.004572,0.005340
1.002109,1.005200,0.004622,0.005457
1.002623,1.005686,0.004687,0.005414
1.002840,1.006461,0.004586,0.005370
1.003386,1.007012,0.004648,0.005422
1.003555,1.008758,0.004802,0.005491
1.003967,1.010322,0.004852,0.005592
1.004201,1.011412,0.004857,0.005709
1.004668,1.012167,0.004860,0.005665
1.004872,1.013155,0.005029,0.005717
1.005729,1.013618,0.005245,0.005835
1.005436,1.014441,0.005401,0.005840
1.006235,1.015634,0.005557,0.005732
1.006544,1.016613,0.005773,0.005688
1.007038,1.017770,0.005883,0.005740
1.007314,1.017527,0.005994,0.005794
1.007555,1.018995,0.006167,0.005849
1.007726,1.020118,0.006279,0.005903
1.008023,1.021072,0.006664,0.006069
1.008289,1.022954,0.007049,0.006236
1.008672,1.023968,0.007222,0.006339
1.009528,1.025240,0.007395,0.006297
1.010340,1.025720,0.007630,0.006351
1.010774,1.026608,0.007909,0.006404
1.011615,1.028106,0.008189,0.006572
1.012244,1.029902,0.008257,0.006627
1.012410,1.031245,0.008325,0.006681
1.013068,1.031894,0.008454,0.006899
1.013201,1.033204,0.008629,0.006952
1.014014,1.034699,0.008865,0.007219
1.014231,1.035624,0.008994,0.007372
1.014983,1.037552,0.009063,0.007379
1.015109,1.038990,0.009132,0.007582
1.014884,1.039872,0.009140,0.007637
1.015675,1.040601,0.009147,0.007743
1.016318,1.041338,0.009263,0.007849
1.017140,1.042798,0.009332,0.007954
1.017570,1.044199,0.009341,0.008010
1.018415,1.045610,0.009410,0.008378
1.018955,1.047033,0.009418,0.008583
1.020179,1.048678,0.009487,0.008788
1.020619,1.050406,0.009556,0.008994
1.021482,1.052131,0.009564,0.009150
1.021832,1.053358,0.009572,0.009520
1.022032,1.054576,0.009627,0.009628
1.023383,1.055758,0.009635,0.009735
1.023885,1.057203,0.009642,0.009941
1.024793,1.059377,0.009650,0.010000
1.025275,1.060571,0.009768,0.010206
1.026015,1.062705,0.009885,0.010314
1.026209,1.064482,0.009957,0.010422
1.026762,1.066467,0.009965,0.010580
1.027117,1.067466,0.009972,0.010738
1.027956,1.068866,0.010091,0.010747
1.028561,1.070133,0.010319,0.010857
1.029484,1.071703,0.010485,0.010866
1.030617,1.073670,0.010493,0.010875
