Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.006251,0.003868
1.000586,0.999922,0.006393,0.003869
1.000586,0.999922,0.006507,0.003870
1.000830,1.000077,0.006602,0.003871
1.003665,1.000157,0.006539,0.003873
1.003665,1.000157,0.006543,0.003805
1.004121,1.000242,0.006616,0.003747
1.006687,1.000420,0.006745,0.003816
1.006687,1.000420,0.006754,0.003819
1.008003,1.000370,0.006939,0.003761
1.009583,1.000478,0.007175,0.003644
1.009583,1.000478,0.007475,0.003646
1.009815,1.000509,0.007598,0.003708
1.011167,1.000069,0.007737,0.003770
1.011167,1.000069,0.007876,0.003772
1.012652,1.000054,0.008014,0.003774
1.015270,1.000452,0.008089,0.003917
1.015270,1.000452,0.008163,0.003979
1.016292,1.000551,0.008287,0.004122
1.017010,1.000534,0.008525,0.004184
1.017010,1.000534,0.008714,0.004387
1.017600,1.000733,0.008839,0.004509
1.019453,1.000862,0.008898,0.004512
1.019453,1.000862,0.009023,0.004514
1.020143,1.000843,0.009147,0.004516
1.021164,1.001134,0.009158,0.004719
1.021164,1.001134,0.009169,0.004923
1.022601,1.001252,0.009179,0.005067
1.023127,1.001503,0.009240,0.005211
1.023127,1.001503,0.009300,0.005274
1.024258,1.001639,0.009360,0.005276
1.025509,1.002083,0.009419,0.005401
1.025509,1.002083,0.009479,0.005545
1.026952,1.002280,0.009490,0.005346
1.028236,1.002930,0.009500,0.005227
1.028236,1.002930,0.009511,0.005231
1.029055,1.003282,0.009521,0.005314
1.029486,1.003847,0.009532,0.005256
1.029486,1.003847,0.009543,0.005258
1.030503,1.003888,0.009553,0.005463
1.031989,1.004915,0.009564,0.005467
1.031989,1.004915,0.009574,0.005471
1.032782,1.006336,0.009585,0.005414
1.033724,1.006816,0.009596,0.005213
1.033724,1.006816,0.009606,0.005216
1.035169,1.007446,0.009685,0.005361
1.037197,1.008839,0.009884,0.005304
1.037197,1.008839,0.009963,0.005166
1.037417,1.009795,0.009974,0.005167
1.038617,1.010326,0.010053,0.005292
1.038617,1.010326,0.010132,0.005295
1.039977,1.010721,0.010262,0.005298
