Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.005856,0.002980
1.000631,0.999605,0.005663,0.002982
1.001251,1.000031,0.005849,0.002983
1.001251,1.000031,0.006001,0.002984
1.001360,1.000304,0.006048,0.003060
1.004063,1.001022,0.006032,0.003056
1.004063,1.001022,0.005949,0.003052
1.004260,1.001245,0.006169,0.003049
1.004748,1.001701,0.006175,0.003112
1.004748,1.001701,0.006358,0.003115
1.004688,1.001914,0.006654,0.003117
1.005496,1.002644,0.006886,0.003180
1.005496,1.002644,0.006957,0.003243
1.007253,1.002821,0.006964,0.003306
1.007863,1.004646,0.007100,0.003308
1.007863,1.004646,0.007334,0.003311
1.007661,1.005324,0.007681,0.003374
1.008526,1.006513,0.007802,0.003376
1.008526,1.006513,0.007923,0.003440
1.008991,1.006745,0.008109,0.003382
1.009317,1.007471,0.008344,0.003385
1.009317,1.007471,0.008644,0.003448
1.009619,1.008056,0.008651,0.003572
1.009604,1.009914,0.008838,0.003637
1.009604,1.009914,0.008960,0.003639
1.010992,1.010621,0.009081,0.003642
1.012254,1.011607,0.009204,0.003788
1.012254,1.011607,0.009261,0.003934
1.012243,1.012255,0.009318,0.003937
1.011973,1.013227,0.009325,0.003940
1.011973,1.013227,0.009283,0.004004
1.012381,1.014218,0.009291,0.004150
1.012811,1.016191,0.009299,0.004357
1.012811,1.016191,0.009307,0.004361
1.013623,1.016487,0.009314,0.004363
1.014273,1.017762,0.009322,0.004489
1.014273,1.017762,0.009330,0.004636
1.014656,1.018117,0.009338,0.004722
1.013797,1.018910,0.009346,0.004664
1.013797,1.018910,0.009354,0.004667
1.014100,1.020724,0.009361,0.004793
1.014499,1.022023,0.009369,0.004860
1.014499,1.022023,0.009377,0.004865
1.014906,1.022320,0.009385,0.004807
1.017517,1.023478,0.009443,0.004871
1.017517,1.023478,0.009568,0.005020
1.018077,1.023881,0.009576,0.005149
1.018231,1.024498,0.009584,0.005154
1.018231,1.024498,0.009592,0.005220
1.018755,1.025593,0.009600,0.005347
1.018854,1.026704,0.009608,0.005434
1.018854,1.026704,0.009683,0.005439
1.019094,1.028165,0.009691,0.005445
1.019909,1.029232,0.009699,0.005594
1.019909,1.029232,0.009707,0.005867
1.021382,1.030153,0.009715,0.006080
1.022484,1.031234,0.009723,0.006149
1.022484,1.031234,0.009799,0.006279
1.023451,1.032412,0.009807,0.006679
1.023882,1.034076,0.009883,0.007018
1.023882,1.034076,0.009892,0.007149
1.024143,1.034517,0.010019,0.007092
1.025843,1.035699,0.010027,0.007350
1.025843,1.035699,0.010035,0.007753
1.026626,1.036537,0.010112,0.008157
1.028142,1.038486,0.010239,0.008289
1.028142,1.038486,0.010299,0.008547
1.029113,1.039627,0.010307,0.008868
1.030641,1.041305,0.010384,0.009189
1.030641,1.041305,0.010512,0.009385
1.031109,1.041997,0.010708,0.009519
1.032366,1.044106,0.010784,0.009652
1.032366,1.044106,0.010725,0.009850
1.033222,1.045237,0.010801,0.009984
1.034933,1.046328,0.010931,0.010119
1.034933,1.046328,0.011111,0.010253
1.036071,1.047703,0.011121,0.010450
1.037437,1.049718,0.011129,0.010522
1.037437,1.049718,0.011258,0.010532
1.038406,1.051294,0.011439,0.010541
1.041272,1.053581,0.011518,0.010740
1.041272,1.053581,0.011528,0.010813
1.042291,1.054706,0.011779,0.010822
1.043763,1.058079,0.011840,0.010832
1.043763,1.058079,0.011919,0.010904
1.045185,1.059209,0.011930,0.010977
1.048226,1.062308,0.012060,0.011050
