Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.250247,1.219062,0.001406,0.001160
1.249827,1.218900,0.001407,0.001160
1.250138,1.218836,0.001408,0.001161
1.251591,1.216057,0.001408,0.001221
1.253854,1.219004,0.001409,0.001217
1.254454,1.219404,0.001410,0.001264
1.255031,1.219405,0.001411,0.001257
1.255300,1.219378,0.001412,0.001218
1.256129,1.219638,0.001487,0.001218
1.256558,1.219673,0.001530,0.001264
1.258255,1.220012,0.001574,0.001232
1.259183,1.220007,0.001576,0.001188
1.260275,1.220178,0.001577,0.001222
1.260979,1.220428,0.001537,0.001366
1.262300,1.222410,0.001539,0.001401
1.264039,1.223273,0.001540,0.001402
1.265328,1.223461,0.001542,0.001369
1.266198,1.223856,0.001544,0.001336
1.267491,1.224102,0.001545,0.001292
1.268224,1.224333,0.001547,0.001293
1.268593,1.224407,0.001591,0.001249
1.269522,1.224524,0.001635,0.001216
1.270675,1.224866,0.001680,0.001216
1.271709,1.225920,0.001608,0.001296
1.272384,1.227219,0.001609,0.001297
1.273732,1.227791,0.001644,0.001253
1.274335,1.228042,0.001721,0.001220
1.275935,1.227881,0.001766,0.001299
1.276355,1.228370,0.001767,0.001334
1.277238,1.228240,0.001845,0.001301
1.277913,1.228128,0.001889,0.001302
1.278350,1.228848,0.002010,0.001336
1.280097,1.229536,0.002012,0.001415
1.280503,1.229702,0.002013,0.001461
1.280925,1.230894,0.002058,0.001428
1.281831,1.231646,0.002137,0.001508
1.282350,1.232342,0.002172,0.001542
1.284437,1.232586,0.002130,0.001655
1.284591,1.232663,0.002176,0.001578
1.285371,1.232987,0.002254,0.001579
1.286164,1.233411,0.002300,0.001625
1.288236,1.234409,0.002347,0.001659
1.288998,1.235082,0.002306,0.001660
1.290397,1.236485,0.002307,0.001661
1.290776,1.236302,0.002354,0.001662
1.291287,1.237878,0.002434,0.001709
1.291833,1.238193,0.002393,0.001709
1.292021,1.238787,0.002395,0.001710
1.292515,1.239029,0.002474,0.001745
1.292948,1.239422,0.002554,0.001826
1.294305,1.239871,0.002590,0.001793
1.295461,1.240972,0.002560,0.001839
1.297819,1.241123,0.002606,0.001806
1.297973,1.241522,0.002686,0.001807
1.298270,1.241839,0.002733,0.001762
1.298803,1.242942,0.002770,0.001718
1.299007,1.242727,0.002730,0.001718
1.299589,1.243505,0.002776,0.001754
1.300461,1.244043,0.002900,0.001721
1.300810,1.244341,0.002982,0.001722
1.301779,1.245910,0.003019,0.001677
1.303670,1.246640,0.003101,0.001723
1.304577,1.247371,0.003259,0.001759
1.305126,1.248063,0.003419,0.001726
1.305988,1.248352,0.003457,0.001647
1.306415,1.250010,0.003506,0.001717
1.307259,1.250069,0.003588,0.001718
1.308156,1.251704,0.003748,0.001673
1.309334,1.252146,0.003830,0.001719
1.310457,1.252513,0.003947,0.001766
1.312217,1.252900,0.004030,0.001847
1.313113,1.253198,0.004237,0.001963
1.313874,1.253906,0.004477,0.001999
1.314755,1.254319,0.004640,0.002035
1.314948,1.255346,0.004679,0.002036
1.315811,1.255984,0.004808,0.002117
1.317229,1.256508,0.004983,0.002153
1.317944,1.257691,0.005158,0.002155
1.318506,1.258527,0.005255,0.002225
1.319649,1.259412,0.005431,0.002411
1.320247,1.260316,0.005562,0.002447
1.320737,1.260868,0.005806,0.002552
1.322061,1.261284,0.005938,0.002669
1.322918,1.262924,0.006069,0.002740
1.324705,1.263259,0.006167,0.002845
1.325697,1.264225,0.006264,0.002951
1.325958,1.264861,0.006317,0.002988
1.327302,1.265724,0.006369,0.002990
1.328265,1.267036,0.006456,0.003061
1.329911,1.268250,0.006589,0.003132
1.332046,1.268749,0.006642,0.003203
1.333240,1.269189,0.006649,0.003239
1.333341,1.270280,0.006691,0.003346
1.334826,1.270159,0.006814,0.003417
1.335952,1.271989,0.006856,0.003384
1.337803,1.272841,0.006864,0.003386
1.339003,1.274364,0.006872,0.003318
1.339748,1.274568,0.006960,0.003355
1.341109,1.275549,0.007049,0.003392
1.341934,1.276030,0.007139,0.003429
1.343579,1.277078,0.007146,0.003396
1.344843,1.278086,0.007189,0.003433
1.345904,1.279133,0.007279,0.003505
1.347529,1.280158,0.007333,0.003577
1.349882,1.281494,0.007341,0.003614
1.350849,1.282144,0.007384,0.003652
1.352137,1.283237,0.007474,0.003724
1.354205,1.283862,0.007611,0.003761
1.355155,1.284912,0.007668,0.003764
1.357099,1.286489,0.007888,0.003871
1.358192,1.287309,0.008096,0.003944
1.359023,1.287798,0.008270,0.004122
1.361696,1.288017,0.008397,0.004230
1.362627,1.289380,0.008572,0.004338
1.364155,1.290090,0.008795,0.004376
1.366017,1.291086,0.009099,0.004449
1.366783,1.291067,0.009369,0.004522
1.368598,1.292793,0.009593,0.004596
1.370307,1.293900,0.009853,0.004598
1.371825,1.294508,0.010124,0.004671
1.373697,1.296062,0.010431,0.004745
1.375004,1.296703,0.010691,0.004818
1.377288,1.297079,0.010916,0.004892
1.379496,1.298211,0.011142,0.005037
1.381039,1.300355,0.011286,0.005075
1.382613,1.301253,0.011477,0.005149
1.384617,1.301639,0.011705,0.005223
1.385992,1.302674,0.012017,0.005345
1.387243,1.303605,0.012330,0.005467
1.388875,1.304165,0.012681,0.005577
1.391044,1.304964,0.013032,0.005806
1.392230,1.305239,0.013431,0.005963
1.393776,1.306638,0.013832,0.006157
1.395895,1.307794,0.014197,0.006387
1.397614,1.308837,0.014768,0.006652
1.399363,1.309480,0.015341,0.006882
1.400997,1.310349,0.015878,0.007148
1.402858,1.310972,0.016320,0.007379
1.404322,1.311811,0.016895,0.007574
1.405803,1.312101,0.017470,0.007876
1.407563,1.313720,0.018095,0.008179
1.410687,1.315033,0.018771,0.008482
1.414144,1.315761,0.019399,0.008738
1.415012,1.317482,0.019943,0.009114
1.416412,1.317930,0.020526,0.009538
1.417355,1.318649,0.021295,0.009843
1.418234,1.319380,0.022052,0.010220
1.419042,1.319868,0.022860,0.010561
1.420590,1.320624,0.023841,0.011047
1.422835,1.321571,0.024740,0.011570
1.424879,1.322066,0.025776,0.012057
1.426821,1.322972,0.026813,0.012629
1.428911,1.324374,0.028074,0.013153
1.430995,1.325613,0.029425,0.013762
1.433331,1.327120,0.030916,0.014480
1.434010,1.327586,0.032445,0.015127
1.435253,1.328869,0.033977,0.015737
1.437644,1.329286,0.035560,0.016457
1.438992,1.329701,0.037319,0.017214
1.441066,1.329817,0.039082,0.017973
1.441281,1.331207,0.040937,0.018804
1.443983,1.330992,0.042933,0.019672
1.445907,1.332503,0.045019,0.020614
1.448465,1.333133,0.047249,0.021448
1.449539,1.333568,0.049533,0.022295
1.450313,1.333788,0.051860,0.023324
1.453421,1.334344,0.054366,0.024344
1.454735,1.334749,0.056928,0.025534
1.455451,1.335550,0.059622,0.026713
1.456836,1.335813,0.062461,0.027857
1.459164,1.336534,0.065443,0.029160
1.460562,1.338536,0.068698,0.030574
1.462103,1.339176,0.072187,0.032063
1.464429,1.339838,0.075720,0.033481
1.467509,1.340146,0.079322,0.034972
1.469547,1.341568,0.080998,0.035679
1.471166,1.342348,0.082725,0.036408
1.472493,1.342385,0.084562,0.037168
1.473555,1.343028,0.086300,0.038014
1.475820,1.344507,0.088170,0.038900
1.477632,1.344700,0.090091,0.039739
1.479402,1.345806,0.092222,0.040579
