Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.257208,1.267995,0.003909,0.002609
1.257378,1.268824,0.004028,0.002647
1.257121,1.270730,0.004106,0.002756
1.257009,1.271529,0.004141,0.002866
1.257288,1.272259,0.004218,0.002940
1.257250,1.274082,0.004403,0.003085
1.257265,1.275674,0.004480,0.003160
1.257228,1.276899,0.004483,0.003234
1.257356,1.277325,0.004647,0.003344
1.257409,1.278551,0.004617,0.003312
1.257524,1.279259,0.004663,0.003387
1.257298,1.280945,0.004860,0.003462
1.257399,1.281915,0.005024,0.003502
1.257637,1.284151,0.005103,0.003577
1.257726,1.285310,0.005149,0.003653
1.257281,1.286447,0.005227,0.003872
1.257711,1.287613,0.005349,0.003983
1.257849,1.288728,0.005438,0.004060
1.257659,1.289634,0.005560,0.004101
1.257859,1.290307,0.005650,0.004141
1.257994,1.292091,0.005740,0.004182
1.258415,1.293435,0.005938,0.004186
1.258584,1.295033,0.006061,0.004300
1.259211,1.296168,0.006097,0.004413
1.259227,1.296993,0.006219,0.004562
1.259924,1.298726,0.006266,0.004603
1.259931,1.299921,0.006270,0.004718
1.260465,1.300741,0.006350,0.004869
1.261178,1.302112,0.006473,0.004983
1.261303,1.304545,0.006553,0.005134
1.261459,1.306072,0.006709,0.005140
1.262021,1.307147,0.006789,0.005256
1.262382,1.308270,0.006902,0.005420
1.262597,1.308951,0.006949,0.005585
1.263553,1.310176,0.006986,0.005787
1.263687,1.311453,0.007099,0.005952
1.263717,1.312201,0.007070,0.006191
1.264453,1.313224,0.007118,0.006357
1.264875,1.314891,0.007166,0.006598
1.265201,1.317004,0.007279,0.006838
1.265824,1.317443,0.007437,0.007115
1.266274,1.318396,0.007627,0.007320
1.266256,1.319316,0.007708,0.007489
1.266542,1.320247,0.007823,0.007695
1.266876,1.322068,0.008025,0.007864
1.267144,1.323487,0.008151,0.008144
1.267396,1.325697,0.008353,0.008425
1.268712,1.327775,0.008523,0.008695
1.269896,1.328951,0.008726,0.009052
1.269956,1.330481,0.008973,0.009410
1.270382,1.331918,0.009144,0.009806
1.271209,1.332660,0.009347,0.010203
1.271514,1.335344,0.009628,0.010600
1.272591,1.336593,0.009909,0.010962
1.272666,1.338740,0.010157,0.011474
1.272944,1.339692,0.010395,0.011912
1.273344,1.341122,0.010566,0.012388
1.273773,1.341727,0.010804,0.012978
1.274388,1.343038,0.011009,0.013619
1.274794,1.344918,0.011248,0.014261
1.274998,1.346065,0.011487,0.015019
1.276122,1.347079,0.011682,0.015627
1.276230,1.349988,0.011877,0.016312
1.276796,1.352545,0.012195,0.016911
1.278336,1.353447,0.012469,0.017510
1.278667,1.354759,0.012708,0.018185
1.279273,1.356398,0.012870,0.018825
1.280122,1.358109,0.013067,0.019554
1.280586,1.359547,0.013308,0.020323
1.280680,1.361531,0.013549,0.021056
1.281581,1.363776,0.013802,0.021943
1.281885,1.365663,0.014088,0.022884
1.282148,1.368391,0.014420,0.023827
1.283334,1.369325,0.014863,0.024797
1.283863,1.370032,0.015196,0.025846
1.284961,1.371733,0.015450,0.026835
1.285224,1.373124,0.015861,0.028094
1.285628,1.376208,0.016273,0.029278
1.287172,1.378069,0.016607,0.030581
1.287902,1.380029,0.016987,0.032054
1.288453,1.381277,0.017433,0.033531
1.288995,1.382816,0.018037,0.035048
1.289360,1.385455,0.018530,0.036514
1.290137,1.388033,0.019056,0.038035
1.290788,1.390306,0.019549,0.039637
1.291861,1.391418,0.020032,0.041256
1.292807,1.393336,0.020436,0.042904
1.292654,1.396273,0.020841,0.044674
1.293529,1.399053,0.021303,0.046499
1.293938,1.399954,0.021878,0.048406
1.294858,1.402379,0.022533,0.050356
1.294924,1.404173,0.023030,0.052351
1.296735,1.405896,0.023607,0.054427
1.298053,1.407529,0.024298,0.056718
1.298416,1.408455,0.025035,0.058975
1.299070,1.410613,0.025739,0.061355
1.300579,1.414081,0.026523,0.063948
1.301162,1.414676,0.027387,0.066668
1.301616,1.417522,0.028218,0.069432
1.302024,1.419200,0.029084,0.072241
1.302461,1.421462,0.029996,0.074959
1.303268,1.423250,0.031067,0.077694
1.304222,1.425416,0.032184,0.080396
1.304997,1.427487,0.033167,0.083264
1.305787,1.429510,0.034116,0.086137
1.307278,1.431898,0.035226,0.089215
1.307933,1.434720,0.036336,0.092274
1.308347,1.436539,0.037448,0.095297
1.309568,1.437598,0.038482,0.098331
1.310295,1.438229,0.039551,0.101531
1.311105,1.440215,0.040712,0.104697
1.311791,1.442089,0.041829,0.107953
1.313549,1.444622,0.042994,0.111308
1.313834,1.446022,0.044320,0.114736
1.314769,1.448239,0.045681,0.118267
1.315131,1.449322,0.047135,0.122143
1.315511,1.451469,0.048626,0.126229
1.315864,1.452071,0.050038,0.130418
1.316454,1.454584,0.051544,0.134475
1.316873,1.456603,0.052283,0.136508
1.317164,1.458134,0.052950,0.138460
1.318669,1.460389,0.053725,0.140460
1.320119,1.462696,0.054531,0.142704
1.319535,1.463681,0.055375,0.144881
1.320854,1.465187,0.056270,0.147036
1.322478,1.468179,0.057213,0.149337
