Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.250247,1.219062,0.001483,0.001951
1.250109,1.218592,0.001475,0.001994
1.250284,1.218996,0.001469,0.001911
1.250724,1.220345,0.001463,0.001798
1.252920,1.221764,0.001459,0.001885
1.253029,1.219982,0.001456,0.001997
1.253659,1.220226,0.001453,0.001986
1.254071,1.220355,0.001451,0.001932
1.254273,1.220735,0.001494,0.001966
1.255561,1.221051,0.001495,0.002001
1.256397,1.221901,0.001496,0.002037
1.257474,1.224439,0.001498,0.001961
1.257948,1.225146,0.001499,0.001928
1.258347,1.225545,0.001458,0.002007
1.258595,1.225993,0.001460,0.002077
1.259338,1.226579,0.001461,0.002046
1.259250,1.226973,0.001462,0.002014
1.259518,1.229104,0.001463,0.001947
1.259781,1.229942,0.001464,0.002061
1.259817,1.230589,0.001465,0.002063
1.260051,1.230664,0.001467,0.001919
1.260302,1.231032,0.001468,0.001921
1.260461,1.231825,0.001512,0.001922
1.260797,1.232292,0.001471,0.002002
1.260905,1.234131,0.001472,0.001970
1.261216,1.235174,0.001473,0.001859
1.261270,1.235984,0.001474,0.001826
1.262857,1.236516,0.001518,0.001940
1.263389,1.237268,0.001519,0.001977
1.264590,1.237827,0.001521,0.001945
1.264794,1.238626,0.001565,0.001879
1.265396,1.240171,0.001566,0.001835
1.265670,1.240767,0.001567,0.001950
1.265835,1.241604,0.001568,0.001952
1.266025,1.241997,0.001569,0.001840
1.266656,1.243298,0.001614,0.001841
1.266882,1.244505,0.001690,0.001797
1.267046,1.245806,0.001692,0.001798
1.266888,1.245893,0.001693,0.001685
1.267277,1.246942,0.001737,0.001721
1.267743,1.248872,0.001857,0.001803
1.268031,1.248932,0.001977,0.001884
1.268114,1.250205,0.001936,0.001805
1.268450,1.250936,0.001937,0.001808
1.268600,1.251746,0.002014,0.001695
1.269086,1.252192,0.002124,0.001650
1.269617,1.253480,0.002245,0.001732
1.270037,1.254758,0.002290,0.001768
1.270375,1.255800,0.002291,0.001840
1.270668,1.256748,0.002368,0.001991
1.271158,1.257229,0.002479,0.002108
1.271375,1.257629,0.002481,0.002190
1.271571,1.257981,0.002439,0.002342
1.271778,1.259013,0.002484,0.002528
1.272590,1.259743,0.002519,0.002530
1.272653,1.261440,0.002554,0.002567
1.272817,1.261622,0.002557,0.002673
1.273083,1.262537,0.002558,0.002826
1.273815,1.263805,0.002603,0.002828
1.274095,1.264940,0.002649,0.002911
1.275433,1.265988,0.002652,0.003029
1.275710,1.266621,0.002688,0.003066
1.276309,1.267504,0.002646,0.003103
1.277695,1.268629,0.002724,0.003036
1.277945,1.269060,0.002804,0.002887
1.279202,1.269828,0.002807,0.002819
1.278916,1.270496,0.002776,0.002786
1.280533,1.272090,0.002854,0.002683
1.281186,1.272821,0.002889,0.002580
1.281672,1.274206,0.002936,0.002582
1.282213,1.275124,0.002939,0.002550
1.283053,1.276621,0.002942,0.002446
1.283712,1.277210,0.003020,0.002296
1.284225,1.277788,0.003100,0.002145
1.284235,1.278846,0.003214,0.002183
1.285144,1.279939,0.003295,0.002221
1.285371,1.280634,0.003376,0.002105
1.286216,1.281652,0.003577,0.002036
1.287567,1.282707,0.003736,0.002003
1.287995,1.283783,0.003817,0.002122
1.288424,1.285069,0.003898,0.002160
1.289090,1.286200,0.004180,0.002197
1.290295,1.287111,0.004428,0.002199
1.290959,1.288280,0.004676,0.002153
1.291354,1.289216,0.004836,0.002191
1.293196,1.290418,0.005007,0.002336
1.294332,1.291174,0.005212,0.002481
1.295259,1.291812,0.005461,0.002565
1.296044,1.293694,0.005666,0.002757
1.296997,1.294969,0.005760,0.002796
1.297829,1.297165,0.005854,0.002870
1.298393,1.299198,0.005949,0.003135
1.298630,1.299370,0.006077,0.003245
1.299083,1.300267,0.006171,0.003354
1.299600,1.300974,0.006266,0.003393
1.301046,1.301948,0.006360,0.003503
1.302897,1.302942,0.006366,0.003613
1.303805,1.304066,0.006405,0.003760
1.305367,1.305122,0.006524,0.003953
1.305723,1.306271,0.006653,0.003993
1.307286,1.309087,0.006659,0.003961
1.308186,1.309565,0.006699,0.003964
1.309353,1.310500,0.006784,0.004075
1.310000,1.311014,0.006869,0.004114
1.311445,1.312256,0.006874,0.004190
1.312348,1.314294,0.006959,0.004158
1.312875,1.315200,0.007044,0.004125
1.314392,1.316840,0.007130,0.004238
1.315227,1.318475,0.007295,0.004350
1.315842,1.319913,0.007380,0.004463
1.317026,1.321036,0.007420,0.004466
1.318037,1.321425,0.007460,0.004506
1.319446,1.322246,0.007592,0.004619
1.319880,1.324669,0.007599,0.004769
1.321922,1.325878,0.007686,0.004919
1.322812,1.327549,0.007886,0.005069
1.324121,1.328759,0.008099,0.005305
1.325037,1.330231,0.008221,0.005505
1.326118,1.331662,0.008263,0.005778
1.326982,1.332338,0.008557,0.006052
1.329339,1.334190,0.008805,0.006362
1.330084,1.335664,0.009020,0.006636
1.330940,1.337035,0.009269,0.006874
1.332506,1.338112,0.009357,0.007112
1.333131,1.339785,0.009607,0.007351
1.334056,1.341784,0.009903,0.007662
1.336136,1.343208,0.010164,0.008012
1.336857,1.345675,0.010206,0.008362
1.337907,1.346677,0.010294,0.008565
1.338265,1.347556,0.010430,0.008731
1.339845,1.349083,0.010565,0.008972
1.341360,1.350418,0.010655,0.009288
1.343546,1.351748,0.010792,0.009517
1.344178,1.353554,0.011009,0.009797
1.346465,1.355506,0.011053,0.010115
1.347444,1.356505,0.011063,0.010396
1.348069,1.357557,0.011154,0.010678
1.349146,1.359990,0.011211,0.010959
1.349686,1.360633,0.011512,0.011278
1.350490,1.361939,0.011768,0.011597
1.351076,1.363690,0.011989,0.011917
1.352726,1.365395,0.012198,0.012275
1.353900,1.366256,0.012500,0.012596
1.356439,1.367413,0.012884,0.013105
1.357880,1.369514,0.013270,0.013651
1.360059,1.370642,0.013575,0.014160
1.360980,1.372593,0.013926,0.014597
1.361313,1.373009,0.014314,0.015271
1.362755,1.373577,0.014831,0.015935
1.363963,1.374994,0.015479,0.016525
1.364354,1.376550,0.016034,0.017153
1.365076,1.377018,0.016506,0.017818
1.365807,1.378928,0.017014,0.018573
