Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.005232,0.004056
1.000463,0.999775,0.005241,0.004270
1.000980,1.000832,0.005316,0.004292
1.001579,1.002321,0.005380,0.004389
1.003765,1.004923,0.005379,0.004524
1.005203,1.007772,0.005431,0.004590
1.008169,1.009497,0.005477,0.004693
1.009125,1.011814,0.005473,0.004783
1.011416,1.014522,0.005642,0.004848
1.013914,1.017364,0.005750,0.005071
1.016282,1.020330,0.005860,0.005179
1.018943,1.023037,0.005969,0.005387
1.021183,1.026793,0.006032,0.005553
1.023794,1.029282,0.006204,0.005718
1.025583,1.032532,0.006314,0.005771
1.029223,1.035882,0.006426,0.005881
1.031218,1.038678,0.006645,0.005949
1.034411,1.041654,0.006712,0.006059
1.037682,1.044516,0.006983,0.006171
1.039988,1.047945,0.007299,0.006240
1.043896,1.051200,0.007571,0.006293
1.046994,1.054143,0.007844,0.006362
1.049285,1.057172,0.008116,0.006431
1.054101,1.061859,0.008238,0.006544
1.057639,1.063553,0.008468,0.006600
1.059786,1.067011,0.008747,0.006714
1.064541,1.070411,0.009075,0.006932
1.067434,1.072825,0.009451,0.007106
1.071608,1.077189,0.009720,0.007221
1.076523,1.080045,0.010148,0.007395
1.080393,1.084241,0.010480,0.007570
1.084676,1.085945,0.010705,0.007626
1.088713,1.090424,0.011187,0.007847
1.093946,1.094240,0.011468,0.008009
1.099147,1.098184,0.011750,0.008171
1.104289,1.101182,0.012032,0.008393
1.108684,1.105052,0.012481,0.008510
1.111906,1.107191,0.012930,0.008673
1.117664,1.109821,0.013430,0.008943
1.122676,1.113677,0.013934,0.009169
1.127776,1.116240,0.014392,0.009394
1.134129,1.119839,0.014854,0.009577
1.139177,1.123346,0.015317,0.009805
1.143233,1.126724,0.015985,0.010033
1.149958,1.130554,0.016729,0.010262
1.155731,1.134367,0.017523,0.010491
1.161504,1.137786,0.018421,0.010781
1.167078,1.140448,0.019432,0.010966
1.171341,1.142651,0.020395,0.011197
1.175631,1.144903,0.021534,0.011429
1.179322,1.148183,0.022731,0.011662
1.184238,1.150223,0.024132,0.012157
1.189397,1.153230,0.026076,0.012715
1.194384,1.157628,0.026723,0.012828
1.200121,1.160027,0.027406,0.012957
1.203859,1.163473,0.028198,0.013106
1.209984,1.165611,0.029061,0.013197
1.215947,1.169865,0.030090,0.013305
1.221931,1.171526,0.031000,0.013536
1.228463,1.174759,0.031810,0.013707
