Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.500708,1.653424,0.002321,0.000017
1.500543,1.651752,0.002408,-0.000047
1.501243,1.652253,0.002336,-0.000099
1.501243,1.652253,0.002441,-0.000064
1.501442,1.652951,0.002497,-0.000035
1.502149,1.654305,0.002504,0.000022
1.502149,1.654305,0.002510,0.000010
1.502634,1.655056,0.002516,-0.000000
1.506823,1.656088,0.002552,0.000000
1.506823,1.656088,0.002614,0.000028
1.506923,1.659440,0.002676,0.000029
1.507717,1.661597,0.002738,0.000029
1.507717,1.661597,0.002774,0.000086
1.507585,1.662198,0.002801,0.000143
1.508134,1.663332,0.002837,0.000171
1.508134,1.663332,0.002813,0.000228
1.508582,1.664106,0.002814,0.000284
1.509175,1.667869,0.002937,0.000341
1.509175,1.667869,0.002939,0.000312
1.509913,1.669097,0.002967,0.000313
1.511651,1.669699,0.002968,0.000199
1.511651,1.669699,0.002970,0.000199
1.511702,1.670651,0.003006,0.000256
1.514614,1.672106,0.003034,0.000285
1.514614,1.672106,0.003036,0.000343
1.514667,1.673886,0.003072,0.000314
1.515062,1.675850,0.003074,0.000344
1.515062,1.675850,0.003076,0.000316
1.515123,1.675813,0.003113,0.000317
1.515361,1.677383,0.003114,0.000346
1.515361,1.677383,0.003177,0.000404
1.515582,1.679047,0.003179,0.000492
1.515818,1.680960,0.003154,0.000550
1.515818,1.680960,0.003130,0.000667
1.516047,1.682163,0.003070,0.000696
1.516544,1.683888,0.003107,0.000841
1.516544,1.683888,0.003109,0.000899
1.517193,1.684658,0.003110,0.000958
1.517879,1.686890,0.003112,0.000959
1.517879,1.686890,0.003079,0.000960
1.518474,1.687764,0.003019,0.001048
1.518703,1.689364,0.003021,0.001108
1.518703,1.689364,0.003023,0.001167
1.518772,1.690022,0.002989,0.001227
1.519867,1.691610,0.002956,0.001257
1.519867,1.691610,0.002895,0.001288
1.519963,1.693036,0.002862,0.001260
1.520851,1.694526,0.002890,0.001262
1.520851,1.694526,0.002954,0.001234
1.520797,1.696218,0.002929,0.001294
1.521829,1.699087,0.002895,0.001325
1.521829,1.699087,0.002932,0.001454
1.522947,1.700935,0.002961,0.001496
1.523004,1.704216,0.002936,0.001596
1.523004,1.704216,0.002973,0.001696
1.523062,1.705228,0.003036,0.001797
1.522903,1.707255,0.003065,0.001839
1.522903,1.707255,0.003093,0.001840
1.523574,1.709515,0.003157,0.001882
1.523072,1.712532,0.003132,0.001953
1.523072,1.712532,0.003160,0.002025
1.523819,1.713386,0.003224,0.002157
1.523832,1.717247,0.003226,0.002258
1.523832,1.717247,0.003166,0.002390
1.524790,1.719907,0.003257,0.002392
1.524396,1.722283,0.003258,0.002434
1.524396,1.722283,0.003322,0.002407
1.524489,1.724036,0.003360,0.002439
1.525375,1.728692,0.003326,0.002472
1.525375,1.728692,0.003328,0.002475
1.526023,1.729513,0.003357,0.002478
1.526568,1.732781,0.003395,0.002511
1.526568,1.732781,0.003433,0.002614
1.526848,1.734466,0.003435,0.002647
1.527499,1.736851,0.003463,0.002680
1.527499,1.736851,0.003527,0.002713
1.527958,1.739550,0.003565,0.002686
1.527956,1.743492,0.003603,0.002689
1.527956,1.743492,0.003569,0.002632
1.528590,1.746249,0.003508,0.002736
1.528839,1.749498,0.003572,0.002800
1.528839,1.749498,0.003602,0.002894
1.529523,1.750688,0.003568,0.002928
1.529723,1.755629,0.003543,0.002901
1.529723,1.755629,0.003572,0.002934
1.529776,1.757061,0.003610,0.002999
1.531838,1.761850,0.003612,0.003064
1.531838,1.761850,0.003551,0.003036
1.532463,1.764003,0.003589,0.003040
1.532892,1.767908,0.003690,0.003012
1.532892,1.767908,0.003756,0.003046
1.533870,1.770213,0.003822,0.003142
1.534150,1.772312,0.003851,0.003176
1.534150,1.772312,0.003889,0.003179
1.535415,1.774519,0.003991,0.003183
1.535934,1.778613,0.004056,0.003248
1.535934,1.778613,0.004095,0.003253
1.536567,1.781348,0.004134,0.003287
1.538796,1.784891,0.004326,0.003415
1.538796,1.784891,0.004429,0.003513
1.539080,1.786664,0.004431,0.003549
1.539497,1.791737,0.004497,0.003678
1.539497,1.791737,0.004627,0.003807
1.539694,1.793769,0.004693,0.003967
1.540022,1.799046,0.004787,0.004190
1.540022,1.799046,0.004854,0.004289
1.540871,1.800230,0.004820,0.004388
1.542624,1.806547,0.004859,0.004550
1.542624,1.806547,0.005053,0.004742
1.542789,1.807619,0.005147,0.004904
1.543548,1.812173,0.005214,0.005004
1.543548,1.812173,0.005244,0.005135
1.545553,1.814271,0.005311,0.005266
1.546023,1.818962,0.005378,0.005366
1.546023,1.818962,0.005445,0.005467
1.546400,1.821425,0.005576,0.005567
1.547558,1.827440,0.005644,0.005574
1.547558,1.827440,0.005711,0.005643
1.548523,1.830097,0.005779,0.005756
1.549758,1.837866,0.005856,0.005869
1.549758,1.837866,0.005932,0.005982
1.550626,1.840054,0.006037,0.005988
1.552178,1.843508,0.006104,0.005994
1.552178,1.843508,0.006144,0.006107
1.552511,1.847023,0.006222,0.006221
1.553368,1.852595,0.006326,0.006334
1.553368,1.852595,0.006367,0.006448
1.553928,1.856089,0.006434,0.006595
1.555457,1.862107,0.006503,0.006806
1.555457,1.862107,0.006608,0.007018
1.556617,1.863989,0.006713,0.007262
1.558261,1.871099,0.006782,0.007506
1.558261,1.871099,0.006915,0.007751
1.559481,1.873311,0.007086,0.007921
1.559996,1.879752,0.007220,0.008092
1.559996,1.879752,0.007382,0.008296
1.561041,1.883713,0.007655,0.008542
1.562378,1.889375,0.007929,0.008821
1.562378,1.889375,0.008091,0.009024
1.563000,1.891542,0.008290,0.009294
1.564333,1.900259,0.008462,0.009608
1.564333,1.900259,0.008736,0.009988
1.565311,1.904224,0.009010,0.010304
1.567272,1.909757,0.009248,0.010555
1.567272,1.909757,0.009486,0.010773
1.568381,1.914452,0.009789,0.011058
1.569067,1.919684,0.010092,0.011377
1.569067,1.919684,0.010397,0.011794
1.570530,1.922119,0.010636,0.012213
1.572302,1.929704,0.010903,0.012676
1.572302,1.929704,0.011217,0.013096
1.573913,1.934215,0.011486,0.013549
1.575414,1.940678,0.011792,0.014147
1.575414,1.940678,0.012173,0.014779
1.575836,1.942222,0.012545,0.015314
1.577353,1.950894,0.013087,0.015906
1.577353,1.950894,0.013554,0.016465
1.577709,1.955054,0.013992,0.017135
1.579857,1.962465,0.014507,0.017907
1.579857,1.962465,0.015050,0.018780
1.581267,1.965244,0.015557,0.019666
1.583713,1.972794,0.016205,0.020620
1.583713,1.972794,0.016919,0.021578
1.584639,1.977245,0.017767,0.022682
1.585427,1.983824,0.018653,0.023946
1.585427,1.983824,0.019568,0.025435
1.586389,1.984173,0.020588,0.026994
1.588566,1.991445,0.021704,0.028523
1.588566,1.991445,0.022924,0.030224
1.588997,1.996326,0.024316,0.032141
1.591960,2.005838,0.025682,0.034277
1.591960,2.005838,0.027257,0.036631
1.592198,2.008598,0.029061,0.039114
1.593658,2.014865,0.030933,0.041784
1.593658,2.014865,0.032770,0.044421
1.594132,2.019451,0.033686,0.045668
1.596653,2.026252,0.034623,0.046989
1.596653,2.026252,0.035550,0.048400
1.597438,2.031614,0.036503,0.049867
1.600818,2.038951,0.037546,0.051269
1.600818,2.038951,0.038645,0.052679
1.602922,2.042735,0.039769,0.054310
