Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.001351,0.000112
1.000258,1.000575,0.001339,0.000128
0.999205,1.000339,0.001330,0.000089
0.997574,1.000406,0.001323,0.000058
0.995691,1.000356,0.001316,0.000074
0.994584,1.000171,0.001311,0.000118
0.994028,1.000036,0.001307,0.000155
0.993603,0.999922,0.001304,0.000128
0.993815,0.999996,0.001305,0.000162
0.994500,1.000174,0.001330,0.000213
0.996511,1.000306,0.001331,0.000248
0.997270,1.000707,0.001333,0.000273
0.997836,1.000866,0.001304,0.000273
0.998438,1.000852,0.001306,0.000273
0.999575,1.001568,0.001307,0.000273
1.001056,1.001708,0.001308,0.000214
1.001470,1.002161,0.001310,0.000180
1.001784,1.002268,0.001311,0.000214
1.002277,1.002444,0.001343,0.000274
1.002684,1.002909,0.001345,0.000214
1.003321,1.002956,0.001346,0.000188
1.004556,1.003107,0.001401,0.000163
1.005564,1.003244,0.001434,0.000197
1.006711,1.003400,0.001435,0.000223
1.007404,1.003696,0.001383,0.000172
1.008605,1.005075,0.001416,0.000172
1.009071,1.005047,0.001471,0.000172
1.009710,1.005496,0.001527,0.000173
1.010357,1.005617,0.001529,0.000207
1.010918,1.006094,0.001530,0.000173
1.011386,1.006588,0.001563,0.000259
1.012123,1.006882,0.001650,0.000319
1.012926,1.007055,0.001706,0.000346
1.014005,1.007228,0.001677,0.000320
1.015051,1.007226,0.001709,0.000380
1.015856,1.007274,0.001766,0.000433
1.017037,1.007520,0.001823,0.000459
1.017772,1.007673,0.001848,0.000485
1.018273,1.007843,0.001850,0.000459
1.018914,1.008073,0.001883,0.000486
1.019840,1.008197,0.001940,0.000538
1.020904,1.007974,0.001998,0.000564
1.021599,1.008602,0.002000,0.000617
1.022002,1.008499,0.002001,0.000643
1.022702,1.008675,0.002058,0.000730
1.023692,1.008749,0.002140,0.000757
1.024912,1.009787,0.002166,0.000757
1.025529,1.010186,0.002145,0.000732
1.025532,1.010451,0.002146,0.000810
1.026173,1.010747,0.002172,0.000889
1.026983,1.011173,0.002207,0.000890
1.027428,1.011649,0.002210,0.000943
1.027543,1.011681,0.002212,0.000969
1.028202,1.012123,0.002246,0.001022
1.029562,1.012532,0.002328,0.001049
1.030461,1.012680,0.002355,0.001076
1.030693,1.012857,0.002334,0.001076
1.030952,1.012921,0.002312,0.001077
1.031552,1.013083,0.002426,0.001104
1.031976,1.013342,0.002517,0.001104
1.032354,1.013572,0.002585,0.001105
1.032568,1.013612,0.002588,0.001158
1.032714,1.013608,0.002703,0.001238
1.033965,1.014450,0.002883,0.001265
1.035033,1.015138,0.003007,0.001293
1.036184,1.015519,0.003123,0.001293
1.036497,1.015623,0.003216,0.001347
1.036913,1.015753,0.003364,0.001348
