Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.001237,0.000271
1.000258,1.000616,0.001237,0.000354
0.999859,1.000399,0.001238,0.000383
0.998353,1.000222,0.001238,0.000290
0.997463,0.999983,0.001239,0.000287
0.996150,0.999855,0.001240,0.000285
0.995219,0.999593,0.001240,0.000164
0.994617,0.999265,0.001241,0.000135
0.994075,0.999051,0.001242,0.000161
0.993870,0.998832,0.001273,0.000162
0.993687,0.998800,0.001304,0.000127
0.993986,0.998884,0.001306,0.000017
0.994410,0.999153,0.001307,0.000077
0.994817,0.999278,0.001308,0.000137
0.995094,0.999588,0.001309,0.000189
0.996987,0.999780,0.001310,0.000241
0.997547,1.000047,0.001311,0.000242
0.997854,1.000240,0.001312,0.000294
0.998892,1.000438,0.001313,0.000380
0.999931,1.001470,0.001314,0.000406
1.000771,1.002211,0.001315,0.000346
1.001053,1.003083,0.001316,0.000397
1.001202,1.003437,0.001317,0.000371
1.001577,1.003687,0.001318,0.000310
1.002009,1.003898,0.001289,0.000276
1.002312,1.004102,0.001260,0.000223
1.003760,1.004297,0.001261,0.000223
1.004351,1.004703,0.001262,0.000197
1.004507,1.006264,0.001317,0.000224
1.005585,1.006365,0.001349,0.000111
1.005975,1.007047,0.001350,0.000086
1.006159,1.007240,0.001351,0.000061
1.006483,1.007915,0.001352,0.000009
1.006823,1.008258,0.001353,0.000010
1.007482,1.008233,0.001385,-0.000077
1.007772,1.008427,0.001386,-0.000078
1.008042,1.008328,0.001418,0.000010
1.008601,1.009017,0.001504,0.000071
1.008882,1.009862,0.001591,0.000132
1.009555,1.010862,0.001623,0.000132
1.010134,1.011048,0.001624,0.000219
1.011456,1.011280,0.001680,0.000254
1.011288,1.012169,0.001766,0.000307
1.011443,1.012269,0.001768,0.000255
1.011898,1.012134,0.001738,0.000343
1.012519,1.012361,0.001739,0.000344
1.012675,1.012769,0.001795,0.000318
1.013121,1.012825,0.001883,0.000318
1.013592,1.014065,0.001938,0.000345
1.013577,1.014866,0.001909,0.000407
1.013398,1.015364,0.001941,0.000575
1.013809,1.016021,0.001997,0.000629
1.014542,1.016485,0.002023,0.000656
1.014299,1.016766,0.001970,0.000630
1.014204,1.017115,0.001972,0.000773
1.014311,1.017371,0.002028,0.000907
1.014367,1.017586,0.002061,0.001014
1.014699,1.017811,0.002087,0.001042
1.014738,1.018624,0.002065,0.001069
1.015313,1.019617,0.002121,0.001123
1.015353,1.020704,0.002178,0.001178
1.015465,1.020731,0.002235,0.001286
1.015682,1.021016,0.002261,0.001340
1.015739,1.021943,0.002295,0.001395
1.016591,1.022739,0.002383,0.001503
1.016626,1.022915,0.002496,0.001505
1.017099,1.023159,0.002554,0.001533
1.017333,1.023265,0.002500,0.001615
1.017915,1.023505,0.002558,0.001723
1.017837,1.023832,0.002671,0.001725
1.018946,1.024431,0.002792,0.001700
1.019163,1.025628,0.002882,0.001701
1.019575,1.026224,0.002884,0.001730
1.020083,1.026874,0.003054,0.001812
1.020019,1.027755,0.003232,0.001867
1.020551,1.028202,0.003410,0.001896
1.020802,1.028548,0.003500,0.001897
1.021622,1.028873,0.003591,0.001926
1.021790,1.029494,0.003738,0.001927
1.022514,1.030140,0.003885,0.001956
1.022737,1.030602,0.003976,0.001985
1.023217,1.031452,0.004067,0.002014
1.023823,1.032191,0.004247,0.002043
1.024204,1.032598,0.004394,0.002100
1.024083,1.032868,0.004486,0.002129
1.024700,1.033867,0.004546,0.002213
1.025179,1.034543,0.004605,0.002297
1.025677,1.034940,0.004729,0.002326
1.025992,1.035302,0.004765,0.002355
1.026538,1.035823,0.004769,0.002385
1.027082,1.036711,0.004773,0.002469
1.027804,1.036992,0.004809,0.002498
1.028344,1.038638,0.004845,0.002500
1.028692,1.039417,0.004849,0.002529
1.030037,1.040699,0.004910,0.002614
1.030330,1.041064,0.004996,0.002727
1.030916,1.041520,0.005025,0.002877
1.031837,1.042572,0.005029,0.002990
1.032384,1.043114,0.005057,0.003075
1.033178,1.044110,0.005143,0.003281
1.033570,1.044440,0.005229,0.003377
1.034080,1.044984,0.005258,0.003500
1.034358,1.045251,0.005262,0.003706
1.034671,1.045779,0.005348,0.003913
1.035320,1.046380,0.005500,0.004092
1.036109,1.048046,0.005676,0.004299
1.036576,1.049706,0.005763,0.004534
1.037677,1.050604,0.005939,0.004769
1.038289,1.051292,0.006174,0.005004
1.038848,1.051642,0.006352,0.005212
1.040364,1.052146,0.006480,0.005421
1.041013,1.052737,0.006666,0.005537
1.041750,1.054105,0.006877,0.005691
1.042463,1.055216,0.007063,0.005956
1.043470,1.055895,0.007192,0.006167
1.044105,1.057732,0.007347,0.006434
