Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.002192,-0.000159
1.000710,1.000261,0.002136,-0.000113
1.000533,0.999827,0.002171,-0.000128
1.000431,0.999337,0.002158,-0.000093
0.998527,0.998742,0.002147,-0.000031
0.998200,0.998161,0.002139,-0.000009
0.998246,0.997468,0.002163,-0.000027
0.998586,0.995788,0.002155,-0.000042
1.000604,0.996359,0.002186,0.000043
1.000637,0.998255,0.002165,0.000129
1.000784,0.998751,0.002166,0.000156
1.001063,0.999240,0.002190,0.000156
1.001221,0.999683,0.002138,0.000216
1.001338,1.000056,0.002117,0.000328
1.001515,1.000421,0.002148,0.000354
1.001645,1.001049,0.002172,0.000328
1.001779,1.001765,0.002249,0.000407
1.001791,1.003848,0.002251,0.000468
1.001871,1.004834,0.002282,0.000494
1.001815,1.007244,0.002314,0.000495
1.002143,1.007741,0.002368,0.000574
1.002441,1.008371,0.002422,0.000661
1.003679,1.009053,0.002424,0.000722
1.004501,1.009425,0.002395,0.000776
1.004420,1.010301,0.002533,0.000803
1.004533,1.011906,0.002587,0.000830
1.004739,1.012277,0.002566,0.000883
1.004602,1.013419,0.002674,0.000963
1.004650,1.015103,0.002675,0.000991
1.004088,1.015761,0.002729,0.001053
1.004040,1.017003,0.002762,0.001106
1.003731,1.017571,0.002824,0.001081
1.004425,1.018158,0.002795,0.001135
1.004311,1.018730,0.002850,0.001189
1.005210,1.019558,0.002936,0.001270
1.005619,1.021056,0.003022,0.001298
1.006238,1.022015,0.003054,0.001326
1.006266,1.022933,0.003170,0.001380
1.006709,1.023405,0.003256,0.001382
1.006922,1.023745,0.003281,0.001410
1.006981,1.024725,0.003367,0.001465
1.007391,1.026155,0.003453,0.001493
1.008447,1.026884,0.003486,0.001549
1.007845,1.027386,0.003679,0.001604
1.008792,1.027929,0.003735,0.001713
1.008157,1.028425,0.003791,0.001768
1.008802,1.029714,0.003816,0.001823
1.009356,1.030560,0.003956,0.001906
1.010519,1.031428,0.004012,0.001907
1.010946,1.032169,0.004037,0.001909
1.011423,1.032670,0.004039,0.001939
1.011801,1.033402,0.004095,0.001995
1.011964,1.034168,0.004121,0.002051
1.012428,1.035137,0.004177,0.002134
1.012750,1.035846,0.004179,0.002163
1.012929,1.036622,0.004212,0.002247
1.013010,1.037261,0.004269,0.002331
1.013614,1.037928,0.004325,0.002334
1.013568,1.038436,0.004328,0.002364
1.013926,1.039066,0.004361,0.002393
1.014489,1.039639,0.004395,0.002450
1.014051,1.040029,0.004428,0.002507
1.014494,1.040131,0.004462,0.002538
1.014437,1.041079,0.004519,0.002678
1.014788,1.042863,0.004576,0.002762
1.014819,1.043387,0.004609,0.002793
1.015072,1.044073,0.004612,0.002823
1.015248,1.044796,0.004669,0.002881
1.015264,1.045185,0.004757,0.002967
1.015420,1.045620,0.004845,0.003080
