Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.295008,1.127235,0.002556,0.002983
1.294028,1.123947,0.002557,0.002956
1.293356,1.123589,0.002559,0.003003
1.291769,1.123278,0.002560,0.003104
1.290831,1.123092,0.002561,0.003131
1.289932,1.122677,0.002562,0.003207
1.289479,1.122445,0.002563,0.003273
1.287970,1.121940,0.002564,0.003330
1.288051,1.121628,0.002624,0.003424
1.287164,1.120995,0.002683,0.003518
1.287120,1.119870,0.002686,0.003567
1.287496,1.119211,0.002688,0.003571
1.282873,1.116802,0.002690,0.003710
1.282470,1.116324,0.002692,0.003759
1.281760,1.115376,0.002694,0.003808
1.281147,1.115011,0.002696,0.003949
1.280621,1.114115,0.002756,0.003997
1.279738,1.113661,0.002758,0.004046
1.278587,1.112680,0.002818,0.004050
1.278341,1.112530,0.002820,0.004099
1.277557,1.111579,0.002823,0.004102
1.276427,1.111667,0.002825,0.004106
1.276626,1.110424,0.002827,0.004109
1.275437,1.109920,0.002873,0.004113
1.274681,1.109421,0.002818,0.004116
1.275882,1.109673,0.002820,0.004120
1.276305,1.110945,0.002924,0.004123
1.276866,1.111534,0.003087,0.004236
1.277500,1.111726,0.003250,0.004286
1.278139,1.111916,0.003252,0.004289
1.278740,1.112993,0.003313,0.004293
1.279386,1.113370,0.003315,0.004343
1.280558,1.113548,0.003479,0.004346
1.280915,1.113699,0.003423,0.004349
1.280603,1.114289,0.003425,0.004353
1.281148,1.114477,0.003486,0.004356
1.281267,1.115433,0.003591,0.004360
1.281897,1.115295,0.003799,0.004363
1.282666,1.116215,0.003699,0.004367
1.283575,1.116381,0.003701,0.004370
1.284535,1.117109,0.003807,0.004421
1.285118,1.117889,0.003869,0.004472
1.284897,1.118065,0.003873,0.004414
1.285341,1.118130,0.003715,0.004370
1.285632,1.118712,0.003777,0.004374
1.285982,1.119256,0.003824,0.004330
1.286905,1.119808,0.003975,0.004445
1.287128,1.119988,0.003979,0.004496
1.287157,1.120215,0.003982,0.004499
1.288988,1.121591,0.004043,0.004503
1.289740,1.122328,0.004150,0.004554
1.289738,1.123121,0.004258,0.004716
1.290229,1.123457,0.004218,0.004767
1.290890,1.123752,0.004220,0.004771
1.290967,1.124649,0.004282,0.004822
1.291339,1.126112,0.004345,0.004890
1.291751,1.126922,0.004394,0.004894
1.292018,1.127178,0.004339,0.004898
1.292200,1.127584,0.004341,0.004901
1.293126,1.129374,0.004389,0.004953
1.294370,1.130722,0.004452,0.005164
1.294962,1.130894,0.004412,0.005216
1.295549,1.131390,0.004311,0.005221
1.296471,1.131931,0.004419,0.005225
1.297132,1.132532,0.004572,0.005340
1.297739,1.133097,0.004622,0.005457
1.298404,1.133644,0.004687,0.005414
1.298686,1.134519,0.004586,0.005370
1.299393,1.135140,0.004648,0.005422
1.299611,1.137108,0.004802,0.005491
1.300145,1.138870,0.004852,0.005592
1.300449,1.140100,0.004857,0.005709
1.301054,1.140950,0.004860,0.005665
1.301318,1.142065,0.005029,0.005717
1.302427,1.142586,0.005245,0.005835
1.302048,1.143514,0.005401,0.005840
1.303083,1.144859,0.005557,0.005732
1.303483,1.145963,0.005773,0.005688
1.304123,1.147267,0.005883,0.005740
1.304479,1.146992,0.005994,0.005794
1.304792,1.148648,0.006167,0.005849
1.305013,1.149914,0.006279,0.005903
1.305398,1.150989,0.006664,0.006069
1.305743,1.153110,0.007049,0.006236
1.306239,1.154253,0.007222,0.006339
1.307346,1.155687,0.007395,0.006297
1.308398,1.156227,0.007630,0.006351
1.308961,1.157229,0.007909,0.006404
1.310050,1.158917,0.008189,0.006572
1.310864,1.160942,0.008257,0.006627
1.311080,1.162456,0.008325,0.006681
1.311931,1.163187,0.008454,0.006899
1.312103,1.164664,0.008629,0.006952
1.313156,1.166350,0.008865,0.007219
1.313437,1.167392,0.008994,0.007372
1.314411,1.169565,0.009063,0.007379
1.314575,1.171186,0.009132,0.007582
1.314283,1.172180,0.009140,0.007637
1.315307,1.173002,0.009147,0.007743
1.316140,1.173833,0.009263,0.007849
1.317205,1.175479,0.009332,0.007954
1.317762,1.177058,0.009341,0.008010
1.318855,1.178649,0.009410,0.008378
1.319554,1.180252,0.009418,0.008583
1.321140,1.182107,0.009487,0.008788
1.321710,1.184055,0.009556,0.008994
1.322828,1.185999,0.009564,0.009150
1.323281,1.187382,0.009572,0.009520
1.323539,1.188755,0.009627,0.009628
1.325289,1.190088,0.009635,0.009735
1.325939,1.191716,0.009642,0.009941
1.327115,1.194167,0.009650,0.010000
1.327739,1.195513,0.009768,0.010206
1.328697,1.197918,0.009885,0.010314
1.328949,1.199921,0.009957,0.010422
1.329664,1.202160,0.009965,0.010580
1.330124,1.203286,0.009972,0.010738
