Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.197943,1.322069,0.003477,0.002675
1.200769,1.321881,0.003526,0.002725
1.205356,1.325541,0.003613,0.002765
1.206992,1.326053,0.003602,0.002853
1.209780,1.327994,0.003722,0.002926
1.212177,1.329264,0.003777,0.003023
1.214243,1.331045,0.003759,0.003032
1.217321,1.334034,0.003909,0.003110
1.220212,1.337026,0.003951,0.003254
1.222698,1.340412,0.004067,0.003328
1.225538,1.343723,0.004182,0.003443
1.228098,1.347697,0.004256,0.003448
1.231823,1.351958,0.004374,0.003524
1.234740,1.354974,0.004553,0.003600
1.237646,1.359528,0.004765,0.003716
1.241103,1.363671,0.005009,0.003822
1.244613,1.368181,0.005223,0.003899
1.247156,1.372807,0.005408,0.003975
1.251834,1.378667,0.005686,0.004012
1.254766,1.382069,0.005863,0.004049
1.258397,1.387147,0.006050,0.004056
1.262314,1.392073,0.006364,0.004133
1.266767,1.397260,0.006482,0.004140
1.272064,1.402702,0.006734,0.004219
1.276463,1.407800,0.006914,0.004297
1.279099,1.411793,0.007095,0.004407
1.284821,1.416188,0.007384,0.004526
1.289800,1.421882,0.007601,0.004574
1.295032,1.427117,0.007787,0.004623
1.300319,1.431652,0.007976,0.004704
1.305569,1.436454,0.008177,0.004784
1.308385,1.440607,0.008379,0.004864
1.314537,1.444759,0.008683,0.004944
1.320574,1.449780,0.008956,0.005024
1.326821,1.455402,0.009196,0.005178
1.331478,1.459241,0.009536,0.005301
1.339735,1.463860,0.009779,0.005423
1.344032,1.467865,0.010123,0.005578
1.349936,1.472278,0.010503,0.005734
1.357642,1.476868,0.010918,0.005890
1.361471,1.481064,0.011450,0.006090
1.366455,1.484409,0.011917,0.006278
1.369946,1.489465,0.012385,0.006467
1.374458,1.492176,0.012925,0.006730
1.381163,1.496929,0.013573,0.006890
1.384933,1.499718,0.014215,0.007123
1.391486,1.504532,0.015010,0.007399
1.396486,1.509046,0.015882,0.007708
1.402918,1.513043,0.016911,0.008017
1.408462,1.515646,0.018189,0.008404
1.413148,1.519716,0.019737,0.008823
1.421010,1.523587,0.021693,0.009319
1.428136,1.527752,0.024077,0.009902
1.434605,1.532033,0.024833,0.010089
1.441919,1.536055,0.025662,0.010305
1.448559,1.537884,0.026482,0.010463
1.455856,1.541377,0.027447,0.010707
1.461312,1.544916,0.028599,0.010997
1.470558,1.547667,0.029886,0.011227
1.478289,1.552302,0.031225,0.011573
