Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.282579,1.733469,0.004045,0.000875
1.282505,1.733180,0.004056,0.000955
1.283245,1.734266,0.004073,0.000756
1.284987,1.735699,0.004081,0.000642
1.285880,1.741700,0.004093,0.000685
1.286568,1.742311,0.004096,0.000478
1.288051,1.743351,0.004159,0.000720
1.288610,1.744272,0.004163,0.000817
1.289168,1.746875,0.004226,0.000867
1.290010,1.748403,0.004284,0.000706
1.291474,1.750609,0.004291,0.000756
1.291723,1.751069,0.004295,0.000709
1.293314,1.753431,0.004302,0.000757
1.293518,1.753560,0.004305,0.000968
1.294693,1.755579,0.004312,0.001164
1.294906,1.756602,0.004316,0.001229
1.295717,1.758860,0.004323,0.001135
1.296058,1.760559,0.004327,0.001039
1.297497,1.763069,0.004477,0.000943
1.298143,1.763586,0.004480,0.001203
1.299626,1.764790,0.004544,0.001402
1.300216,1.766059,0.004548,0.001550
1.300671,1.769129,0.004555,0.001763
1.301288,1.770651,0.004558,0.001864
1.302059,1.772259,0.004565,0.002016
1.302426,1.772646,0.004569,0.002214
1.303640,1.774866,0.004577,0.002414
1.303969,1.776381,0.004580,0.002563
1.305624,1.778557,0.004389,0.002862
1.306329,1.779891,0.004393,0.002913
1.307761,1.782553,0.004444,0.003117
1.308150,1.783004,0.004447,0.003170
1.309132,1.786638,0.004512,0.003422
1.309359,1.789177,0.004573,0.003425
1.310125,1.790327,0.004638,0.003481
1.310679,1.791648,0.004642,0.003534
1.312054,1.793938,0.004693,0.003689
1.312216,1.795117,0.004755,0.003742
1.312683,1.798723,0.004820,0.003897
1.313440,1.800752,0.004882,0.004000
1.314422,1.803153,0.004890,0.003957
1.314789,1.804496,0.004894,0.003960
1.316211,1.807843,0.005063,0.003966
1.317109,1.810812,0.005111,0.003970
1.318104,1.813202,0.005061,0.003976
1.318457,1.814996,0.005123,0.003980
1.319613,1.818966,0.005234,0.003986
1.319980,1.820908,0.005180,0.003990
1.321512,1.825226,0.005246,0.003996
1.321744,1.826720,0.005295,0.004000
1.324103,1.829439,0.005303,0.004006
1.323948,1.832651,0.005410,0.004010
1.325831,1.835483,0.005406,0.004067
1.326677,1.836882,0.005366,0.004070
1.328049,1.842064,0.005477,0.004129
1.328942,1.844146,0.005482,0.004235
1.331321,1.849324,0.005552,0.004293
1.331420,1.850590,0.005555,0.004296
1.332834,1.855677,0.005757,0.004406
1.333516,1.857901,0.005822,0.004461
1.334523,1.862119,0.005786,0.004468
1.334681,1.862799,0.005791,0.004575
1.336846,1.866137,0.005965,0.004737
1.337852,1.867476,0.005910,0.004740
1.339141,1.872827,0.006084,0.004903
1.340098,1.875218,0.006238,0.004960
1.340889,1.878043,0.006204,0.005020
1.341310,1.879229,0.006313,0.005075
1.342542,1.884707,0.006340,0.005188
1.343029,1.886850,0.006285,0.005192
1.345145,1.889918,0.006717,0.005304
1.346595,1.893249,0.006888,0.005361
1.347172,1.896216,0.006855,0.005422
1.348081,1.898657,0.007131,0.005425
1.349098,1.900996,0.007689,0.005785
1.349844,1.903576,0.007801,0.005738
1.350827,1.907062,0.008466,0.005852
1.351500,1.908662,0.008807,0.006137
1.353151,1.914500,0.009307,0.006605
1.354653,1.917118,0.009648,0.006838
1.356886,1.920431,0.010060,0.007341
1.357423,1.921980,0.010281,0.007576
1.358798,1.927657,0.010845,0.008205
1.359472,1.929109,0.011021,0.008651
1.361189,1.932377,0.011146,0.008931
1.361445,1.934968,0.011277,0.009273
1.362886,1.938935,0.011296,0.009958
1.364283,1.941164,0.011413,0.010073
1.365251,1.945081,0.011694,0.010302
1.367041,1.947317,0.011703,0.010470
1.368531,1.951789,0.011986,0.011039
1.369701,1.954595,0.012167,0.011209
1.371214,1.959188,0.012668,0.011388
1.371711,1.961389,0.013003,0.011505
1.373897,1.966622,0.013676,0.011899
1.374511,1.969365,0.014060,0.011908
1.376771,1.973740,0.014781,0.012485
1.378122,1.977540,0.015011,0.012836
1.379085,1.979857,0.015642,0.013595
1.379841,1.983699,0.016090,0.014056
1.382866,1.987460,0.016850,0.014765
1.383619,1.990090,0.017192,0.015120
1.385391,1.996183,0.018334,0.015938
1.386093,1.999289,0.018679,0.016458
1.388875,2.003252,0.019449,0.017554
1.389959,2.005760,0.019983,0.018418
1.393044,2.011377,0.021101,0.019646
1.393618,2.014891,0.021842,0.020226
1.396101,2.018379,0.023630,0.021934
1.397059,2.020765,0.024501,0.022736
1.399992,2.026626,0.026232,0.024471
1.400638,2.029360,0.027044,0.025458
1.402389,2.033392,0.028803,0.027711
1.403652,2.036526,0.030128,0.028979
1.405351,2.042617,0.033055,0.031834
1.407313,2.044671,0.034612,0.033441
1.410150,2.048497,0.038240,0.037028
1.411305,2.050363,0.039006,0.037893
1.413610,2.059224,0.040339,0.039297
1.414574,2.062215,0.041173,0.040150
1.417387,2.065188,0.043203,0.042110
1.417873,2.067184,0.044608,0.043280
