Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.616286,2.031482,0.002092,0.001539
1.615989,2.032538,0.002111,0.001557
1.616245,2.032616,0.002126,0.001636
1.619797,2.032501,0.002138,0.001642
1.620875,2.032420,0.002217,0.001647
1.621500,2.032486,0.002285,0.001701
1.622419,2.031835,0.002239,0.001702
1.623166,2.031740,0.002297,0.001745
1.624730,2.030374,0.002299,0.001789
1.625805,2.030150,0.002302,0.001833
1.627790,2.028780,0.002442,0.001919
1.630298,2.028612,0.002500,0.002005
1.632140,2.027763,0.002502,0.002006
1.633521,2.026466,0.002505,0.002050
1.634583,2.025698,0.002507,0.002137
1.635646,2.024915,0.002648,0.002352
1.636314,2.024403,0.002651,0.002439
1.638128,2.023811,0.002709,0.002483
1.639180,2.023568,0.002711,0.002527
1.640137,2.023023,0.002715,0.002614
1.642149,2.023292,0.002718,0.002701
1.643689,2.023221,0.002762,0.002745
1.644396,2.023027,0.002766,0.002833
1.645604,2.022409,0.002824,0.002877
1.645952,2.020893,0.002827,0.002879
1.646694,2.020493,0.002789,0.003010
1.648228,2.020682,0.002736,0.003054
1.648162,2.020447,0.002739,0.003099
1.648418,2.020648,0.002741,0.003187
1.648647,2.022150,0.002801,0.003102
1.650100,2.022881,0.002805,0.003061
1.651016,2.024486,0.002807,0.003105
1.651822,2.024775,0.002754,0.003150
1.651399,2.024827,0.002856,0.003239
1.653199,2.025733,0.002803,0.003370
1.655238,2.026262,0.002749,0.003416
1.655702,2.026583,0.002752,0.003547
1.656630,2.026818,0.002755,0.003549
1.657229,2.026671,0.002702,0.003595
1.657496,2.028349,0.002705,0.003727
1.659001,2.029510,0.002651,0.003686
1.659735,2.029917,0.002711,0.003731
1.660153,2.030712,0.002814,0.003733
1.662166,2.030860,0.002874,0.003691
1.663877,2.031744,0.002820,0.003823
1.664918,2.031910,0.002724,0.003868
1.666823,2.032468,0.002726,0.003827
1.668471,2.032955,0.002787,0.003829
1.669033,2.033204,0.002690,0.003787
1.669548,2.034031,0.002693,0.003746
1.670898,2.034358,0.002695,0.003705
1.672949,2.035916,0.002698,0.003664
1.673764,2.036395,0.002745,0.003710
1.674484,2.038586,0.002748,0.003756
1.674829,2.038837,0.002750,0.003714
1.676002,2.039635,0.002811,0.003717
1.677078,2.039515,0.002815,0.003719
1.678203,2.040322,0.002717,0.003764
1.679162,2.040721,0.002662,0.003766
1.680661,2.041889,0.002665,0.003812
1.683371,2.042483,0.002726,0.003858
1.684559,2.043655,0.002831,0.003904
1.685166,2.045424,0.002879,0.003906
1.686370,2.046262,0.002881,0.003908
1.687507,2.047092,0.002943,0.003822
1.688880,2.049708,0.003049,0.003868
1.690461,2.051324,0.003257,0.003959
1.692253,2.052014,0.003261,0.004005
1.693395,2.053890,0.003264,0.003964
1.695316,2.055456,0.003326,0.004010
1.695701,2.056063,0.003433,0.004057
1.697024,2.056940,0.003584,0.004103
1.697737,2.057908,0.003646,0.004105
1.698404,2.058853,0.003649,0.004151
1.698861,2.059816,0.003711,0.004065
1.700795,2.062099,0.003819,0.004068
1.702384,2.063005,0.003883,0.004070
1.703939,2.064281,0.003887,0.004161
1.705326,2.065573,0.003890,0.004163
1.706522,2.068285,0.003938,0.004342
1.707761,2.070080,0.004002,0.004389
1.708628,2.071282,0.004009,0.004437
1.709899,2.072897,0.003968,0.004351
1.712725,2.073884,0.003971,0.004353
1.713744,2.075613,0.004020,0.004400
1.715489,2.077536,0.004070,0.004447
1.716997,2.078962,0.004077,0.004495
1.718417,2.080531,0.004020,0.004497
1.720554,2.081155,0.004083,0.004588
1.722424,2.083764,0.004132,0.004724
1.724110,2.085193,0.004183,0.004772
1.725118,2.087134,0.004128,0.004774
1.725489,2.088082,0.004087,0.004642
1.727325,2.088924,0.004150,0.004689
1.728519,2.090552,0.004322,0.004647
1.731332,2.093645,0.004373,0.004695
1.731860,2.095734,0.004379,0.004563
1.733192,2.096610,0.004429,0.004565
1.735631,2.097253,0.004599,0.004568
1.737737,2.099762,0.004772,0.004526
1.740632,2.101085,0.004946,0.004619
1.742806,2.103385,0.004953,0.004577
1.744068,2.104461,0.005170,0.004534
1.745777,2.105458,0.005388,0.004492
1.747332,2.109673,0.005669,0.004495
1.748393,2.109875,0.005798,0.004498
1.750277,2.111625,0.005910,0.004500
1.752773,2.112783,0.006237,0.004592
1.754972,2.114658,0.006565,0.004730
1.756442,2.116413,0.006742,0.004823
1.757484,2.117735,0.006918,0.004932
1.759108,2.119326,0.007157,0.005115
1.760867,2.121319,0.007502,0.005359
1.762799,2.122956,0.007786,0.005603
1.765415,2.124693,0.007965,0.005757
1.767873,2.126532,0.007974,0.005821
1.770129,2.128155,0.008214,0.006021
1.772108,2.128833,0.008454,0.006356
1.774417,2.129993,0.008633,0.006601
1.775966,2.132547,0.008705,0.006756
1.777759,2.133158,0.008823,0.007001
1.780080,2.134790,0.009064,0.007247
1.782663,2.136230,0.009136,0.007538
1.784791,2.140497,0.009255,0.007739
1.787305,2.142638,0.009375,0.007849
1.788590,2.145313,0.009494,0.007899
1.791455,2.146252,0.009505,0.008055
1.793720,2.147004,0.009562,0.008150
1.794921,2.148555,0.009730,0.008246
1.797554,2.148271,0.009851,0.008342
1.799192,2.150267,0.009924,0.008437
1.800513,2.151057,0.009982,0.008533
1.802929,2.153191,0.010103,0.008584
1.807065,2.154534,0.010335,0.008634
1.809519,2.156091,0.010568,0.008776
1.811652,2.158177,0.010801,0.008781
1.813606,2.161658,0.011098,0.008969
1.816105,2.163146,0.011507,0.009112
1.817325,2.166171,0.011917,0.009255
1.820539,2.166789,0.012216,0.009352
1.823519,2.168656,0.012579,0.009402
1.826170,2.169267,0.013037,0.009454
1.828340,2.170310,0.013448,0.009597
1.830176,2.171048,0.013702,0.009786
1.833250,2.173282,0.014003,0.009884
1.835849,2.175103,0.014415,0.010027
1.837050,2.176327,0.014828,0.010310
1.839392,2.177709,0.015131,0.010654
1.841676,2.179472,0.015322,0.010998
1.844742,2.181108,0.015562,0.011235
1.845957,2.182314,0.015803,0.011579
1.847578,2.185335,0.015980,0.011832
1.850453,2.187548,0.016111,0.011978
1.853795,2.188916,0.016373,0.012185
1.855933,2.190780,0.016796,0.012485
1.857923,2.191447,0.017269,0.012877
1.861067,2.192456,0.017581,0.013223
1.862271,2.194004,0.017892,0.013477
1.863610,2.195782,0.018430,0.013685
1.866833,2.197518,0.018970,0.014032
1.872026,2.199251,0.019689,0.014473
1.874712,2.201721,0.020410,0.014822
1.876632,2.203098,0.021181,0.015063
1.878227,2.204051,0.022067,0.015398
1.879973,2.205828,0.023135,0.015887
1.880606,2.207360,0.024335,0.016378
1.882553,2.209022,0.025472,0.017009
1.884466,2.211243,0.026726,0.017702
1.887495,2.212828,0.027918,0.018474
1.890748,2.214236,0.029296,0.019340
1.893677,2.215415,0.030857,0.020160
1.895107,2.216744,0.032650,0.021183
1.896586,2.218520,0.034860,0.022302
1.899192,2.219130,0.037125,0.023421
1.901501,2.221371,0.039575,0.024540
1.903843,2.224962,0.040512,0.025029
1.906717,2.225431,0.041535,0.025539
1.908782,2.226735,0.042725,0.026191
1.909869,2.228407,0.043972,0.026833
1.912180,2.229152,0.045121,0.027463
1.914996,2.230602,0.046303,0.028128
1.917462,2.232190,0.047898,0.028695
