Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.616286,2.031482,-0.000127,-0.000319
1.615992,2.031879,0.000138,-0.000236
1.616539,2.032344,0.000207,-0.000170
1.619938,2.032912,0.000263,-0.000057
1.620494,2.033584,0.000189,-0.000195
1.621016,2.034248,0.000191,-0.000213
1.621523,2.034986,0.000236,-0.000229
1.622293,2.035830,0.000331,-0.000185
1.622973,2.036538,0.000332,-0.000141
1.623447,2.037014,0.000428,-0.000141
1.624656,2.037483,0.000674,-0.000056
1.627007,2.039649,0.000880,0.000028
1.629967,2.041065,0.000977,0.000172
1.631824,2.042247,0.001116,0.000130
1.632455,2.043975,0.001160,0.000086
1.633808,2.044509,0.001299,0.000173
1.634379,2.045213,0.001301,0.000304
1.635100,2.045780,0.001302,0.000392
1.636002,2.046575,0.001359,0.000349
1.636824,2.048094,0.001554,0.000537
1.638164,2.047664,0.001652,0.000638
1.639738,2.048289,0.001709,0.000827
1.641199,2.048967,0.001753,0.001003
1.642469,2.049097,0.001810,0.001092
1.643070,2.049409,0.001909,0.001224
1.644259,2.050593,0.001911,0.001370
1.644805,2.053161,0.001955,0.001604
1.646455,2.053150,0.001999,0.001650
1.646630,2.054597,0.002002,0.001872
1.648073,2.054914,0.001962,0.002326
1.648779,2.056136,0.001922,0.002460
1.649024,2.057575,0.001925,0.002463
1.649933,2.058108,0.002025,0.002553
1.649885,2.059973,0.002069,0.002820
1.649741,2.061177,0.002029,0.002999
1.651876,2.064011,0.002074,0.003133
1.652241,2.065351,0.002118,0.003180
1.652368,2.064741,0.002178,0.003273
1.652998,2.066812,0.002322,0.003409
1.653772,2.068068,0.002382,0.003457
1.654936,2.070060,0.002427,0.003548
1.655885,2.071557,0.002429,0.003552
1.657612,2.071650,0.002432,0.003599
1.657584,2.074138,0.002435,0.003558
1.657789,2.075901,0.002480,0.003430
1.658937,2.076879,0.002582,0.003479
1.660969,2.078972,0.002585,0.003572
1.661267,2.080029,0.002588,0.003575
1.661182,2.080387,0.002590,0.003490
1.662422,2.081792,0.002635,0.003449
1.665003,2.084075,0.002638,0.003498
1.666089,2.085930,0.002699,0.003546
1.666785,2.088028,0.002644,0.003461
1.668229,2.089253,0.002547,0.003375
1.668368,2.091015,0.002492,0.003379
1.669426,2.094031,0.002553,0.003473
1.669699,2.094784,0.002614,0.003476
1.670297,2.097706,0.002617,0.003480
1.671321,2.098834,0.002619,0.003483
1.671796,2.101393,0.002680,0.003533
1.672242,2.103985,0.002625,0.003492
1.674674,2.105141,0.002731,0.003542
1.676028,2.108958,0.002733,0.003545
1.676550,2.111537,0.002795,0.003595
1.677659,2.113437,0.002900,0.003691
1.679383,2.115091,0.003065,0.003787
1.679946,2.118727,0.003068,0.003791
1.680392,2.121366,0.003071,0.003795
1.681577,2.124095,0.003074,0.003844
1.682115,2.125601,0.003239,0.003986
1.684557,2.128181,0.003390,0.003991
1.685551,2.132768,0.003394,0.004041
1.686665,2.134389,0.003396,0.004044
1.687561,2.136896,0.003503,0.004141
1.688421,2.139537,0.003610,0.004238
1.689035,2.142052,0.003717,0.004335
1.690083,2.146104,0.003617,0.004247
