Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.616286,2.031482,0.002648,0.002260
1.616323,2.031800,0.002762,0.002341
1.616527,2.032019,0.002793,0.002407
1.616899,2.032650,0.002873,0.002402
1.616990,2.033394,0.002821,0.002399
1.617758,2.034099,0.002888,0.002445
1.618732,2.034592,0.002901,0.002440
1.621169,2.035537,0.002912,0.002478
1.621438,2.035791,0.002968,0.002523
1.621807,2.036457,0.003010,0.002526
1.622223,2.037369,0.003053,0.002529
1.622546,2.037926,0.003055,0.002574
1.622683,2.039436,0.003111,0.002578
1.623582,2.041901,0.003167,0.002709
1.623633,2.043137,0.003210,0.002755
1.625294,2.045619,0.003171,0.002715
1.625661,2.046105,0.003132,0.002805
1.626999,2.046892,0.003133,0.002808
1.627935,2.046633,0.003135,0.002898
1.628067,2.047918,0.003192,0.002944
1.628253,2.047613,0.003194,0.002991
1.629195,2.048623,0.003237,0.003037
1.629480,2.051405,0.003238,0.003085
1.630189,2.052032,0.003240,0.003131
1.629479,2.053562,0.003297,0.003265
1.631810,2.056239,0.003257,0.003269
1.631697,2.056642,0.003259,0.003315
1.632845,2.057392,0.003302,0.003319
1.632847,2.057885,0.003249,0.003323
1.633364,2.058576,0.003154,0.003370
1.633493,2.060791,0.003156,0.003461
1.633776,2.063124,0.003158,0.003422
1.634485,2.064239,0.003201,0.003469
1.634573,2.066077,0.003161,0.003429
1.635009,2.066941,0.003205,0.003477
1.636154,2.068205,0.003165,0.003481
1.636785,2.070132,0.003167,0.003573
1.636840,2.070965,0.003211,0.003533
1.636951,2.072460,0.003212,0.003581
1.637115,2.073092,0.003256,0.003541
1.637913,2.074318,0.003355,0.003544
1.638359,2.076333,0.003398,0.003637
1.638493,2.078061,0.003401,0.003730
1.638578,2.080805,0.003499,0.003734
1.638496,2.082795,0.003598,0.003783
1.638804,2.084633,0.003642,0.003742
1.638978,2.085389,0.003686,0.003702
1.639855,2.086898,0.003646,0.003706
1.640426,2.089270,0.003648,0.003754
1.640709,2.091091,0.003650,0.003714
1.641437,2.093209,0.003652,0.003718
1.640963,2.094799,0.003654,0.003723
1.641281,2.096210,0.003712,0.003862
1.642000,2.098787,0.003714,0.003866
1.641701,2.100465,0.003674,0.003916
1.642942,2.104173,0.003578,0.003964
1.642806,2.105583,0.003580,0.004015
1.642956,2.108144,0.003582,0.004020
1.643197,2.109845,0.003542,0.004024
1.642759,2.111188,0.003446,0.004028
1.643775,2.114595,0.003448,0.004077
