Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.930278,1.264625,0.003964,0.002183
1.929102,1.264320,0.004278,0.002297
1.929717,1.264707,0.004303,0.002215
1.930531,1.264992,0.004193,0.002440
1.931848,1.265111,0.004153,0.002360
1.934482,1.265254,0.004247,0.002426
1.934438,1.265504,0.004372,0.002482
1.934893,1.266344,0.004329,0.002482
1.935863,1.268154,0.004333,0.002534
1.938380,1.268195,0.004378,0.002699
1.940177,1.268487,0.004438,0.002750
1.940757,1.268516,0.004541,0.002702
1.942018,1.268745,0.004643,0.002868
1.942666,1.269067,0.004689,0.002820
1.945768,1.269421,0.004748,0.003135
1.946994,1.269466,0.004851,0.003187
1.948553,1.269724,0.004761,0.003238
1.949845,1.269821,0.004710,0.003405
1.950728,1.270076,0.004714,0.003308
1.950900,1.270243,0.004774,0.003475
1.952900,1.270550,0.004822,0.003527
1.954726,1.270639,0.004828,0.003628
1.956453,1.270803,0.005043,0.003779
1.958385,1.271518,0.005201,0.003682
1.959240,1.272255,0.005360,0.003833
1.961570,1.272369,0.005465,0.003985
1.963425,1.273543,0.005318,0.004137
1.965208,1.273623,0.005282,0.004239
1.966510,1.273544,0.005400,0.004441
1.967667,1.273326,0.005504,0.004544
1.969781,1.273478,0.005567,0.004646
1.970924,1.273634,0.005673,0.004749
1.971770,1.273664,0.005790,0.004852
1.973279,1.273943,0.005993,0.005054
1.975355,1.273858,0.006154,0.005157
1.976019,1.274309,0.006261,0.005260
1.978999,1.273833,0.006367,0.005313
1.979524,1.274408,0.006375,0.005366
1.981379,1.274629,0.006524,0.005569
1.982780,1.275169,0.006631,0.005622
1.983964,1.275289,0.006682,0.005575
1.985634,1.275711,0.006945,0.005729
1.987054,1.275395,0.006994,0.005833
1.988371,1.276357,0.007144,0.005887
1.989228,1.277313,0.007252,0.005840
1.990398,1.277945,0.007303,0.005843
1.993218,1.278258,0.007355,0.005947
1.994333,1.279116,0.007462,0.005900
1.996402,1.279418,0.007570,0.005853
1.997513,1.280149,0.007621,0.005856
1.998159,1.280870,0.007630,0.005910
1.999348,1.281441,0.007740,0.005913
2.000584,1.283086,0.007893,0.005865
2.001292,1.283695,0.008003,0.005767
2.003390,1.283996,0.008114,0.005719
2.004322,1.284720,0.008224,0.005773
2.004956,1.285007,0.008234,0.005675
2.006186,1.285716,0.008402,0.005628
2.007894,1.286530,0.008512,0.005581
2.008975,1.287467,0.008624,0.005584
2.010364,1.288134,0.008735,0.005587
2.012027,1.289322,0.008846,0.005591
2.013756,1.289912,0.009001,0.005594
2.014491,1.291247,0.009113,0.005597
2.016513,1.292505,0.009225,0.005600
2.017504,1.292787,0.009337,0.005604
2.018535,1.293732,0.009348,0.005709
2.020078,1.295743,0.009358,0.005814
2.022354,1.296510,0.009369,0.005919
2.024061,1.298383,0.009379,0.006127
2.024792,1.299020,0.009390,0.006181
2.024075,1.300409,0.009444,0.006184
2.025407,1.301920,0.009498,0.006188
2.027661,1.302667,0.009568,0.006345
2.028169,1.303844,0.009579,0.006400
2.028941,1.304693,0.009589,0.006454
2.030908,1.305700,0.009600,0.006458
2.031422,1.307516,0.009670,0.006616
2.033209,1.309118,0.009681,0.006670
2.035210,1.310648,0.009751,0.006673
2.036606,1.312222,0.009762,0.006677
2.038650,1.314464,0.009833,0.006630
2.039968,1.316506,0.009964,0.006685
2.041988,1.317679,0.010096,0.006792
2.042621,1.318922,0.010166,0.006693
2.043678,1.321156,0.010177,0.006748
2.045320,1.322898,0.010248,0.006855
2.047427,1.325006,0.010425,0.006910
2.048677,1.326230,0.010497,0.006811
2.049967,1.329171,0.010568,0.006867
2.052679,1.330925,0.010579,0.006870
2.054754,1.332425,0.010711,0.006926
2.055371,1.332689,0.010889,0.006982
2.056656,1.334848,0.011067,0.007038
2.057788,1.336939,0.011018,0.007093
2.059525,1.338402,0.011090,0.007149
2.060435,1.339699,0.011162,0.007256
2.061716,1.341500,0.011282,0.007365
2.064540,1.345739,0.011402,0.007369
2.066548,1.346903,0.011414,0.007373
2.068805,1.348908,0.011655,0.007481
2.070916,1.350307,0.011882,0.007486
2.072458,1.352210,0.011957,0.007542
2.074099,1.353508,0.012077,0.007650
2.075929,1.356244,0.012366,0.007654
2.077757,1.357724,0.012716,0.007762
2.079752,1.359851,0.012883,0.007872
2.081204,1.361256,0.013005,0.007981
2.084251,1.364049,0.013235,0.008142
2.085240,1.365321,0.013695,0.008355
2.085083,1.366654,0.014032,0.008464
2.086423,1.368759,0.014308,0.008574
2.089690,1.370587,0.014432,0.008631
2.091675,1.373483,0.014602,0.008811
2.093529,1.374826,0.014940,0.009095
2.095437,1.376108,0.015064,0.009223
2.098720,1.377903,0.015142,0.009385
2.102323,1.381537,0.015267,0.009565
2.104112,1.382616,0.015501,0.009850
2.106502,1.384305,0.015628,0.010189
2.108757,1.385655,0.015817,0.010421
2.110068,1.388421,0.016068,0.010427
2.112268,1.390637,0.016194,0.010503
2.114299,1.392159,0.016274,0.010631
2.117008,1.393171,0.016293,0.010760
2.120096,1.395031,0.016373,0.010941
2.120821,1.396894,0.016564,0.011017
2.122102,1.398752,0.016802,0.011146
2.122929,1.398876,0.017214,0.011205
2.125105,1.401387,0.017627,0.011264
2.126996,1.403073,0.017929,0.011429
2.127368,1.403999,0.018279,0.011665
2.130553,1.404656,0.018740,0.011777
2.133071,1.406844,0.019156,0.011890
2.136165,1.408405,0.019508,0.012057
2.137274,1.411770,0.019863,0.012276
2.138876,1.413336,0.020267,0.012619
2.140322,1.414931,0.020733,0.012945
2.142524,1.416757,0.021200,0.013218
