Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.837557,1.320893,0.003164,-0.001895
1.835825,1.320449,0.003160,-0.001975
1.836911,1.320436,0.003157,-0.001935
1.839246,1.320496,0.003154,-0.001902
1.842209,1.320583,0.003153,-0.001773
1.842789,1.320633,0.003152,-0.001798
1.843323,1.321046,0.003151,-0.001695
1.843731,1.321200,0.003181,-0.001640
1.844418,1.321280,0.003185,-0.001490
1.849102,1.321518,0.003189,-0.001409
1.849460,1.321744,0.003192,-0.001328
1.850267,1.321809,0.003196,-0.001107
1.851198,1.321746,0.003199,-0.000956
1.851983,1.322032,0.003203,-0.000874
1.854465,1.322092,0.003206,-0.000758
1.857434,1.322160,0.003210,-0.000641
1.858438,1.322450,0.003213,-0.000490
1.859685,1.322386,0.003217,-0.000444
1.860393,1.322551,0.003220,-0.000363
1.861127,1.322793,0.003224,-0.000480
1.861568,1.322786,0.003227,-0.000482
1.864493,1.322753,0.003231,-0.000600
1.867601,1.324212,0.003204,-0.000600
1.869514,1.323933,0.003178,-0.000600
1.870722,1.324015,0.003181,-0.000683
1.871861,1.323987,0.003185,-0.000766
1.873477,1.323234,0.003189,-0.000919
1.876648,1.323774,0.003223,-0.000919
1.877921,1.323839,0.003227,-0.000919
1.879339,1.324037,0.003230,-0.000955
1.880465,1.324254,0.003234,-0.001073
1.881236,1.324731,0.003268,-0.001109
1.883260,1.323969,0.003343,-0.001038
1.885881,1.324181,0.003378,-0.001157
1.886478,1.324482,0.003381,-0.001075
1.887960,1.324523,0.003385,-0.000957
1.889431,1.324572,0.003419,-0.000923
1.890197,1.325466,0.003454,-0.000852
1.891022,1.325752,0.003489,-0.000888
1.893237,1.326313,0.003492,-0.000961
1.896337,1.326689,0.003527,-0.000842
1.897119,1.327076,0.003603,-0.000760
1.899103,1.328010,0.003649,-0.000867
1.900755,1.327965,0.003684,-0.000760
1.902267,1.328310,0.003687,-0.000843
1.903919,1.328695,0.003764,-0.000797
1.904838,1.329100,0.003737,-0.000725
1.907882,1.329366,0.003742,-0.000761
1.908629,1.329550,0.003715,-0.000679
1.910075,1.329675,0.003750,-0.000727
1.910831,1.329985,0.003827,-0.000655
1.912189,1.330459,0.003873,-0.000572
1.913845,1.330604,0.003919,-0.000572
1.916261,1.331842,0.003892,-0.000657
1.917151,1.332406,0.003927,-0.000467
1.918564,1.333793,0.003973,-0.000539
1.919004,1.333857,0.004020,-0.000539
1.919787,1.334692,0.003983,-0.000503
1.921034,1.335240,0.003955,-0.000731
1.923547,1.336437,0.003991,-0.000539
1.924707,1.337152,0.004038,-0.000504
1.926473,1.337963,0.004158,-0.000504
1.927585,1.338252,0.004163,-0.000468
1.928580,1.338592,0.004167,-0.000360
