Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.837557,1.320893,0.003858,-0.000851
1.838230,1.321469,0.003825,-0.000854
1.841328,1.321847,0.003857,-0.000804
1.838809,1.322248,0.003830,-0.000715
1.840361,1.325072,0.003857,-0.000728
1.840026,1.325407,0.003800,-0.000700
1.840820,1.325873,0.003783,-0.000675
1.840642,1.326180,0.003808,-0.000653
1.840974,1.326768,0.003850,-0.000654
1.841991,1.327423,0.003931,-0.000608
1.842387,1.328012,0.003894,-0.000574
1.843105,1.328533,0.003976,-0.000539
1.843425,1.329006,0.003978,-0.000504
1.843774,1.329297,0.004090,-0.000470
1.846328,1.331816,0.004132,-0.000471
1.848962,1.333172,0.004203,-0.000507
1.849469,1.335319,0.004245,-0.000437
1.850321,1.335635,0.004247,-0.000402
1.850726,1.336088,0.004329,-0.000437
1.850632,1.336338,0.004292,-0.000331
1.851331,1.336554,0.004403,-0.000260
1.852153,1.337104,0.004485,-0.000224
1.852366,1.337400,0.004527,-0.000189
1.852626,1.337879,0.004490,-0.000225
1.852900,1.338251,0.004413,-0.000190
1.853322,1.339591,0.004455,-0.000154
1.853720,1.341465,0.004458,-0.000154
1.853839,1.342331,0.004490,-0.000082
1.853975,1.342819,0.004383,-0.000083
1.854729,1.343215,0.004306,0.000036
1.855608,1.343504,0.004348,0.000072
1.857752,1.344177,0.004391,0.000108
1.859318,1.345453,0.004393,0.000108
1.859114,1.347018,0.004356,0.000180
1.859947,1.348233,0.004438,0.000108
1.860916,1.349047,0.004471,0.000109
1.861917,1.349451,0.004474,0.000146
1.862006,1.348311,0.004507,0.000256
1.862313,1.348448,0.004549,0.000364
1.861759,1.348816,0.004632,0.000474
1.862232,1.350260,0.004665,0.000511
1.862446,1.351056,0.004698,0.000584
1.863316,1.351773,0.004701,0.000622
1.864133,1.353389,0.004703,0.000695
1.864983,1.354350,0.004705,0.000769
1.865218,1.355108,0.004707,0.000879
1.865987,1.356234,0.004710,0.000917
1.865434,1.357176,0.004713,0.000991
1.866015,1.357582,0.004715,0.001066
1.866133,1.358948,0.004677,0.001102
1.865862,1.360777,0.004680,0.001140
1.866579,1.361724,0.004713,0.001178
1.866709,1.363216,0.004604,0.001180
1.866978,1.363669,0.004607,0.001255
1.867497,1.365113,0.004569,0.001294
1.867608,1.366731,0.004572,0.001332
1.867755,1.366916,0.004575,0.001333
1.867769,1.367482,0.004507,0.001335
1.867897,1.368511,0.004549,0.001410
1.868351,1.369598,0.004664,0.001449
1.868203,1.370223,0.004738,0.001488
1.868939,1.371607,0.004771,0.001527
1.869040,1.373577,0.004774,0.001604
1.867468,1.374840,0.004817,0.001643
1.868016,1.376361,0.004860,0.001681
1.867806,1.377448,0.004935,0.001683
1.867609,1.378148,0.004979,0.001722
1.867622,1.379352,0.005165,0.001762
1.868346,1.380509,0.005281,0.001764
1.868414,1.382441,0.005427,0.001766
1.867755,1.383992,0.005501,0.001843
1.867671,1.385698,0.005576,0.001920
